"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428429.89","4586496.009","428337.978","4586295.036","2.142382","41.425021","METRO (L5) - Vall d'Hebron-","07","40","Horta-Guinardó","Montbau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430670.913","4582373.202","430578.979","4582172.266","2.169671","41.388085","Catalunya (Passeig de Gràcia)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431120.191","4582576.646","431028.253","4582375.708","2.175021","41.389956","Urquinaona (Bruc)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432138.067","4583153.592","432046.12","4582952.649","2.18713","41.395239","Marina (Almogàvers)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432163.037","4585558.9","432071.09","4585357.934","2.187159","41.416905","Navas (Biscaia)-","09","63","Sant Andreu","Navas","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432509.03","4587840.3","432417.081","4587639.313","2.191044","41.437482","Sant Andreu (Joan Torras)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430530.693","4580934.618","430438.76","4580733.696","2.168159","41.375117","Paral·lel (Ronda Sant Pau)-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426973.491","4578929.565","426881.59","4578728.662","2.125868","41.356743","Europa | Fira (Fira Gran Via)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423709.319","4574541.206","423617.447","4574340.345","2.087401","41.316916","Parc Nou (Riu Llobregat / Riu Xúquer)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429385.639","4581333.74","429293.717","4581132.814","2.154421","41.378611","Rocafort (Rocafort / Sepúlveda)-","02","10","Eixample","Sant Antoni","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427824.633","4583461.639","427732.726","4583260.694","2.135502","41.397638","FGC - BONANOVA-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432166.873","4586101.683","432074.927","4585900.712","2.187144","41.421794","La Sagrera (Meridiana | Hondures)-","09","61","Sant Andreu","la Sagrera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430502.029","4582471.084","430410.097","4582270.147","2.16764","41.388952","Passeig de Gràcia (Rbla. Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428948.31","4587640.166","428856.394","4587439.182","2.148451","41.435372","Mundet (Salesians)-","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436427.075","4588571.184","436335.09","4588370.189","2.23786","41.444385","Pep Ventura (Avinguda Alfons XIII)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432035.292","4589377.722","431943.348","4589176.721","2.1852","41.451289","Casa de l'Aigua (Aiguablava)-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433753.294","4586272.609","433661.333","4586071.636","2.206108","41.423466","La Pau (Rambla Guipúscoa / Ca n'Oliva)-","10","73","Sant Martí","la Verneda i la Pau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431964.209","4589174.097","431872.265","4588973.098","2.184372","41.449449","Trinitat Nova (Palamós)-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431549.442","4590275.544","431457.502","4590074.535","2.179282","41.459334","Torre Baró | Vallbona (Sant Feliu de Codines)-","08","54","Nou Barris","Torre Baró","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431701.924","4582908.659","431609.981","4582707.718","2.181941","41.392996","Arc de Triomf (Nàpols)-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430619.167","4587091.876","430527.235","4586890.897","2.168511","41.43058","Vilapicina (Teide)-","08","46","Nou Barris","el Turó de la Peira","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431197.605","4584123.981","431105.667","4583923.029","2.175771","41.403899","Sagrada Família (Mallorca - Marina)-","02","06","Eixample","la Sagrada Família","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430322.215","4582814.337","430230.285","4582613.397","2.16545","41.392028","Passeig de Gràcia (Aragó / Pau Claris)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428304.454","4585652.758","428212.543","4585451.793","2.140981","41.417415","Penitents (Anna Piferrer)-","06","28","Gràcia","Vallcarca i els Penitents","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429175.608","4583674.947","429083.688","4583474","2.151636","41.399679","FGC - GRÀCIA (C. de Marià Cubí)-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431105.209","4585473.75","431013.272","4585272.785","2.174512","41.416048","Guinardó | Hospital de Sant Pau (Sant Quintí)-","07","35","Horta-Guinardó","el Guinardó","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431078.751","4587871.9","430986.815","4587670.913","2.173922","41.437645","Llucmajor (Passeig Verdum / Llucmajor)-","08","48","Nou Barris","la Guineueta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431503.538","4588604.651","431411.598","4588403.657","2.178923","41.444281","Via Júlia (Via Júlia / Joaquim Valls)-","08","52","Nou Barris","la Prosperitat","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427467.531","4579553.139","427375.626","4579352.23","2.131699","41.362404","Ciutat de la Justícia (Gran Via / Alhambra)-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","428972.719","4593965.938","428880.804","4593764.896","2.147997","41.492347","RENFE - CERDANYOLA DEL VALLÈS-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426908.772","4583660.942","426816.873","4583459.995","2.124523","41.39935","FGC - SARRIÀ-","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427363.016","4579441.732","427271.112","4579240.824","2.130463","41.361391","FGC - ILDEFONS CERDÀ-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429989.117","4587048.988","429897.191","4586848.009","2.160976","41.430139","Horta (Plaça Eivissa)-","07","43","Horta-Guinardó","Horta","",""
"K003","Transports i serveis relacionats","RENFE","430640.301","4582313.623","430548.367","4582112.688","2.169312","41.387546","RENFE - CATALUNYA-","02","07","Eixample","la Dreta de l'Eixample","",""
"K003","Transports i serveis relacionats","RENFE","432276.02","4584790.649","432184.072","4584589.69","2.188597","41.409995","RENFE - CLOT-","10","65","Sant Martí","el Clot","",""
"K003","Transports i serveis relacionats","RENFE","431986.075","4581932.911","431894.129","4581731.979","2.185449","41.384232","RENFE - DE FRANÇA-","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K003","Transports i serveis relacionats","RENFE","431838.563","4587111.63","431746.62","4586910.65","2.183101","41.430862","RENFE - SANT ANDREU ARENAL-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430521.513","4587094.924","430429.582","4586893.945","2.167342","41.430599","Vilapicina (Canfranc)-","08","46","Nou Barris","el Turó de la Peira","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430355.608","4588331.614","430263.679","4588130.623","2.165214","41.441723","Canyelles (García Lorca)-","08","49","Nou Barris","Canyelles","",""
"K011","Transports i serveis relacionats","Tramvia","433503.312","4584495.592","433411.353","4584294.636","2.203312","41.40744","TRAMVIA (T4) - FLUVIÀ-","10","71","Sant Martí","Provençals del Poblenou","",""
"K003","Transports i serveis relacionats","RENFE","430305.812","4582796.969","430213.882","4582596.029","2.165256","41.39187","RENFE - PASSEIG DE GRÀCIA-","02","07","Eixample","la Dreta de l'Eixample","",""
"K011","Transports i serveis relacionats","Tramvia","423792.408","4581155.468","423700.537","4580954.546","2.087563","41.376495","TRAMVIA (T1,T2,T3) - PONT D'ESPLUGUES-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","421974.72","4578976.831","421882.866","4578775.929","2.066109","41.356699","TRAMVIA (T1,T2) - LES AIGÜES-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","420923.21","4581503.09","420831.366","4581302.165","2.05321","41.379349","Tramvia (T3) - SANT FELIU/CONSELL COMARCAL-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431743.478","4589091.575","431651.536","4588890.577","2.181739","41.448687","Trinitat Nova (Aiguablava)-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425494.612","4580867.438","425402.726","4580666.518","2.107952","41.37406","Pubilla Cases (Doctor Ramon Solanich)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429777.535","4583068.973","429685.61","4582868.031","2.158906","41.394274","Diagonal (Rosselló / FGC)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K008","Transports i serveis relacionats","Estació marítima","431504.08","4579272.101","431412.138","4579071.194","2.179986","41.360226","Terminal Marítima C *Creuers-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","Moll Adossat, 5","933 068 800"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427064.494","4582434.961","426972.593","4582234.026","2.126533","41.388322","Maria Cristina (Capità Arenas)-","04","21","Les Corts","Pedralbes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431172.577","4583126.738","431080.639","4582925.795","2.175585","41.394915","METRO (L2) - Tetuan-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436055.974","4588117.025","435963.992","4587916.035","2.233466","41.440265","METRO (L2) - Gorg-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433939.007","4589338.515","433847.045","4589137.514","2.207994","41.451095","METRO (L1) - Santa Coloma-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431161.999","4581089.579","431070.06","4580888.655","2.17569","41.376567","METRO (L3) - Drassanes-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429296.222","4583935.58","429204.301","4583734.63","2.153048","41.402037","METRO (L3) - Fontana-","06","31","Gràcia","la Vila de Gràcia","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435331.395","4588409.928","435239.42","4588208.935","2.224762","41.442845","METRO (L10N) - La Salut-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428308.161","4578854.838","428216.248","4578653.936","2.141831","41.35619","METRO (L10S) - Foc-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428268.192","4581679.478","428176.28","4581478.549","2.141018","41.381626","METRO (L3) - Sants Estació-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425718.599","4578305.234","425626.71","4578104.337","2.110944","41.351005","METRO (L1) - Bellvitge-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","432544.669","4582298.819","432452.718","4582097.883","2.192089","41.387575","TRAMVIA (T4) - CIUTADELLA-VILA OLÍMPICA-","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K011","Transports i serveis relacionats","Tramvia","421327.15","4579790.91","421235.302","4579590.001","2.058263","41.363968","TRAMVIA (T1,T2) - BON VIATGE-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","421688.768","4580185.9","421596.916","4579984.987","2.062535","41.36756","TRAMVIA (T2) - LA FONTSANTA-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","435361.902","4586703.06","435269.926","4586502.083","2.22531","41.427474","TRAMVIA (T5) - SANT JOAN BAPTISTA-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427013.72","4583570.427","426921.82","4583369.481","2.125789","41.398544","FGC - SARRIÀ-","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432621.41","4582202.672","432529.458","4582001.737","2.193017","41.386715","METRO (L4) - Ciutadella | Vila Olímpica-","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434740.569","4587419.43","434648.599","4587218.446","2.217798","41.433876","METRO (L2) - Artigues | Sant Adrià-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427883.561","4575972.085","427791.651","4575771.209","2.137098","41.330188","METRO (L10S) - Ecoparc-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432155.551","4586168.739","432063.605","4585967.768","2.187001","41.422397","METRO (L1) - La Sagrera-","09","61","Sant Andreu","la Sagrera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431031.882","4587802.177","430939.946","4587601.191","2.173369","41.437013","METRO (L4) - Llucmajor-","08","48","Nou Barris","la Guineueta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429081.69","4584351.709","428989.771","4584150.755","2.150433","41.405766","METRO (L3) - Lesseps-","06","31","Gràcia","la Vila de Gràcia","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","416940.284","4583728.731","416848.477","4583527.787","2.00528","41.398991","FGC - CAN ROS-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","419088.184","4579775.774","418996.356","4579574.866","2.031499","41.363609","FGC - COLÒNIA GÜELL-","","","","","",""
"K008","Transports i serveis relacionats","Estació marítima","430994.195","4579734.621","430902.257","4579533.71","2.173838","41.364349","Estació Marítima Grimaldi Lines-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","Moll Costa, 1","902531333"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429119.412","4582449.407","429027.493","4582248.471","2.151107","41.388636","METRO (L5) - Hospital Clínic-","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429494.116","4586425.261","429402.194","4586224.288","2.155125","41.424478","METRO (L5) - El Carmel-","07","37","Horta-Guinardó","el Carmel","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422538.942","4573924.954","422447.081","4573724.099","2.073499","41.311254","METRO (L9S) - Mas Blau-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425037.338","4575885.475","424945.454","4575684.601","2.1031","41.329148","METRO (L9S) - Les Moreres-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433159.602","4589967.339","433067.648","4589766.332","2.198594","41.456694","METRO (L9N) - Can Zam-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434294.255","4589749.411","434202.29","4589548.406","2.212202","41.454825","METRO (L9N) - Església Major-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431227.517","4584887.797","431135.579","4584686.838","2.176042","41.410781","METRO (L5) - Sant Pau | Dos de Maig-","02","06","Eixample","la Sagrada Família","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432121.592","4586049.924","432029.646","4585848.954","2.186608","41.421324","METRO (L5) - La Sagrera-","09","61","Sant Andreu","la Sagrera","",""
"K008","Transports i serveis relacionats","Estació marítima","431794.364","4580997.943","431702.419","4580797.02","2.183262","41.375795","Terminal Marítima Maremàgnum *Creuers-","01","02","Ciutat Vella","el Barri Gòtic","Moll Espanya, 5","932258146"
"K009","Transports i serveis relacionats","Funicular","425375.564","4585332.19","425283.68","4585131.228","2.105977","41.414261","Funicular Vallvidrera - FGC-","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","Carrer de les Alberes, 16",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","432276.02","4584790.649","432184.072","4584589.69","2.188597","41.409995","Tren AEROPORT - CLOT-","10","65","Sant Martí","el Clot","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426932.02","4578959.11","426840.12","4578758.207","2.125369","41.357005","FGC - EUROPA / FIRA-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432484.493","4588389.012","432392.544","4588188.02","2.190689","41.442422","Torras i Bages (Palomar / costat muntanya)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433929.382","4589327.278","433837.42","4589126.277","2.20788","41.450993","Santa Coloma (Avinguda Santa Coloma)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428057.863","4580979.083","427965.953","4580778.161","2.138587","41.375299","Plaça de Sants (Cros)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429421.505","4581452.857","429329.582","4581251.93","2.154836","41.379687","Rocafort (Calàbria / Diputació)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","418558.815","4580405.181","418466.992","4580204.267","2.025086","41.369224","FGC - SANTA COLOMA DE CERVELLÓ-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432195.266","4586242.09","432103.319","4586041.118","2.187468","41.423061","La Sagrera (Jardins d'Elx)-","09","61","Sant Andreu","la Sagrera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432775.276","4589112.43","432683.325","4588911.431","2.194088","41.448962","Trinitat Vella (Parc de la Trinitat)-","09","57","Sant Andreu","la Trinitat Vella","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430171.274","4582083.335","430079.345","4581882.402","2.163729","41.385431","Universitat (Plaça Universitat)-","02","10","Eixample","Sant Antoni","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433238.44","4585731.198","433146.484","4585530.23","2.200007","41.418547","Sant Martí (Agricultura)-","10","72","Sant Martí","Sant Martí de Provençals","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436094.728","4588106.246","436002.746","4587905.256","2.233931","41.440171","Gorg (Guifré)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430618.258","4587066.792","430526.326","4586865.813","2.168503","41.430354","Vilapicina (Passeig de les Palmeres)-","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431099.26","4585445.939","431007.323","4585244.975","2.174444","41.415797","Guinardó | Hospital de Sant Pau (Hospital de Sant Pau)-","07","35","Horta-Guinardó","el Guinardó","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432075.588","4584825.933","431983.642","4584624.974","2.186195","41.410296","Clot (Sibelius)-","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427881.072","4575957.454","427789.162","4575756.579","2.13707","41.330056","Ecoparc (Carrer A (costat mar))-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427546.587","4575272.633","427454.68","4575071.764","2.133155","41.323858","ZAL | Riu Vell (Carrer A / Carrer 5)-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430707.27","4580902.726","430615.335","4580701.804","2.170274","41.374845","Paral·lel (Avinguda Paral·lel)-","03","11","Sants-Montjuïc","el Poble-sec","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430658.626","4582085.423","430566.692","4581884.49","2.169557","41.385492","Catalunya (Pelai)-","01","01","Ciutat Vella","el Raval","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","425782.443","4584775.162","425690.555","4584574.205","2.110914","41.409282","FGC - PEU FUNICULAR-","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429696.583","4582918.15","429604.658","4582717.21","2.157956","41.392909","FGC - PROVENÇA-","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430777.515","4583124.733","430685.58","4582923.79","2.17086","41.394863","Girona (Consell de Cent)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428699.902","4582048.938","428607.986","4581848.006","2.146137","41.384992","Entença (Rocafort)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431070.963","4584194.691","430979.026","4583993.738","2.174248","41.404525","Sagrada Família (Provença / Avinguda Gaudí)-","02","06","Eixample","la Sagrada Família","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427403.147","4581943.47","427311.243","4581742.539","2.130642","41.383926","Les Corts (Travessera de les Corts)-","04","19","Les Corts","les Corts","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428323.666","4581606.538","428231.754","4581405.61","2.14169","41.380974","Sants Estació (Pl. Països Catalans / Numància / Ambulatori)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429861.51","4583270.898","429769.584","4583069.954","2.159887","41.3961","Diagonal (Diagonal / Rambla Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K003","Transports i serveis relacionats","RENFE","432066.693","4593040.907","431974.749","4592839.872","2.185163","41.484284","RENFE - MONTCADA I REIXAC-MANRESA-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434525.31","4585404.664","434433.342","4585203.699","2.21544","41.415712","Besòs Mar (Ferrer Bassa)-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434029.102","4584579.796","433937.138","4584378.839","2.209593","41.408242","Selva de Mar (Selva de Mar)-","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432658.032","4582337.341","432566.08","4582136.405","2.19344","41.387931","Ciutadella | Vila Olímpica (Avinguda Icària)-","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434699.645","4587365.951","434607.676","4587164.968","2.217314","41.433391","Artigues | Sant Adrià (Avinguda Joan XXIII)-","","","","","",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","426100.715","4578674.691","426008.822","4578473.791","2.115466","41.354367","Tren AEROPORT - BELLVITGE-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","421504.368","4580310.127","421412.518","4580109.213","2.060314","41.368661","RENFE - ST. JOAN DESPÍ-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","427892.861","4582668.993","427800.953","4582468.055","2.136412","41.390505","TRAMVIA (T1,T2,T3) - L'ILLA-","04","19","Les Corts","les Corts","",""
"K011","Transports i serveis relacionats","Tramvia","432234.006","4582615.201","432142.058","4582414.263","2.188338","41.390398","TRAMVIA (T4) - WELLINGTON-","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K011","Transports i serveis relacionats","Tramvia","433612.784","4585484.703","433520.824","4585283.738","2.204513","41.416358","TRAMVIA (T5, T6) - SANT MARTÍ DE PROVENÇALS-","10","71","Sant Martí","Provençals del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423475.362","4579706.906","423383.494","4579505.997","2.083955","41.363418","Sant Ildefons (Avinguda República Argentina)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431477.917","4588528.173","431385.978","4588327.18","2.178625","41.44359","Via Júlia (Via Júlia / Argullós)-","08","52","Nou Barris","la Prosperitat","",""
"K011","Transports i serveis relacionats","Tramvia","434479.089","4584807.553","434387.121","4584606.594","2.214952","41.41033","TRAMVIA (T4) - DIAGONAL MAR-","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428610.824","4581376.313","428518.909","4581175.387","2.145151","41.378926","Tarragona (València)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428662.955","4581260.44","428571.039","4581059.515","2.145789","41.377887","Tarragona (Tarragona)-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428450.284","4580989.296","428358.37","4580788.374","2.143278","41.375426","Hostafrancs (Consell de Cent)-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428610.101","4581956.336","428518.186","4581755.405","2.145074","41.38415","Entença (Entença)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430973.649","4584106.019","430881.713","4583905.067","2.173094","41.403718","Sagrada Família (Sardenya)-","02","06","Eixample","la Sagrada Família","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431639.369","4586305.505","431547.427","4586104.533","2.180809","41.423585","Congrés (Francesc Tàrrega)-","09","62","Sant Andreu","el Congrés i els Indians","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431280.27","4586525.528","431188.332","4586324.554","2.176487","41.425536","Maragall (Prat d'en Roquer)-","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428375.894","4586461.237","428283.983","4586260.264","2.14174","41.424703","Vall d'Hebron (Avinguda Jordà)-","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431107.484","4583121.806","431015.546","4582920.863","2.174807","41.394865","Tetuan (Diputació / Passeig de Sant Joan)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430776.853","4583134.177","430684.918","4582933.234","2.170851","41.394948","METRO (L4) - Girona-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433506.64","4584085.177","433414.681","4583884.225","2.203397","41.403744","METRO (L4) - Poblenou-","10","68","Sant Martí","el Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428453.471","4580973.276","428361.557","4580772.354","2.143318","41.375282","METRO (L1) - Hostafrancs-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429870.963","4580930.763","429779.036","4580729.841","2.160272","41.375024","METRO (L3) - Poble Sec-","02","10","Eixample","Sant Antoni","",""
"K011","Transports i serveis relacionats","Tramvia","435068.353","4586163.946","434976.38","4585962.974","2.221856","41.422595","TRAMVIA (T5) - LA CATALANA-","","","","","",""
