precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
285.000 €;;/comprar/piso-berango_centro_urbano-45056469053_997764/;Berango;3 habs.;95 m²;"Oportunidad

Sacamos a la venta este precioso piso totalmente exterior, despejado y con mucho sol.
Hace esquina por lo que tiene v...";43.358287731;-2.998328968;2 baños;1ª planta;vizcaya_bizkaia
249.000 €;;/comprar/piso-errepelega48920-41756994335_102200/;Errepelega (Portugalete);3 habs.;85 m²;;43.3181276;-3.0195522;1 baño;2ª planta;vizcaya_bizkaia
125.000 €;;/comprar/piso-lemoa_centro_urbano-45839471584_528008/;Lemoa;2 habs.;70 m²;"¡Descubre tu nuevo hogar en un entorno natural inigualable!

Un piso ideal para invertir y vivir tranquilamente

 Este encantador ...";43.2067893;-2.7678587;1 baño;2ª planta;vizcaya_bizkaia
300.000 €;;/comprar/casa_rustica-san_martin_de_arteaga_zamudio-82546773441_500479/;San Martín de Arteaga (Zamudio);5 habs.;350 m²;Bm inmobiliaria vende, finca rústica para reforma integral, con 2.900 m² de terreno en un entorno natural,  a 2 minutos de la esta...;43.292739;-2.8576613;2 baños;;vizcaya_bizkaia
324.000 €;;/comprar/piso-gallarta-45051465722_528008/;Gallarta (Abanto-Zierbena);3 habs.;109 m²;"¡Descubre tu nuevo hogar en plena naturaleza!
Este espectacular piso de 109 m² construidos y 97 m² útiles, ubicado en una luminosa...";43.321828746;-3.069199433;2 baños;4ª planta;vizcaya_bizkaia
229.000 €;;/comprar/piso-san_ignazio_elorrieta48015-43335163200_100500/;San Ignazio-Elorrieta (Distrito Deustu. Bilbao);3 habs.;70 m²;Se vende piso en san ignacio de 70 m² ¡Reservado! Cerca de la parada del metro y del autobús. Frente al polideportivo. La vivienda...;43.280991;-2.959299;1 baño;4ª planta;vizcaya_bizkaia
155.000 €;;/comprar/piso-santutxu48004-42577031129_100200/;Santutxu (Distrito Begoña-Santutxu. Bilbao);2 habs.;60 m²;"Santutxu.
Se vende piso totalmente exterior, vistas despejadas y con mucha luz natural. Dispone de 60 m² según catastro en la zona...";43.2482755;-2.909976;1 baño;;vizcaya_bizkaia
551.000 €;;/comprar/piso-doneperiaga_deustuibarra_san_pedro_la_ribera48014-43375609830_109700/;Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao);3 habs.;78 m²;Piso en una finca de obra nueva de 78 m² de superficie construida y emplazado en la zona de bilbao. Está dispuesto en 3 habitacion...;43.2657906;-2.9564469;2 baños;;vizcaya_bizkaia
90.000 €;;/comprar/casa-sopuerta_centro_urbano-34255822550_100500/;Sopuerta;1 hab.;433 m²;"Se vende casa con jardin en sopuerta

La vivienda se compone de 3 plantas.

La planta baja antiguamente destinada a cuadra.

La pl...";43.249265329;-3.155881064;1 baño;;vizcaya_bizkaia
549.000 €;;/comprar/piso-abando_hurtado_de_amezaga48008-8383113146_109300/;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);3 habs.;136 m²;Negociable. Fantástico piso muy soleado. Ubicada en frente de la estación de renfe, zona en auge gracias al  con proyecto aprobado...;43.2598098;-2.9301786;2 baños;1ª planta;vizcaya_bizkaia
269.750 €;Piso en calle Santa Ana de Bolueta;/comprar/piso-bolueta48004-32583651544_109700/;Bolueta (Distrito Begoña-Santutxu. Bilbao);2 habs.;64 m²;Piso en un inmueble de obra nueva de 64 m2 de superficie construida y situado en la zona de Bilbao. Está estructurado en 2 habitaciones y terraza. Proporciona como acabados armarios empotrados 1 habitación.;43,2463828;-2,9084632;2 baños;;vizcaya_bizkaia
159.700 €;;/comprar/piso-errepelega48920-45062803230_100500/;Errepelega (Portugalete);2 habs.;62 m²;"¿Quieres vivir en una zona tranquila de portugalete?

¡Este es el piso que conecta contigo!

Vivienda de 62m² distribuidos en dos...";43.319037;-3.0167319;;;vizcaya_bizkaia
285.000 €;;/comprar/piso-bagatza_beurko_desertu48902-43382005956_525308/;Bagatza-San Vicente (Barakaldo);3 habs.;89 m²;Edificio situado a 200 metros de la herriko plaza, con acceso directo al bidegorri con todos los servicios a un paso ( colegios, s...;43.301975098;-2.992895967;1 baño;7ª planta;vizcaya_bizkaia
450.000 €;;/comprar/piso-andra_mari48993-44218076255_997764/;Andra Mari (Getxo);4 habs.;135 m²;Tenemos a la venta este precioso piso en getxo, al lado de la iglesia andra mari, en un entorno maravilloso y cercano al metro de ...;43.3644984;-3.0200543;3 baños;2ª planta;vizcaya_bizkaia
498.000 €;;/comprar/piso-andra_mari48993-45007812051_997764/;Andra Mari (Getxo);3 habs.;95 m²;"En exclusiva sacamos a la venta este maravilloso duplex en santa maría de getxo, al lado de la urbanización de la galea.

Son unas...";43.3670632;-3.0288619;2 baños;1ª planta;vizcaya_bizkaia
410.000 €;;/comprar/piso-sopela_centro_urbano-45052782218_991771/;Sopela;3 habs.;106 m²;Bonito piso en el centro de sopela, zona peatonal. Bien distribuido, en hall, salón comedor con salida a terraza, cocina equipada ...;43.3811755;-2.9830062;2 baños;1ª planta;vizcaya_bizkaia
214.000 €;;/comprar/piso-matiko_loruri48007-39250256054_100500/;Matiko-Loruri (Distrito Uribarri. Bilbao);2 habs.;65 m²;"Bonita y luminosa vivienda situada en la calle matiko esquina con tiboli. 

Integrada en edificio de hormigón con ascensor. 

Dist...";43.2669184;-2.922602;1 baño;6ª planta;vizcaya_bizkaia
184.900 €;;/comprar/piso-kalero_basozelai48970-45011465952_511085/;Kalero-Basozelai (Basauri);3 habs.;75 m²;"Exclusiva atrivm. - vivienda con vistas y ascensor en zona burros-ayuntamiento de basauri.

Se trata de un piso alto con ascensor,...";43.237216;-2.8937587;1 baño;7ª planta;vizcaya_bizkaia
390.000 €;Piso en Concha Jeneralaren Kalea, 22;/comprar/piso-indautxu-41745740291_997423/;Indautxu (Bilbao);5 habs.;141 m²;Venta de expléndido piso exterior en exclusiva, de 130 metros cuadrados útiles, en primera planta, con tres amplias piezas al exte...;43.25851138976755;-2.9353350223889483;1 baño;1ª planta;vizcaya_bizkaia
650.000 €;;/comprar/piso-alde_zaharra_portu-21708515348_102200/;Alde Zaharra-Portu (Portugalete);5 habs.;200 m²;Piso en venta en maría díaz de haro, junto al puente colgante en portugalete. Tiene una superficie construida aproximada de 200 m²...;43.3230223;-3.0186069;3 baños;2ª planta;vizcaya_bizkaia
215.000 €;Piso en Plaza de San Agustín, 4;/comprar/piso-erandio_centro_urbano-35034412228_521979/;Erandio;3 habs.;100 m²;Compuesto de cocina abierta, salon, hall, 3 habitaciones, una de ellas tipo suite y dos baños completos.-edificio nuevo localizad...;43.304662624445825;-2.9734415567412986;2 baños;Bajo;vizcaya_bizkaia
1.900.000 €;Piso en Avenida de Algorta, 2;/comprar/piso-neguri_aiboa-22523212762_522327/;Neguri-Aiboa (Getxo);8 habs.;382 m²;Exclusiva- magnifico piso, en una de las mejores zonas de neguri, con vistas frontales al mar, cerca de la playa, del metro y auto...;43.348300566134476;-3.0103982475299755;5 baños;2ª planta;vizcaya_bizkaia
169.900 €;;/comprar/piso-retuerto_kareaga_regato_gorostiza48903-43341102302_102200/;Arteagabeitia-Retuerto-Kareaga (Barakaldo);2 habs.;80 m²;¡¡ Exclusiva !!  inmobiliaria broker!!!  pone a la venta este inmueble seminuevo en el grupo loitzaga, con bonitos jardines, en...;43.282217728;-2.995141234;2 baños;5ª planta;vizcaya_bizkaia
