precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
400€;Student-friendly double bedroom in El Raval;https://rd.clk.thribee.com/id.1a8R7zN1BG/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.9/;08001, Provincia de Barcelona;5  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 17 h 2 minutos;Rentola;Barcelona
470€;Nice single bedroom in the beautiful La Sagrada Família neighbourhood;https://rd.clk.thribee.com/id.S9C1FFK1Cw/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.10/;08025, Provincia de Barcelona;4  habitaciones;2  baños;-;Este piso esta ubicado en el barrio de la Sagrada Familia, uno de los lugares más históricos de la ciudad. Tendrás un montón de comodidades en lo...;Hace 17 h 2 minutos;Rentola;Barcelona
1.795€;Brilliant 2-bedroom flat near the Encants metro;https://rd.clk.thribee.com/id.V1Y141rt1y91U/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.11/;08013, Provincia de Barcelona;2  habitaciones;1  baños;-;Note that the bills for these offers require a mandatory payment of a monthly fee directly to the landlord. If your move-in is from the 16th onwa...;Hace 17 h 2 minutos;Rentola;Barcelona
650€;Single bedroom in the well-linked El Putxet neighbourhood;https://rd.clk.thribee.com/id.qz1Ppa1fB1x/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.12/;08006, Provincia de Barcelona;7  habitaciones;1  baños;-;Mi casa, ubicada en la calle Balmes, a 3 m de pl. Molina FGC Cataluña-Sarria/Avda. Tibidabo o 10 m de pl. Lesseps L3 metro. Comunicacion el metro...;Hace 17 h 2 minutos;Rentola;Barcelona
605€;Airy single bedroom in a 7-bedroom flat, near Escola Tècnica Superior d'Enginyeria Industrial;https://rd.clk.thribee.com/id.a1w1s1l71J1ET/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.13/;08034, Provincia de Barcelona;7  habitaciones;2  baños;-;...Barcelona. Además, cuenta con numerosas paradas de autobuses con excelentes conexiones por toda la ciudad. Tasa de limpieza después del...;Hace 17 h 2 minutos;Rentola;Barcelona
880€;Bright and spacious double bedroom close to the Hospital Clínic metro station;https://rd.clk.thribee.com/id.1Z1J1Ys141p6/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.14/;08036, Provincia de Barcelona;4  habitaciones;1  baños;-;...Barcelona or the local Administrations. It also includes community fees, garbage tax, property tax and VAT. We can also help you obtain any...;Hace 17 h 2 minutos;Rentola;Barcelona
2.500€;Loft for Rent on Pallars Street;https://rd.clk.thribee.com/id.i1q1A1c1D1wW1S/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.15/;08005, Provincia de Barcelona;1  habitaciones;1  baños;75  m²;In the Poble Nou area, we find a beautiful newly renovated loft at street level. The property is located on Pallars Street, near the beach and su...;Hace 17 h 2 minutos;Rentola;Barcelona
2.800€;Piso reformado en alquiler en Eixample Dreta, Barcelona;https://rd.clk.thribee.com/id.1j1e1L9u1OTn/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.16/;08033, Provincia de Barcelona;3  habitaciones;2  baños;115  m²;D i s p o n i b l e 1 d e s e p t i e m b r e. A l q u i l e r d e t e m p o r a d a. A m u e b l a d o c o n a l t o s t a n d i n g. L u m i n...;Hace 17 h 2 minutos;Rentola;Barcelona
535€;Missing bedroom;https://rd.clk.thribee.com/id.Dyb1N1bN1t1A/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.17/;08011, Provincia de Barcelona;6  habitaciones;2  baños;-;Eixample Esquerra 5 Habitaciones 2 baños Enorme living room. Piso amueblado y luminoso. Sala enorme con calefacción y aire acondicionado. Cocina...;Hace 17 h 2 minutos;Rentola;Barcelona
1.950€;Welcoming 1 Bedroom Apartment close to Plaça de la Sagrada Família;https://rd.clk.thribee.com/id.1LW1A1MA1Q01X/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.18/;08012, Provincia de Barcelona;1  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 17 h 2 minutos;Rentola;Barcelona
810€;Neat and cosy single bedroom in Sant Gervasi - Galvany;https://rd.clk.thribee.com/id.1Z1vS1pL1c1X1E/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.19/;08021, Provincia de Barcelona;6  habitaciones;2  baños;-;IMPORTANT: The admin fee is per per person! This apartment is a 6 room apartment located in the residential neighbourhood of Sant Gervasi. It is...;Hace 17 h 2 minutos;Rentola;Barcelona
554€;Small room for rent in 13-bedroom apartment in Sant Gervasi;https://rd.clk.thribee.com/id.1HZ1M1xi1s1TK/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.20/;08021, Provincia de Barcelona;13  habitaciones;1  baños;-;IMPORTANTE: O proprietário exigirá o pagamento do depósito caução dentro das 48 horas seguintes à confirmação da reserva. Se este pagamento não f...;Hace 17 h 2 minutos;Rentola;Barcelona
1.250€;Vivienda de 105m2 en alquiler junto a Plaça de Les Glòries, Barcelona;https://rd.clk.thribee.com/id.CnL1gX1i1dl/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.21/;Barcelona, Provincia de Barcelona;3  habitaciones;1  baños;105  m²;...Barcelona. ZONA: Eixample – El Fort Pienc. Transporte público: metro (l-1 y (l-2), Tram, Renfe, Bus y Bicing. Propietario gran tenedor: sí...;Hace 17 h 3 minutos;Kuhamia;Barcelona
705€;Sunny double bedroom close to Casa Batlló;https://rd.clk.thribee.com/id.b1O1d1O41Z11H/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.22/;08008, Provincia de Barcelona;19  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 17 h 3 minutos;Rentola;Barcelona
723€;Beautiful double bedroom neasr the Rocafort metro;https://rd.clk.thribee.com/id.1_LpMX1N1Q9/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.23/;08015, Provincia de Barcelona;6  habitaciones;2  baños;-;...velocidad. Situado en la calle Rocafort con Gran Vía, a escasos minutos de la plaza España, la plaza Universitat y la Universidad de Barcelona...;Hace 17 h 3 minutos;Rentola;Barcelona
1.035€;Lovely double ensuite bedroom in a 5-bedroom apartment near Mercat Nou metro station;https://rd.clk.thribee.com/id.19H1tsx1n1h-/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.24/;08028, Provincia de Barcelona;5  habitaciones;5  baños;-;IMPORTANT: Admin fee will be charged by person! This newly renovated apartment is situated in Sants area, a district that gives a familiar feelin...;Hace 17 h 3 minutos;Rentola;Barcelona
2.950€;Lovely 4-bedroom apartment right next to Parc de la Ciutadella;https://rd.clk.thribee.com/id.1K1ur1pl1E1Y1/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.39953trovit-web-85d48c649-kk2s86697da44d541e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.48/cookieid.1020015016697da44d4ff29.16786182/pos.25/;08018, Provincia de Barcelona;4  habitaciones;2  baños;-;This cosy apartment in Barcelona has 4 rooms, 2 each with 2 single beds and another 2 each with 1 single bed, a bathroom with shower and a...;Hace 17 h 3 minutos;Rentola;Barcelona
1.587€;Carrer de la Portaferrissa, Barcelona, Catalonia;https://rd.clk.thribee.com/id.m1JH1n1Xm1wE/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.1/;Barcelona, Provincia de Barcelona;1  habitaciones;1  baños;37  m²;...Carrer de la Portaferrissa, Barcelona, Catalonia Apartment. This 1 bedroom 1 bathroom Apartment is for rent on realestate. Com.au by Homelike...;Hace 1 día;Kuhamia;Barcelona
750€;Apartamento en alquiler en Badajoz, María Auxiliadora;https://rd.clk.thribee.com/id.qA1-1-1r1581T/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.1/;06010, María Auxiliadora, Badajoz, Provincia de Badajoz;2 habitaciones;2 baños;89 m²;Apartamento amplio amueblado con garaje y trastero en Condes de Barcelona con 2 dormitorios, 2 baños, cocina equipada con lavadero, armarios...;Hace 3 días;Todopisos;Barcelona
2.300€;Piso en alquiler en Barcelona, El Raval;https://rd.clk.thribee.com/id.U1Y1L11q8A16/origin.1/section.232/section_type.2/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.2/;08001, Barcelona, Provincia de Barcelona;3 habitaciones;2 baños;90 m²;ALQUILER TEMPORAL | DISPONIBILIDAD INMEDIATA~Piso reformado de 90m² en finca regia con ascensor del centro de Barcelona: junto Plaça Catalunya...;Hace 3 días;Todopisos;Barcelona
525€;Student-friendly single bedroom in El Raval;https://rd.clk.thribee.com/id.m1M1t1F4BF1z/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.2/;08001, Provincia de Barcelona;3  habitaciones;1  baños;-;El centro de Barcelona es un lugar en el que te gustaría vivir durante tu periodo de Erasmus en esta increíble ciudad? Si es así, te...;Hace 1 día;Rentola;Barcelona
668€;Graceful single ensuite bedroom near the Tetuan metro;https://rd.clk.thribee.com/id.1ZOa1RV11x11/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.3/;08010, Provincia de Barcelona;5  habitaciones;2  baños;-;Private room equipped with a desk and chair, bedside table, mirror, lamp and wardrobe. The bed does not include sheets or pillows, only the mattr...;Hace 1 día;Rentola;Barcelona
2.100€;Carrer del Pou de la Cadena, Barcelona, Catalonia;https://rd.clk.thribee.com/id.Zb1m1u1a1Jt1a/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.4/;Barcelona, Provincia de Barcelona;1  habitaciones;1  baños;50  m²;"Details: The whole apartment has a nice Mediterranean style, in white, beige, wood and aquamarine green tones; it also has WIFI and AC. The apart...";Hace 1 día;Kuhamia;Barcelona
645€;Single Bedroom in a 6 bedroom apartment;https://rd.clk.thribee.com/id.1l31w1e1u10oO/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.5/;08002, Provincia de Barcelona;6  habitaciones;2  baños;-;Tasa de limpieza después del check-out es 60.50 euros del depósito. Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
2.116€;La Rambla, Barcelona, Catalonia;https://rd.clk.thribee.com/id.1i1mT1W1IF1YN/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.6/;Barcelona, Provincia de Barcelona;1  habitaciones;1  baños;47  m²;...restaurants, tapas bars and of course the beach of Barcelona! Make sure to enjoy a cocktail on one of the many exclusive terraces next to the...;Hace 1 día;Kuhamia;Barcelona
839€;Charming double bedroom near the Lesseps metro;https://rd.clk.thribee.com/id.rE1z1J17g817/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.7/;08006, Provincia de Barcelona;6  habitaciones;2  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
700€;Comfy double bedroom near the Monumental metro;https://rd.clk.thribee.com/id.1J14B1hS101a0/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.8/;08013, Provincia de Barcelona;5  habitaciones;2  baños;-;...Barcelona, ya que se conecta en pocos minutos con las líneas de metro L4, L5 y metro Verdaguer. La tarifa de limpieza después de la salida es...;Hace 1 día;Rentola;Barcelona
1.000€;1 Bedroom Apartment close to the port of Barcelona;https://rd.clk.thribee.com/id.1R1aJ1441ax17/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.9/;08004, Provincia de Barcelona;1  habitaciones;1  baños;-;This flat is on the 2nd floor with an elevator, is 4 min walk from Parallel metro, Lidl near 2 min walk, beside Montjuic. Rental period for this...;Hace 1 día;Rentola;Barcelona
1.250€;Carrer del Moianès, 50, 08014 Barcelona, Spain, Barcelona - Amsterdam Apartments for Rent;https://rd.clk.thribee.com/id.qt1OMs1u1w17/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.10/;08014, Provincia de Barcelona;1  habitaciones;-;80  m²;...Barcelona. It boasts a newly renovated and spacious interior, plus a sunny terrace just for you. This property is ideal for a couple looking...;Hace 1 día;Rentola;Barcelona
575€;Homely double bedroom near the Urgell metro;https://rd.clk.thribee.com/id.1H1V1y17lHde/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.11/;08011, Provincia de Barcelona;6  habitaciones;2  baños;-;Do you have your mind made up on coming to Barcelona and you wish to live in a trendy location? We recommend you take a look at this apartment...;Hace 1 día;Rentola;Barcelona
620€;Comfy double bedroom in Badalona next to Estadi Municipal de Badalona;https://rd.clk.thribee.com/id.1sW1J21f1W1s1m/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.12/;08917, Provincia de Barcelona;4  habitaciones;1  baños;-;The room faces an interior window, it is bright, it has a double bed, a closet. There is a newly renovated bathroom and a kitchen with a balcony...;Hace 1 día;Rentola;Barcelona
400€;Amazing double bedroom in the centre of Barcelona;https://rd.clk.thribee.com/id.4uN1W1kB11M/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.13/;08010, Provincia de Barcelona;6  habitaciones;2  baños;-;El apartamento y las habitaciones están totalmente diseñados y amueblados con estilo por nuestro equipo de diseñadores de interiores. Solo acepta...;Hace 1 día;Rentola;Barcelona
535€;Sublime double bedroom in Collblanc;https://rd.clk.thribee.com/id.1UqjZ1W141iF/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.14/;08903, Provincia de Barcelona;5  habitaciones;1  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
690€;Large double bedroom in El Raval;https://rd.clk.thribee.com/id.1I1m1O7135UQ/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.15/;08001, Provincia de Barcelona;11  habitaciones;3  baños;-;Rental period for this listing is between 3. 24 months...;Hace 1 día;Rentola;Barcelona
500€;Simple single bedroom in Vallcarca i els Penitents;https://rd.clk.thribee.com/id.91eSa1ICp4/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.16/;08023, Provincia de Barcelona;2  habitaciones;1  baños;-;Headed to Barcelona as the next stop in your Erasmus program? If so you must check this bright apartment in the Vallcarca i els Penitents...;Hace 1 día;Rentola;Barcelona
2.200€;Carrer de Bailen, Barcelona, Catalonia;https://rd.clk.thribee.com/id.1i1h11je21Al/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.17/;Barcelona, Provincia de Barcelona;1  habitaciones;1  baños;45  m²;...to EnEV. Carrer de Bailen, Barcelona, Catalonia Apartment. This 1 bedroom 1 bathroom Apartment is for rent on realestate. Com.au by Homelike...;Hace 1 día;Kuhamia;Barcelona
1.250€;Loft en la Ramblas;https://rd.clk.thribee.com/id.1yld1K1J1u1b10/origin.1/section.97/section_type.1/country.es/vertical.homes/iuid.7766trovit-web-85d48c649-k5jtk6697da4959111/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.Barcelona/type.2/page.53/cookieid.1020014016697da4958a281.43787386/pos.18/;08002, Provincia de Barcelona;1  habitaciones;1  baños;-;Loft tipo estudio con cocina y baño. Cómodo y agradable. Balcón con vista a la Rambla. Situación inmejorable en el corazón de Barcelona. Al...;Hace 1 día;Rentola;Barcelona
