precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
219.900 €;Piso en Plaza de Reyes Católicos, 5;/comprar/piso-velez_malaga_nucleo_urbano29700-44209540736_100500/;Núcleo Urbano (Vélez-Málaga);4 habs.;158 m²;"Piso en una zona muy privilegiada y céntrica de vélez málaga.

La vivienda tiene una superficie de 158 m².
Esta vivienda destaca p...";36.7821;-4.10744;;1ª planta;malaga
230.000 €;Piso en Urbanización Brisas II,  s/n;/comprar/piso-urbanizacion_el_hacho_la_duquesa_golf-3890836393_109700/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;103 m²;Piso en un edificio de obra nueva de 103 m² de superficie construida y ubicado en la zona de manilva. Está distribuido en 2 habita...;36.3592607;-5.2344914;2 baños;;malaga
378.500 €;Piso en calle Andorra;/comprar/piso-hacienda_de_torrequebrada-41695403249_513519/;Hacienda de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);3 habs.;125 m²;Superficie total 125 m², piso superficie útil 113 m², habitaciones dobles: 3, 2 baños, 1 aseo, aire acondicionado (frío y calor), ...;36.583853272;-4.540103412;3 baños;Bajo;malaga
590.000 €;Ático en Carretera de Peñoncillo,  s/n;/comprar/atico-manilva_san_luis_de_sabinillas-4239476202_109700/;San Luis de Sabinillas (Manilva);3 habs.;135 m²;Portal 3. Planta 2AT. Letra A. Piso en un edificio de obra nueva de 135 m2 de superficie construida y ubicado en la zona de Manilva, enclavado en planta ático. Está distribuido en 3 habitaciones, 2 baños completos y terraza cubierta 30,45 m2, descubierta 24,2 m2, solarium 96 m2. Incluye extras como 2 garajes y trastero.;36,361343684;-5,231437872;2 baños;;malaga
236.000 €;Piso en calle Yerbabuena,  S/N;/comprar/piso-algarrobo_costa-3587832671_109700/;Algarrobo Costa (Algarrobo);2 habs.;72 m²;Vi-a-1-d. Piso en un edificio de obra nueva de 72 m² de superficie construida y ubicado en la zona de algarrobo, enclavado en plan...;36.7451584;-4.041854;;1ª planta;malaga
425.000 €;Apartamento en Finca Cortesín;/comprar/apartamento-finca_cortesin-39187665631_109300/;Finca Cortesín (Casares);2 habs.;137 m²;Este hermoso apartamento se encuentra en la exclusiva zona de altos de cortesín, en casares, málaga. Con una ubicación privilegiad...;36.3852973;-5.2167161;2 baños;1ª planta;malaga
1.350.000 €;Chalet en Pinares de San Antón;/comprar/chalet-pinares_de_san_anton29018-45060715022_990526/;Pinares de San Antón (Distrito Este. Málaga Capital);5 habs.;395 m²;"Chalet reformado recientemente, se distribuye en tres plantas:
Planta principal: salón a doble altura, despacho, aseo, cocina inde...";36.7359236;-4.3595762;5 baños;;malaga
246.000 €;Ático en calle Marqués de Valle-Niza,  s/n;/comprar/atico-almayate29749-1759613025_109700/;Almayate (Vélez-Málaga);2 habs.;62 m²;1-a-3. Ático en una finca de obra nueva de 62 m² de superficie construida y emplazado en la zona de vélez-málaga, posicionado en p...;36.7214095;-4.1587403;2 baños;;malaga
1.590.000 €;Chalet en calle del Priorato,  s/n;/comprar/chalet-el_paraiso_atalaya_benamara-2460160535_109700/;El Paraíso-Atalaya-Benamara (Estepona);4 habs.;369 m²;Villa r6. Chalet de obra nueva de 369 m² de superficie construida y emplazado en la zona de estepona. Está dispuesto en 4 habitaci...;36.4737996;-5.0235875;4 baños;;malaga
241.000 €;Piso en calle Arroyo Manzano,  s/n;/comprar/piso-torrox_los_llanos-4348976948_109700/;Los Llanos (Torrox);2 habs.;83 m²;Bloque 1. 2º d. Piso en un inmueble de obra nueva de 83 m² de superficie construida y situado en la zona de museros, acomodado en ...;36.7391868;-3.984555;2 baños;2ª planta;malaga
490.000 €;Piso en calle Josefina Samper,  S/N;/comprar/piso-playa_bahia_dorada-3880647689_109700/;;3 habs.;107 m²;B1-e2-bajo c. Piso en una finca de obra nueva de 107 m² de superficie construida y emplazado en la zona de estepona, posicionado e...;36.4080545;-5.1905923;2 baños;Bajo;malaga
1.189.000 €;Chalet en calle Islas Baleares;/comprar/chalet-este_el_palo29018-44234043183_100500/;El Palo (Distrito Este. Málaga Capital);8 habs.;575 m²;"¡Prepárate para descubrir la verdadera joya de miraflores del palo!

Esta impresionante villa es mucho más que una simple propieda...";36.7237212;-4.3567135;7 baños;;malaga
1.175.000 €;Chalet en calle de Finlandia;/comprar/chalet-torrequebrada29630-26669532106_992242/;Hacienda de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);5 habs.;480 m²;Oportunidad! Magnifica villa a la venta en benalmádena costa, en la conocida urbanización de torrequebrada, 1.350 m² de parcela co...;36.584403;-4.5429253;5 baños;;malaga
375.000 €;Apartamento en Avenida de Alay;/comprar/apartamento-puerto_marina29630-34220640331_513519/;Puerto Marina (Distrito Benalmádena Costa. Benalmádena);3 habs.;100 m²;Bienvenido a tu nuevo hogar en la hermosa benalmádena costa, donde el sol brilla y las vistas al mar son simplemente impresionante...;36.5983556;-4.5169553;2 baños;8ª planta;malaga
488.000 €;Piso en calle Estrella de Mar, 4;/comprar/piso-el_candado_camino_de_olias_camino_de_los_montes290-4089751066_109700/;El Candado-Camino de Olías-Camino de los Montes (Distrito Este. Málaga Capital);3 habs.;167 m²;Bajo b. Piso en un edificio de obra nueva de 167 m² de superficie construida y ubicado en la zona de málaga capital, enclavado en ...;36.7230504;-4.3330091;2 baños;Bajo;malaga
349.000 €;Apartamento en Paseo Marítimo Rey de España, 16;/comprar/apartamento-las_gaviotas_carvajal-43414724711_108500/;Las Gaviotas-Carvajal (Fuengirola);1 hab.;60 m²;A continuación les presentamos éste estupendo apartamento exclusivo totalmente equipado y listo para entrar a vivir, con licencia ...;36.5567;-4.61059;1 baño;;malaga
995.000 €;Casa adosada en Carril de Brijan;/comprar/casa_adosada-bel_air_cancelada_saladillo29688-43388014284_100500/;Bel-Air-Cancelada-Saladillo (Estepona);3 habs.;206 m²;Eleven41 es una promoción de obra nueva que ofrece un estilo de vida de lujo incomparable en la costa del sol. Situada en el coraz...;36.4684369;-5.049071;4 baños;;malaga
209.000 €;Apartamento en Los Hidalgos;/comprar/apartamento-alcorrin29692-45064487935_106700/;Alcorrín (Manilva);2 habs.;87 m²;Este luminoso piso de 87m² cuenta con un espacioso salón-comedor con grandes ventanales y vistas al mar, cocina americana totalmen...;36.343589047;-5.24249722;2 baños;;malaga
2.500.000 €;Chalet en Hacienda de Torrequebrada;/comprar/chalet-torrequebrada29630-75069801181_513519/;Hacienda de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);5 habs.;742 m²;Preciosa villa de lujo en alquiler de corta temporada. También es posible el alquiler con opción a compra. Está ubicado justo al l...;36.580869091;-4.54709995;8 baños;;malaga
452.000 €;Piso en Avenida Arrigo Boito, 1;/comprar/piso-el_limonar_el_mayorazgo_peinado_grande29016-4287568915_109700/;El Limonar-El Mayorazgo-Peinado Grande (Distrito Este. Málaga Capital);2 habs.;104 m²;2, segunda c. Piso en una finca de obra nueva de 104 m² de superficie construida y emplazado en la zona de málaga capital, posicio...;36.7353922;-4.4008014;2 baños;2ª planta;malaga
244.000 €;Piso en calle Terreno A Sunp., nº 10 A;/comprar/piso-almayate29749-43426771296_100500/;Almayate (Vélez-Málaga);2 habs.;72 m²;Residencial marinsa costa niza, ubicado frente al mar en una zona privilegiada de la costa del sol, a 10 minutos de torre del mar ...;36.7215;-4.1566;;1ª planta;malaga
489.500 €;Casa pareada en calle de Manuel de Falla, 7;/comprar/casa_pareada-rincon_de_la_victoria_la_cala_del_moral29720-44167781946_100500/;La Cala del Moral (Rincón de la Victoria);3 habs.;110 m²;"Se vende chalet pareado en la cala del moral a solo 80 metros del paseo marítimo de la cala
Pertenece a un conjunto de casas que t...";36.7154;-4.304;2 baños;;malaga
649.000 €;Ático en Casares Costa;/comprar/atico-casares_costa29690-25040837765_109300/;Casares Costa (Casares);2 habs.;91 m²;Este impresionante ático se encuentra en casares playa, casares, málaga. Con una superficie construida de 91.42m² y una superficie...;36.375062437;-5.227205855;2 baños;;malaga
430.250 €;Apartamento en Casares Costa;/comprar/apartamento-casares_costa29690-39170780024_109300/;Casares Costa (Casares);2 habs.;116 m²;Este apartamento en planta baja se encuentra en una ubicación privilegiada en casares playa, casares, málaga. Consta de 2 dormitor...;36.375032202;-5.22712418;3 baños;Bajo;malaga
289.000 €;Piso en Doña Julia Golf Club;/comprar/piso-dona_julia_golf_club29690-43404076998_108500/;Doña Julia Golf Club (Casares);2 habs.;119 m²;Exclusiva vivienda junto al golf y el mar. La propiedad se encuentra situada en el entono de doña julia golf, un refugio para los ...;36.3927;-5.2408;2 baños;;malaga
390.000 €;Apartamento en Casco Antiguo;/comprar/apartamento-centro_casco_antiguo-3659752529_109700/;Casco Antiguo (Distrito Centro. Estepona);2 habs.;97 m²;Azure e4_1b. Apartamento en un inmueble de obra nueva de 97 m² de superficie construida y situado en la zona de estepona, acomodad...;36.4249867;-5.1478264;2 baños;1ª planta;malaga
1.700.000 €;Casa en calle Sefardí;/comprar/casa-bel_air_cancelada_saladillo-41709959542_527703/;Bel-Air-Cancelada-Saladillo (Estepona);2 habs.;127 m²;Este apartamento en planta baja es una joya en la prestigiosa zona de cabo bermejo en estepona, málaga. Ubicada en un complejo de ...;36.452750035;-5.065563955;2 baños;;malaga
360.000 €;Ático en Avenida de Carlota Alessandri;/comprar/atico-la_carihuela-45012645671_527714/;La Carihuela (Torremolinos);2 habs.;87 m²;"Ático  en la urbanización ""eurosol"" en torremolinos, todo lujo y confort con vistas al mar.

Descubre el ático ""eurosol"" en el vib...";36.606947717;-4.509725426;2 baños;;malaga
1.090.000 €;Ático en Urbanización Nueva Andalucía J,  9;/comprar/atico-los_naranjos_las_brisas29660-3735122823_109700/;Los Naranjos-Las Brisas (Distrito Nueva Andalucía. Marbella);3 habs.;122 m²;B12 - at - 5. Ático en un inmueble de obra nueva de 122 m² de superficie construida y situado en la zona de marbella. Está estruct...;36.510820486;-4.98110171;2 baños;;malaga
395.000 €;Apartamento en Zona Playa;/comprar/apartamento-plaza_de_toros_las_albarizas_la_ermita29603-35924911584_100500/;Plaza de Toros-Las Albarizas-La Ermita (Distrito Centro. Marbella);1 hab.;78 m²;"Estupendo apartamento en primera línea de playa!

¡Disfruta de la playa a tus pies con su arena fina y cálida, y el mar azul como ...";36.50911466;-4.866307447;1 baño;4ª planta;malaga
355.000 €;Piso en calle Terrazas del Rodeo;/comprar/piso-la_campana_altos_del_rodeo-43364823161_100500/;La Campana-Altos del Rodeo (Distrito Nueva Andalucía. Marbella);2 habs.;110 m²;"Nueva andalucia, marbella. 
Precioso apartamento en planta baja de 2 dormitorios con más de 100m² de terraza exterior. Este fantás...";36.4993842;-4.9763825;2 baños;;malaga
330.000 €;Apartamento en Finca Cortesín;/comprar/apartamento-finca_cortesin-37509937124_109300/;Finca Cortesín (Casares);3 habs.;115 m²;"La urbanización cuenta con jardines muy bien cuidados y zonas comunes, así como dos grandes piscinas.

El apartamento goza de acce...";36.384319514;-5.212356559;2 baños;1ª planta;malaga
350.000 €;Apartamento en Urbanización Arroyo Parrilla,  5B;/comprar/apartamento-casares_costa29690-4363107142_109700/;Casares Costa (Casares);2 habs.;83 m²;B1-bj-3. Apartamento en un inmueble de obra nueva de 83 m² de superficie construida y situado en la zona de casares, acomodado en ...;36.378943;-5.2199139;2 baños;Bajo;malaga
238.000 €;Chalet en Carretera Periana Mondron;/comprar/chalet-periana_centro_urbano-43369388758_100500/;Periana;7 habs.;289 m²;Esta vivienda independiente tiene una parcela de 1.437 m² con árboles frutales, olivos, espacio para huerto, corral de unos 10 m² ...;36.9392;-4.22853;;;malaga
284.000 €;Piso en El Peñoncillo;/comprar/piso-el_penoncillo-3531431388_109700/;El Peñoncillo (Torrox);3 habs.;126 m²;VI-P2-1-A. Piso en un edificio de obra nueva de 126 m2 de superficie construida y ubicado en la zona de Torrox, enclavado en planta 1. Está distribuido en 3 habitaciones, 2 baños completos y terraza. Incluye extras como ascensor, garaje y trastero.;36,7311626;-3,9494802;2 baños;1ª planta;malaga
378.000 €;Piso en Avenida de los Guindos;/comprar/piso-santa_paula_la_paz_los_guindos_parque_mediterraneo-41744966980_109700/;Santa Paula-La Paz-Los Guindos-Parque Mediterráneo (Distrito Carretera de Cádiz. Málaga Capital);3 habs.;79 m²;Piso en una finca de obra nueva de 79 m² de superficie construida y emplazado en la zona de málaga capital. Está dispuesto en 3 ha...;36.6925972;-4.4524032;2 baños;;malaga
253.000 €;Piso en calle Marqués de Valle-Niza, 10;/comprar/piso-almayate29749-40080168366_100500/;Almayate (Vélez-Málaga);2 habs.;64 m²;Residencial marinsa costa niza está situada frente al mar, en una zona privilegiada de la costa del sol, a 10 minutos de torre del...;36.7214;-4.1587;;2ª planta;malaga
465.000 €;Chalet en calle España;/comprar/chalet-calaburras_el_chaparral29649-26669295197_992242/;Calaburras-El Chaparral (Distrito Mijas Costa. Mijas);4 habs.;223 m²;Oportunidad! Chalet a la venta en urb. “el faro”, vistas al mar, 650m² de parcela, 223 m² construidos, 4 dormitorios, 2 baños, sal...;36.511574141;-4.639106407;2 baños;;malaga
318.000 €;Casa adosada en Casares Pueblo;/comprar/casa_adosada-area_de_casares29690-33364073312_106700/;Área de Casares (Casares);5 habs.;260 m²;Luminosa casa adosada de estilo rústico con muchos detalles especiales y excelentes calidades en el pintoresco pueblo de casares. ...;36.4422648;-5.2692462;2 baños;;malaga
399.000 €;Apartamento en calle Brida,  s/n;/comprar/apartamento-hipodromo_cerrado_del_aguila29649-3348815000_109700/;Hipódromo-Cerrado del Águila (Distrito Mijas Costa. Mijas);3 habs.;136 m²;Nº 72, vt072. Apartamento en un edificio de obra nueva de 136 m² de superficie construida y ubicado en la zona de mijas, enclavado...;36.5200839;-4.6542613;2 baños;4ª planta;malaga
525.000 €;Casa en calle Encinas;/comprar/casa-zona_del_castillo_de_sohail-24170875772_992242/;Zona del Castillo de Sohail (Fuengirola);2 habs.;120 m²;Oportunidad! Villa en una planta a la venta en zona castillo de fuengirola, 100 m² de vivienda, 350 m² parcela en esquina, 2 dormi...;36.5234829;-4.632193;1 baño;;malaga
415.000 €;Piso en calle Córdoba;/comprar/piso-fuengirola_centro-34226712898_992242/;Centro (Fuengirola);3 habs.;194 m²;Fuengirola centro! Magnífico piso a la venta en fuengirola centro, 194 m² incluido terraza, 3 dormitorios, 2 baños, salón-comedor,...;36.540278;-4.6258592;2 baños;2ª planta;malaga
392.000 €;Piso en Avenida Reina Sofía;/comprar/piso-centro_puerto-45011970345_109700/;Puerto (Distrito Centro. Estepona);2 habs.;83 m²;Piso en un inmueble de obra nueva de 83 m² de superficie construida y situado en la zona de estepona. Está estructurado en 2 habit...;36.4190783;-5.1599063;2 baños;;malaga
235.000 €;Ático en Urbanización El Hacho-La Duquesa Golf;/comprar/atico-urbanizacion_el_hacho_la_duquesa_golf-42581098734_109300/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;72 m²;"Duquesa suites ático dúplex con vistas increíbles.

Impresionante ático dúplex situado en el popular complejo duquesa golf gardens...";36.3549806;-5.2371681;2 baños;;malaga
950.000 €;Chalet unifamiliar en El Pinar-Palacio de Congresos;/comprar/chalet_unifamiliar-el_pinar_palacio_de_congresos29620-44252362497_525166/;El Pinar-Palacio de Congresos (Torremolinos);5 habs.;500 m²;"Brtrm-10220
Espectacular chalet con vistas al mar y piscina de agua caliente en el pinar de torremolinos (málaga).

Be real comerc...";36.6342389;-4.5005196;5 baños;;malaga
795.000 €;Piso en Pinares de San Antón;/comprar/piso-pinares_de_san_anton29017-43430400674_108500/;Pinares de San Antón (Distrito Este. Málaga Capital);3 habs.;161 m²;Amplio piso con vistas al mar. Excelente vivienda para reformar, ubicada en una inmejorable urbanización cerrada que cuenta con am...;36.72510971;-4.365732672;3 baños;;malaga
650.000 €;Casa pareada en calle de Marcasitas;/comprar/casa_pareada-nagueles_alto29602-44172071004_100500/;Nagüeles Alto (Distrito Milla de Oro. Marbella);4 habs.;170 m²;"¡Nueva en el mercado!  Pareada en nagüeles, 4 dormitorios, perfecta para familias

Esta casa se encuentra en nagüeles, milla de o...";36.514715465;-4.92385824;4 baños;;malaga
895.000 €;Apartamento en Urbanización Alhambra del Golf;/comprar/apartamento-san_pedro_de_alcantara_guadalmina-994752284_337300/;Guadalmina (Distrito San Pedro de Alcántara. Marbella);4 habs.;261 m²;Este espacioso apartamento en venta se encuentra en la exclusiva zona de guadalmina, en marbella. Con una superficie total de 261,...;36.470454964375236;-5.009708276052976;5 baños;Bajo;malaga
312.000 €;Piso en Camino de los Caños, 11;/comprar/piso-mijas_centro29650-4515390768_109700/;Centro (Mijas);2 habs.;;Bloque 2, bajo c. Piso en un inmueble de obra nueva y situado en la zona de mijas, acomodado en planta baja. Está estructurado en ...;36.5928333;-4.6483537;2 baños;Bajo;malaga
2.500.000 €;Casa en calle Casino Torrequebrada;/comprar/casa-torrequebrada29630-39200388820_513519/;Hacienda de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);10 habs.;800 m²;Preciosa villa a pie de playa;36.5836498;-4.5437616;7 baños;;malaga
409.000 €;Piso en  calle Casares Golf Garden;/comprar/piso-finca_cortesin-41675423334_109700/;Finca Cortesín (Casares);3 habs.;88 m²;Piso en una finca de obra nueva de 88 m² de superficie construida y emplazado en la zona de casares. Está dispuesto en 3 habitacio...;36.388496;-5.2175532;2 baños;;malaga
387.000 €;Piso en calle de Eugenio Gross, 18;/comprar/piso-camino_de_suarez29009-4204783163_109700/;Camino de Suárez (Distrito Bailén-Miraflores. Málaga Capital);2 habs.;98 m²;Vi-1-4-a. Piso en un inmueble de obra nueva de 98 m² de superficie construida y situado en la zona de málaga capital, acomodado en...;36.7229334;-4.4356789;2 baños;4ª planta;malaga
282.000 €;Piso en calle de Carrión, 9;/comprar/piso-el_ejido_cristo_de_la_epidemia_olletas_san_miguel2-43415931453_527852/;El Ejido-Cristo de la Epidemia-Olletas-San Miguel (Distrito Centro. Málaga Capital);2 habs.;58 m²;"¡Bienvenido a tu nuevo hogar en calle carrión!

Descubre la comodidad y el encanto de vivir en una ubicación privilegiada, a solo...";36.7264;-4.419226;1 baño;Bajo;malaga
1.950.000 €;Chalet en calle Hortensia, 43;/comprar/chalet-el_paraiso_atalaya_benamara-43382965329_100500/;El Paraíso-Atalaya-Benamara (Estepona);4 habs.;800 m²;"Estepona, gran villa clásica en el paraiso.
Escrituras gratis al comprar con marbanus estates
A dos minutos del club de golf el pa...";36.4723;-5.03279;;;malaga
675.000 €;Casa en calle de la Cruz, nº 00;/comprar/casa-centro_casco_antiguo-33374236643_384900/;Casco Antiguo (Distrito Centro. Estepona);3 habs.;164 m²;"No es un sueño, es la casa de sus sueños.

Nos encontramos ante una magnífica casa de nueva construcción, decorada con un gusto ex...";36.42517545114537;-5.147211830712241;3 baños;;malaga
294.000 €;Piso en  calle Villa Borghese;/comprar/piso-costa_natura29693-44253928842_109700/;Costa Natura (Estepona);2 habs.;77 m²;Piso en una finca de obra nueva de 77 m² de superficie construida y emplazado en la zona de estepona. Está dispuesto en 2 habitaci...;36.4300063;-5.1935495;2 baños;;malaga
817.000 €;Ático en calle Casas de Padron;/comprar/atico-el_padron_el_velerin_voladilla29689-40860570480_100500/;Punta Plata (Estepona);4 habs.;144 m²;Lagumare41 se encuentra ubicado en estepona, uno de los municipios más populares y con mayor proyección de la costa de sol. En el ...;36.4371123;-5.1099683;3 baños;;malaga
495.000 €;Ático en calle Profesor Jesús Marín, 17;/comprar/atico-el_limonar_el_mayorazgo_peinado_grande29016-4167744232_109700/;El Limonar-El Mayorazgo-Peinado Grande (Distrito Este. Málaga Capital);2 habs.;84 m²;V9_icon. Ático en un inmueble de obra nueva de 84 m² de superficie construida y situado en la zona de málaga capital. Está estruct...;36.7368994;-4.3924336;2 baños;;malaga
308.000 €;Piso en calle de la Gioconda, 32;/comprar/piso-churriana_el_pizarrillo_la_noria_guadalsol29140-3875242638_109700/;Churriana-El Pizarrillo-La Noria-Guadalsol (Distrito Churriana. Málaga Capital);3 habs.;101 m²;Bloque 10, bajo a. Piso en una finca de obra nueva de 101 m² de superficie construida y emplazado en la zona de málaga capital, po...;36.6656643;-4.5059262;2 baños;Bajo;malaga
345.000 €;Piso en Bellavista-El Morlaco;/comprar/piso-bellavista_el_morlaco29017-35879162404_108500/;Bellavista-El Morlaco (Distrito Este. Málaga Capital);1 hab.;65 m²;Propiedad en exclusiva. Apartamento en pedregalejo. Excelente apartamento en una de las zonas más cotizadas de málaga capital, en ...;36.7218443;-4.3804435;1 baño;;malaga
325.000 €;Casa adosada en Área de Casares;/comprar/casa_adosada-area_de_casares29690-37501655455_109300/;Área de Casares (Casares);3 habs.;203 m²;Perfectamente situado, casa adosada con impresionantes vistas desde casi todas las habitaciones, esta encantadora propiedad se enc...;36.393640204;-5.224961019;4 baños;;malaga
550.000 €;Ático en Los Arqueros-Puerto del Almendro;/comprar/atico-los_arqueros_puerto_del_almendro29678-40071393300_109300/;Los Arqueros-Puerto del Almendro (Benahavís);3 habs.;96 m²;"Ático perfectamente situado con increíble solarium en la azotea con vistas de 360 grados al mar, golf y montañas.

Situado junto y...";36.5165312;-5.0130144;2 baños;;malaga
230.000 €;Dúplex en calle Urbanización Terrazas de La Bahía;/comprar/duplex-casares_costa29690-42514359740_525603/;Casares Costa (Casares);3 habs.;70 m²;"Fantástico ático dúplex con vistas al mar. Cuenta con 3 dormitorios y 2 baños.
Con 2 plantas:
- en la planta de abajo encontramos ...";36.375062437;-5.227205855;2 baños;Entresuelo;malaga
344.000 €;Ático en calle Segismundo Moret,  S/N;/comprar/atico-costa_natura29693-3296556872_109700/;Costa Natura (Estepona);1 hab.;75 m²;Ático en un edificio de obra nueva de 75 m² de superficie construida y ubicado en la zona de estepona. Está distribuido en 1 habit...;36.4363;-5.19948;1 baño;;malaga
435.000 €;Casa adosada en calle Benavista;/comprar/casa_adosada-el_paraiso_atalaya_benamara-37575790832_524992/;El Paraíso-Atalaya-Benamara (Estepona);2 habs.;158 m²;"Magnífica casita adosada en el cotizado barrio de el paraíso entre 2 campos de golf
A 2 km de la playa, a 8 minutos de puerto banú...";36.471200402;-5.016109803;3 baños;;malaga
215.000 €;Apartamento en calle Federico García Lorca,  s/n;/comprar/apartamento-mijas_las_lagunas29651-1467053622_109700/;Las Lagunas (Mijas);3 habs.;95 m²;Bajo. Nº104. Apartamento en un edificio de obra nueva de 95 m2 de superficie construida y ubicado en la zona de Mijas, enclavado en planta baja. Está distribuido en 3 habitaciones, 2 baños completos y terraza. Incluye extras como ascensor, garaje y trastero.;36,5447546;-4,6381992;2 baños;Bajo;malaga
