precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta;CCAA
399.000 €;Apartamento en calle Brida,  s/n;/comprar/apartamento-hipodromo_cerrado_del_aguila29649-3380464118_109700/;Hipódromo-Cerrado del Águila (Distrito Mijas Costa. Mijas);3 habs.;126 m²;Nº 66, vt066. Apartamento en un edificio de obra nueva de 126 m² de superficie construida y ubicado en la zona de mijas, enclavado...;36.5200839;-4.6542613;2 baños;4ª planta;malaga
296.750 €;Piso en calle Antares,  s/n;/comprar/piso-puertosol_el_limonero_el_tomillar29190-4577825447_109700/;Puertosol-El Limonero-El Tomillar (Distrito Puerto de la Torre. Málaga Capital);2 habs.;68 m²;Portal 2. 2º a. Piso en un inmueble de obra nueva de 68 m² de superficie construida y situado en la zona de málaga capital, acomod...;36.7351344;-4.4892076;2 baños;2ª planta;malaga
220.000 €;;/comprar/atico-mijas_costa_calahonda-37597539080_108700/;Calahonda (Distrito Mijas Costa. Mijas);1 hab.;120 m²;"Oportunidad única. Bajada de precio.

Impecable ático con vistas panoramicas al mar mediterráneo.  
                              ...";36.510566825;-4.728562332;1 baño;;malaga
375.000 €;;/comprar/apartamento-puerto_marina29630-34220640331_513519/;Puerto Marina (Distrito Benalmádena Costa. Benalmádena);3 habs.;100 m²;Bienvenido a tu nuevo hogar en la hermosa benalmádena costa, donde el sol brilla y las vistas al mar son simplemente impresionante...;36.5983556;-4.5169553;2 baños;8ª planta;malaga
199.000 €;;/comprar/apartamento-seghers29680-44219441923_108500/;Seghers (Distrito Centro. Estepona);2 habs.;76 m²;Bonito apartamento luminoso de 2 dormitorios, situado en una urbanización con varias piscinas, parque infantil y jardines tropical...;36.4183968;-5.1729392;2 baños;;malaga
249.000 €;;/comprar/piso-san_pedro_pueblo29670-44172036603_513992/;San Pedro-Pueblo (Distrito San Pedro de Alcántara. Marbella);3 habs.;97 m²;Fantastico piso de 3 dormitorios y 1 baño, totalmente reformado en el centro del pueblo de san pedro alcántara (marbella), con 97 ...;36.4819249;-4.9913723;1 baño;1ª planta;malaga
235.000 €;;/comprar/atico-urbanizacion_el_hacho_la_duquesa_golf-42581098734_109300/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;72 m²;"Duquesa suites ático dúplex con vistas increíbles.

Impresionante ático dúplex situado en el popular complejo duquesa golf gardens...";36.3549806;-5.2371681;2 baños;;malaga
342.500 €;;/comprar/piso-parque_de_la_paloma-44203615426_519283/;Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena);3 habs.;100 m²;"Impresionante 3 dormitorios, 2 baños zona la paloma, benalmadena costa

Estamos encantados de presentar esta elegante propiedad de...";36.5940339;-4.5359404;2 baños;1ª planta;malaga
144.000 €;Piso en calle La Unión, Blo. 4;/comprar/piso-torrox_el_morche-38342263655_998550/;El Morche (Torrox);2 habs.;70 m²;Piso  a tan solo unos minutos andando de la playa, del paseo marítimo y cerca de todos los servicios (bares, tiendas, supermercado...;36.75845333995486;-3.952614199584418;1 baño;Bajo;malaga
278.460 €;;/comprar/casa_adosada-casares_costa29690-30038737063_101800/;Casares Costa (Casares);2 habs.;220 m²;"Desde 278.460 €.

Casas adosadas a estrenar en casares.  Con una superficie de 220 m², distribuidas en 3 plantas, con  2 dormitori...";36.375032202;-5.22712418;2 baños;;malaga
289.000 €;;/comprar/piso-dona_julia_golf_club29690-43404076998_108500/;Doña Julia Golf Club (Casares);2 habs.;119 m²;Exclusiva vivienda junto al golf y el mar. La propiedad se encuentra situada en el entono de doña julia golf, un refugio para los ...;36.3927;-5.2408;2 baños;;malaga
230.000 €;;/comprar/duplex-casares_costa29690-42514359740_525603/;Casares Costa (Casares);3 habs.;70 m²;"Fantástico ático dúplex con vistas al mar. Cuenta con 3 dormitorios y 2 baños.
Con 2 plantas:
- en la planta de abajo encontramos ...";36.375062437;-5.227205855;2 baños;Entresuelo;malaga
230.000 €;;/comprar/piso-alcorrin29692-43414451457_108500/;Alcorrín (Manilva);2 habs.;103 m²;Exclusiva vivienda de 2 dormitorios junto al golf. La propiedad se ubica en manilva, junto al puerto de la duquesa y al prestigios...;36.346673997;-5.248040211;2 baños;;malaga
251.000 €;;/comprar/piso-benalmadena_arroyo_de_la_miel29630-45050852437_526765/;Arroyo de la Miel (Benalmádena);2 habs.;102 m²;"Gran piso de 2 dormitorios en el corazón de arroyo de la miel, benalmádena.  

Se trata de una vivienda de 102 m² distribuidos en:...";36.597251176;-4.536491538;2 baños;2ª planta;malaga
244.000 €;Piso en calle Terreno A Sunp., nº 10 A;/comprar/piso-almayate29749-43426771296_100500/;Almayate (Vélez-Málaga);2 habs.;72 m²;Residencial marinsa costa niza, ubicado frente al mar en una zona privilegiada de la costa del sol, a 10 minutos de torre del mar ...;36.7215;-4.1566;;1ª planta;malaga
244.990 €;;/comprar/atico-benalmadena_arroyo_de_la_miel29631-41732178489_100500/;Arroyo de la Miel (Benalmádena);1 hab.;68 m²;Todos hemos sentido en alguna ocasión ese sentimiento de pertenencia a un lugar: tu lugar en el mundo. Este ático en arroyo de la ...;36.6045749;-4.5347709;1 baño;;malaga
189.000 €;;/comprar/piso-la_chullera-45879539720_515126/;La Chullera (Manilva);3 habs.;87 m²;¿Estás en busca del hogar ideal para ti? ¡Comprar piso en manilva puede ser una de las mejores decisiones de tu vida! Este moderno...;36.341179;-5.2568529;2 baños;1ª planta;malaga
219.900 €;;/comprar/piso-benalmadena_arroyo_de_la_miel29631-43420197736_100200/;Arroyo de la Miel (Benalmádena);2 habs.;80 m²;Reformado apartamento de 2 habitaciones en el centro de arroyo de la miel, cercano a supermercados, restaurantes, centros educativ...;36.6017316;-4.5324201;1 baño;;malaga
138.000 €;Apartamento en calle de Almería, 69;/comprar/apartamento-torrox_el_morche-36697458114_523785/;El Morche (Torrox);1 hab.;68 m²;Estupendo apartamento con todas las comodidades a su alcance y salida directa a una de las mejores zonas de playa del morche. Cons...;36.7367152607645;-3.9843696448780435;1 baño;1ª planta;malaga
169.500 €;;/comprar/piso-mangas_verdes_las_flores_parque_del_sur29014-44172518080_104700/;Mangas Verdes-Las Flores-Parque del Sur (Distrito Ciudad Jardín. Málaga Capital);3 habs.;72 m²;"¡Descubre tu nuevo hogar en ciudad jardín!
Redpiso te presenta una oportunidad única para adquirir este increíble piso en la tranq...";36.7370435;-4.4223985;1 baño;;malaga
239.900 €;;/comprar/piso-el_consul_el_romeral_la_colonia_santa_ines29010-44214154950_100200/;El Cónsul-El Romeral-La Colonia Santa Inés (Distrito Teatinos-Universidad. Málaga Capital);3 habs.;104 m²;"La vivienda se encuentra en el quinto piso de un edificio ubicado en una de las zonas más privilegiadas de málaga: el atabal.

Acc...";36.7279164;-4.4669105;1 baño;;malaga
650.000 €;;/comprar/casa_pareada-nagueles_alto29602-44172071004_100500/;Nagüeles Alto (Distrito Milla de Oro. Marbella);4 habs.;170 m²;"¡Nueva en el mercado!  Pareada en nagüeles, 4 dormitorios, perfecta para familias

Esta casa se encuentra en nagüeles, milla de o...";36.514715465;-4.92385824;4 baños;;malaga
245.000 €;;/comprar/piso-los_boliches-41724590842_109100/;Los Boliches (Fuengirola);2 habs.;64 m²;Edificio skandia. Espectacular promoción de viviendas de nueva construcción en pleno corazón de los boliches de fuengirola-málaga....;36.5576646;-4.6157061;2 baños;1ª planta;malaga
1.200.000 €;;/comprar/atico-la_malagueta_monte_sancha-40081458811_100500/;La Malagueta-Monte Sancha (Distrito Centro. Málaga Capital);2 habs.;200 m²;Espectacular y exclusiva vivienda tipo atico en el corazón de la malagueta. Con vistas panorámicas a toda málaga desde cualquier á...;36.7187068;-4.4116197;;;malaga
520.000 €;Piso en calle Tres Banderas, 62;/comprar/piso-centro_huerta_nueva-2995842552_109700/;Huerta Nueva (Distrito Centro. Estepona);2 habs.;199 m²;Bloque b. 2.0.1. Piso en un edificio de obra nueva de 199 m² de superficie construida y ubicado en la zona de estepona. Está distr...;36.4240889;-5.1617095;2 baños;;malaga
299.900 €;;/comprar/piso-la_carihuela-42539522375_108900/;La Carihuela (Torremolinos);1 hab.;53 m²;¡Atención: última unidad disponible! Apartamento a tan solo 3 minutos andando a la playa  y en pleno núcleo comercial de torremoli...;36.613702803;-4.500873984;1 baño;1ª planta;malaga
189.000 €;;/comprar/apartamento-costa_natura-45006958095_109300/;Costa Natura (Estepona);2 habs.;109 m²;"Magnifico apartamento ubicado en una de las mejores zonas de estepona.  A tan solo 10 minutos del centro de estepona.
Este apartam...";36.435389143;-5.140231921;2 baños;;malaga
220.000 €;Piso en calle de Abeto, 12;/comprar/piso-mijas_las_lagunas29651-4352325697_109700/;Las Lagunas (Mijas);2 habs.;76 m²;1º c. Piso en una finca de obra nueva de 76 m² de superficie construida y emplazado en la zona de mijas, posicionado en planta 1. ...;36.5483262;-4.6375948;1 baño;1ª planta;malaga
1.700.000 €;;/comprar/casa-bel_air_cancelada_saladillo-41709959542_527703/;Bel-Air-Cancelada-Saladillo (Estepona);2 habs.;127 m²;Este apartamento en planta baja es una joya en la prestigiosa zona de cabo bermejo en estepona, málaga. Ubicada en un complejo de ...;36.452750035;-5.065563955;2 baños;;malaga
167.000 €;Piso en  calle Villa Borghese;/comprar/piso-costa_natura29693-44196028678_109700/;Costa Natura (Estepona);1 hab.;42 m²;Piso en una finca de obra nueva de 42 m2 de superficie construida y emplazado en la zona de Estepona. Está dispuesto en 1 habitación y terraza. Incluye como acabados armarios empotrados 0 habitaciones.;36,423827135;-5,199345271;1 baño;;malaga
195.000 €;;/comprar/apartamento-cortijo_de_torrequebrada29630-42526066021_100500/;Cortijo de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);1 hab.;53 m²;Amplio apartamento situado en una de las mejoreszonas de benalmádena costa a tan solo 200 metros de la playa. Dispone de un dormit...;36.5878885;-4.5360263;1 baño;1ª planta;malaga
415.000 €;Piso en Camino del Pinar, 1;/comprar/piso-los_monteros_bahia_de_marbella29603-44227422119_527055/;Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella);2 habs.;117 m²;"¡Descubre tu nuevo hogar frente al mar con impresionantes vistas a gibraltar y áfrica!

Este espectacular y amplio piso te ofrece ...";36.53144718844635;-4.831175432228747;2 baños;Bajo;malaga
385.000 €;Piso en Plaza de Olletas, 4;/comprar/piso-el_ejido_cristo_de_la_epidemia_olletas_san_miguel2-4364923109_109700/;El Ejido-Cristo de la Epidemia-Olletas-San Miguel (Distrito Centro. Málaga Capital);3 habs.;126 m²;Piso en una finca de obra nueva de 126 m² de superficie construida y emplazado en la zona de sant joan d'alacant, posicionado en p...;36.7330967;-4.415991;2 baños;4ª planta;malaga
2.500.000 €;;/comprar/chalet-torrequebrada29630-75069801181_513519/;Hacienda de Torrequebrada (Distrito Benalmádena Costa. Benalmádena);5 habs.;742 m²;Preciosa villa de lujo en alquiler de corta temporada. También es posible el alquiler con opción a compra. Está ubicado justo al l...;36.580869091;-4.54709995;8 baños;;malaga
289.000 €;;/comprar/piso-rincon_de_la_victoria_rincon-30078432187_515147/;Rincón (Rincón de la Victoria);2 habs.;108 m²;Precioso piso a estrenar en urbanización cerrada de nueva construcción y muy soleado. Consta de dos dormitorios  con armarios empo...;36.721994405;-4.26754435;2 baños;Bajo;malaga
199.990 €;;/comprar/piso-parque_central-45046405929_100200/;Parque Central (Distrito Centro. Estepona);3 habs.;77 m²;"Fantástico piso totalmente reformado en calle terraza, en estepona.

El inmueble se distribuye en 3 habitaciones, 1 baño, salón-co...";36.428264143;-5.14578863;;;malaga
359.500 €;Piso en Avenida Rocío Juado Esq. calle Centauro,  S/N;/comprar/piso-puertosol_el_limonero_el_tomillar29190-4483290328_109700/;Puertosol-El Limonero-El Tomillar (Distrito Puerto de la Torre. Málaga Capital);3 habs.;120 m²;Portal 7, 1º c. Piso en un edificio de obra nueva de 120 m² de superficie construida y ubicado en la zona de málaga capital, encla...;36.7611;-4.49573;2 baños;1ª planta;malaga
220.000 €;;/comprar/piso-los_flamingos-41744846666_515126/;Los Flamingos (Benahavís);2 habs.;98 m²;Quiero que conozcas una urbanización privilegiada construida en 2005 que se encuentra a tan solo 4 kilómetros de la costa, adentrá...;36.484864;-5.0735509;2 baños;3ª planta;malaga
220.000 €;;/comprar/piso-martiricos_la_roca29009-43372871170_100200/;Martiricos-La Roca (Distrito La Rosaleda-La Roca. Málaga Capital);3 habs.;82 m²;"¡Gran oportunidad de inversión!
Consta de tres dormitorios, salón con salida a la terraza, y 1 baño con plato ducha equipado.
Buen...";36.7322416;-4.4279815;1 baño;5ª planta;malaga
148.000 €;;/comprar/piso-san_rafael_tiro_de_pichon29006-44230351985_100200/;San Rafael-Tiro de Pichón (Distrito Cruz de Humilladero. Málaga Capital);3 habs.;73 m²;Reservado - piso en la zona de la asunción, 3 dormitorios, baño, cocina con lavadero, salón comedor, conservado, planta baja, bloq...;36.7080498;-4.4488429;1 baño;;malaga
215.000 €;;/comprar/piso-la_victoria_conde_urena29012-43345827813_104700/;La Victoria-Conde Ureña (Distrito Centro. Málaga Capital);2 habs.;54 m²;"Presentamos este encantador piso en venta ubicado en la zona de lagunillas. 
Este acogedor hogar se encuentra en una segunda plant...";36.7266588;-4.4143695;1 baño;;malaga
256.000 €;Piso en calle Marqués de Valle-Niza, 69;/comprar/piso-almayate29749-44204299128_100500/;Almayate (Vélez-Málaga);2 habs.;66 m²;¡No pierdas la oportunidad de vivir frente al mar en la costa del sol! Este ático en venta se encuentra en una zona privilegiada, ...;36.7214;-4.1587;;1ª planta;malaga
945.000 €;;/comprar/casa-las_chapas_rio_real-45048420937_518427/;Río Real (Distrito Las Chapas. Marbella);4 habs.;300 m²;Descubre una espectacular villa situada en la prestigiosa zona este de marbella que combina lujo y comodidad en un entorno incompa...;36.518905168;-4.852804834;3 baños;;malaga
197.000 €;Piso en Avenida de María Zambrano,  s/n;/comprar/piso-mijas_las_lagunas29651-3844436961_109700/;Las Lagunas (Mijas);2 habs.;;Portal 7, bajo b. Piso en un inmueble de obra nueva y situado en la zona de mijas, acomodado en planta baja. Está estructurado en ...;36.5467856;-4.6411756;2 baños;Bajo;malaga
180.285 €;;/comprar/piso-alhaurin_el_grande_centro-43428769959_100500/;Centro (Alhaurín el Grande);3 habs.;95 m²;"Fabuloso piso en alhaurín el grande, zona de paso y con todos los servicios cerca.
Consta de 3 dormitorios, 1 baño, 1 aseo, salón,...";36.6396537;-4.6842635;2 baños;2ª planta;malaga
90.000 €;;/comprar/casa-cartama_centro_urbano-45058874463_526385/;Cártama;3 habs.;60 m²;"Ref a86 venta de casa a reformar en cartama
¡Oportunidad única en el corazón de cártama! Te presentamos esta casa a reformar , ubi...";36.7109988;-4.6321057;1 baño;;malaga
2.190.000 €;;/comprar/chalet_unifamiliar-las_chapas_elviria-45030126672_514704/;Elviria (Distrito Las Chapas. Marbella);6 habs.;584 m²;"Kenea pone a la venta ¡Increíble villa de lujo en la exclusiva zona de marbesa, marbella!
 Esta amplia villa de planta abierta cue...";36.48945;-4.7554755;6 baños;;malaga
485.000 €;Casa pareada en calle de Manuel de Falla, 7;/comprar/casa_pareada-rincon_de_la_victoria_la_cala_del_moral29720-44167781946_100500/;La Cala del Moral (Rincón de la Victoria);3 habs.;110 m²;"Se vende chalet pareado en la cala del moral a solo 80 metros del paseo marítimo de la cala
Pertenece a un conjunto de casas que t...";36.7154;-4.304;2 baños;;malaga
503.000 €;Apartamento en Avenida del Golf, 1;/comprar/apartamento-mijas_golf_cala_golf29649-3596134167_109700/;La Cala Golf-Lagar Martell (Mijas);3 habs.;102 m²;B3 - 02 - 9. Apartamento en un edificio de obra nueva de 102 m² de superficie construida y ubicado en la zona de mijas, con orient...;36.508857302;-4.688061482;2 baños;;malaga
452.000 €;;/comprar/piso-benalmadena_montealto-4535260320_109700/;Montealto (Benalmádena);3 habs.;99 m²;"Mr-2301.
Espectacular planta baja, aunque bastante elevada, con vistas al mar ¡¡¡
99m² de vivienda + 70 m² de espacios exteriores...";36.5998387;-4.5473891;2 baños;;malaga
399.000 €;;/comprar/casa_adosada-los_naranjos_las_brisas29660-44223531861_524992/;Los Naranjos-Las Brisas (Distrito Nueva Andalucía. Marbella);2 habs.;128 m²;"Casa con encanto 
En una urbanización muy bonita situada en la zona muy solicitada de ""los naranjos"" en nueva andalucia.
La casa t...";36.5120933;-4.9731904;;;malaga
138.000 €;;/comprar/piso-cruz_de_humilladero_carranque29007-43367333300_100500/;Carranque (Distrito Cruz de Humilladero. Málaga Capital);2 habs.;46 m²;Piso en una planta baja en málaga zona carranque, 46 m. De superficie,  una habitación doble y una habitación sencilla, un baño y ...;36.7189314;-4.4464604;1 baño;Bajo;malaga
307.000 €;;/comprar/piso-finca_cortesin-41679788669_109700/;Finca Cortesín (Casares);3 habs.;88 m²;Piso en un inmueble de obra nueva de 88 m² de superficie construida y situado en la zona de casares. Está estructurado en 3 habita...;36.3852973;-5.2167161;2 baños;;malaga
680.000 €;Piso en calle Ferrocarril,  s/n;/comprar/piso-las_gaviotas_carvajal-4349561160_109700/;Las Gaviotas-Carvajal (Fuengirola);2 habs.;133 m²;"8º c. 
Residencial infinity sunset es una magnífica promoción de obra nueva compuesta por 24 viviendas en fuengirola, en plena cos...";36.5646;-4.60652;2 baños;8ª planta;malaga
350.000 €;Piso en calle Fernando ´El Católico´, nº 13;/comprar/piso-el_ejido_cristo_de_la_epidemia_olletas_san_miguel2-44259534178_992766/;El Ejido-Cristo de la Epidemia-Olletas-San Miguel (Distrito Centro. Málaga Capital);3 habs.;100 m²;Amplia y luminosa vivienda en pleno centro de la ciudad de málaga, gran terraza, orientación este con gran sol por las mañanas, fr...;36.729435;-4.413926;1 baño;1ª planta;malaga
249.500 €;;/comprar/piso-zona_calvario29680-28374767399_109700/;Zona Calvario (Distrito Centro. Estepona);3 habs.;88 m²;Piso en un edificio de obra nueva de 87 m² de superficie construida y ubicado en la zona de estepona. Está distribuido en 3 habita...;36.433393;-5.1525559;2 baños;;malaga
220.000 €;;/comprar/piso-casares_costa29690-45087204051_100500/;Casares Costa (Casares);2 habs.;90 m²;Situado en la costa de casares rodeado de urbanizaciones y de campos de golf, a pocos minutos de la playa y de la senda litoral, e...;36.38075271;-5.214658753;2 baños;Bajo;malaga
518.000 €;Ático en calle de Sierra Nevada,  S/N;/comprar/atico-torremuelle29639-3266671901_109700/;Torremuelle (Distrito Benalmádena Costa. Benalmádena);2 habs.;125 m²;Ático en un edificio de obra nueva de 125 m² de superficie construida y ubicado en la zona de benalmádena, con orientación al mar....;36.5881056;-4.5638349;2 baños;;malaga
249.950 €;Piso en calle Alfredo Kraus,  s/n;/comprar/piso-nucleo_urbano_oeste29700-4599199451_109700/;Oeste (Distrito Núcleo Urbano. Vélez-Málaga);3 habs.;106 m²;Portal 5, 2º b. Piso en un edificio de obra nueva de 106  m² de superficie construida y ubicado en la zona de vélez-málaga, enclav...;36.7698009;-4.1065533;2 baños;2ª planta;malaga
185.000 €;;/comprar/duplex-manilva_nucleo29691-42566907164_106700/;Núcleo (Manilva);2 habs.;84 m²;Luminoso dúplex de 84 m² dispone de entrada/hall con armario empotrado grande, aseo, espaciosa cocina totalmente equipada, dos hab...;36.3768093;-5.2492324;2 baños;;malaga
520.000 €;Piso en calle Tres Banderas, 62;/comprar/piso-centro_huerta_nueva-2995842552_109700/;Huerta Nueva (Distrito Centro. Estepona);2 habs.;199 m²;Bloque B. 2.0.1. Piso en un edificio de obra nueva de 199 m2 de superficie construida y ubicado en la zona de Estepona. Está distribuido en 2 habitaciones y terraza de 52,61 m², jardín de 33,61 m² . Incluye extras como garaje y trastero.;36,4240889;-5,1617095;2 baños;;malaga
160.000 €;;/comprar/apartamento-manilva_nucleo-40912778547_525238/;Núcleo (Manilva);1 hab.;80 m²;"Alvaross traviesa les ofrece este fantástico apartamento en manilva , ideal para matrimonio . 
A cinco minutos de la playa a pie....";36.365702978;-5.229838871;1 baño;Bajo;malaga
190.000 €;;/comprar/piso-urbanizacion_el_hacho_la_duquesa_golf-41748245496_514533/;Urbanización El Hacho-La Duquesa Golf (Manilva);2 habs.;120 m²;Amplio apartamento en venta en duquesa village. Este encantador inmueble cuenta con 2 dormitorios y 2 cuartos de baño. El dormitor...;36.361554388;-5.244364629;2 baños;1ª planta;malaga
300.000 €;Apartamento en Avenida del Arte (Urbanización Estepona Golf),  S/N;/comprar/apartamento-playa_bahia_dorada-4502967850_109700/;Playa Bahía Dorada (Estepona);2 habs.;89 m²;B3-bj-2. Apartamento en una finca de obra nueva de 89 m² de superficie construida y emplazado en la zona de estepona, posicionado ...;36.3914611;-5.2068081;2 baños;Bajo;malaga
255.000 €;Piso en calle Marqués de Valle-Niza,  s/n;/comprar/piso-almayate29749-4165515965_109700/;Almayate (Vélez-Málaga);2 habs.;65 m²;1-b-3. Piso en una finca de obra nueva de 65 m² de superficie construida y emplazado en la zona de vélez-málaga, posicionado en pl...;36.7214095;-4.1587403;2 baños;Bajo;malaga
450.000 €;;/comprar/apartamento-san_pedro_de_alcantara_guadalmina-43396617958_108900/;Guadalmina (Distrito San Pedro de Alcántara. Marbella);2 habs.;142 m²;Este fabuloso apartamento de lujo se encuentra en guadalmina alta, san pedro de alcántara, málaga. Con una ubicación en primera lí...;36.4796156;-5.0054098;2 baños;3ª planta;malaga
