precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;CCAA
;Piso en alquiler en Bareyo, Ajo (Bareyo);https://rd.clk.thribee.com/id.r1-1f10L1f96/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.11/;39170, Bareyo, Provincia de Cantabria;3  habitaciones;1  baños;100  m²;...Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.ahi1b1pu2C/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.12/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;...mas. Ponganse en contacto con nosotros, SIN COMISIONES. Telefono. Correo electronico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Playa Trengandin;https://rd.clk.thribee.com/id.kWr1YUdL-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.13/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;78  m²;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.Q1x1N1S1Y1SH5/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.14/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;75  m²;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.T131t1X15y1Mk/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.15/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;70  m²;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.p18LOG1F1d1n/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.16/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;...con nosotros. Telefono. Correo electronico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria. Solicite Visita, atencion personalizada...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Laredo;https://rd.clk.thribee.com/id.S12FdmV1AX/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.17/;39770, Laredo, Provincia de Cantabria;2  habitaciones;1  baños;70  m²;...mar. Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.400€;Bungalow en alquiler en Guarnizo, Ayuntamiento de el astillero;https://rd.clk.thribee.com/id.T1oQz1_wE6/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.18/;39611, Guarnizo, El Astillero, Provincia de Cantabria;3  habitaciones;2  baños;165  m²;...y cantabria en el alquiler de viviendas. Os garantizamos un buen trabajo, calidad profesional y el mejor trato personalizado de nuestro equipo...;Hace 5 días;Todopisos;Cantabria
2.200€;Se alquila piso en Laredo;https://rd.clk.thribee.com/id.pFnB1z1x171R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.19/;39777, Laredo, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;...ocupado. Junio y septiembre consultar precio y disponibilidad). Para más información: Garanty Home Cantabria 942 40 8- -- c/ Emperador 1, Laredo...;Hace 14 días;Vadevender;Cantabria
2.000€;Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.X1o31P01dHV/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.20/;39004, Centro, Santander, Provincia de Cantabria;4  habitaciones;3  baños;200  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.Xz1mNJWw12/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.21/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;68  m²;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.500€;Casa rural en pujayo;https://rd.clk.thribee.com/id.b1bIUs61x0/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.22/;Bárcena de Pie de Concha, Provincia de Cantabria;3  habitaciones;1  baños;76  m²;...Casa Ubicada en Pujayo, Bárcena de Pie de Concha, este idílico pueblo fue declarado como uno de los lugares más hermosos de Cantabria...;Hace 28 días;Vadevender;Cantabria
;Piso en alquiler en Noja, Helgueras-El Brusco;https://rd.clk.thribee.com/id.WucekUa1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.23/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;70  m²;...Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.n1c-1mu1U1x1m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.24/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;66  m²;...Cantabria. Ubicado en una de las mejores urbanizaciones de la zona y rodeada de todos los servicios para hacer su estancia muy comoda y...;Hace +30 días;Todopisos;Cantabria
1.100€;2 dormitorio, Santander 39360 1ES61247-;https://rd.clk.thribee.com/id.pX191T1n141EV/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.160378trovit-web-7f7dc96976-srfxz668813c089741/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.4/cookieid.1021156668813c0671847.59973250/pos.25/;39360, Santander, Provincia de Cantabria;2  habitaciones;1  baños;-;TRV61247---. Piso completo de 2 dormitorios en Cantabria...;Hace +30 días;Listanza;Cantabria
1.000€;Piso en alquiler en Santander, Dávila-Castros;https://rd.clk.thribee.com/id.Kq1D11I-1117/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.1/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;82  m²;...Chico y zona centro de la ciudad, comunicado de manera excepcional con escaleras mecánicas, a un paso del Campus de la Universidad de Cantabria...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.OVD191z1k010/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.2/;39180, Noja, Provincia de Cantabria;1  habitaciones;1  baños;45  m²;...mar. Pónganse en contacto con nosotros. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria. Sin comisiones...;Hace +30 días;Todopisos;Cantabria
2.250€;Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1R1zYT1Ij1G1q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.3/;39012, Santander, Provincia de Cantabria;4  habitaciones;4  baños;240  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Helgueras-El Brusco;https://rd.clk.thribee.com/id.1SX1j1_gX1Q18/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.4/;39180, Noja, Provincia de Cantabria;1  habitaciones;1  baños;45  m²;...Para mas informacion visiten nuestra web: o contacte con nosotros en el telefono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.E1u1k1ea1e1Jd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.5/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;65  m²;...a su alrededor. No dude en venir a disfrutar de unas magnificas vacaciones en uno de los sitios mas espectaculares del norte de cantabria...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Playa Trengandin;https://rd.clk.thribee.com/id.Fr1tK1G1ce1U/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.6/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;63  m²;...Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.H7XPA11x1t/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.7/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;148  m²;...Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.000€;Piso en alquiler en Noja, Helgueras-El Brusco;https://rd.clk.thribee.com/id.51Cu1VR131A1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.8/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;60  m²;...visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria. Sin comisiones...;Hace 25 días;Todopisos;Cantabria
1.100€;Piso en alquiler en Santander;https://rd.clk.thribee.com/id.N1BZ1_QE1SO/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.9/;39005, Santander, Provincia de Cantabria;2  habitaciones;2  baños;106  m²;...y cantabria en el alquiler de viviendas. Os garantizamos un buen trabajo, calidad profesional y el mejor trato personalizado de nuestro equipo...;Hace 25 días;Todopisos;Cantabria
500€;Casa en alquiler en Cillorigo de Liébana, Cabañes;https://rd.clk.thribee.com/id.1T1O1ht1Ia1aW/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.10/;39584, Cillorigo de Liébana, Provincia de Cantabria;4  habitaciones;1  baños;120  m²;...Cantabria o convertirla en la casa de tus sueños. Junto a la casa hay un amplio parking, lo que es ideal, junto a la ubicación privilegiada...;Hace +30 días;Todopisos;Cantabria
1.200€;Se alquila casa individual en Guriezo;https://rd.clk.thribee.com/id.1YZZ15mD1J1P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.11/;39788, Guriezo, Provincia de Cantabria;3  habitaciones;2  baños;120  m²;...y noches de verano de relax. Precio orientativo: 1.200 semana. Consultar fechas y precios en el 942 40 8- -- Garanty Home Cantabria 942 40 8- --...;Hace +30 días;Vadevender;Cantabria
2.800€;Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.4R1h1S1K1MY9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.12/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;70  m²;...Castros 33, con una impresionante TERRAZA con VISTAS y PLAZA DE GARAJE incluida en el precio. Muy Próxima a CESINE y Universidad de Cantabria...;Hace +30 días;Todopisos;Cantabria
1.500€;Piso en alquiler en Noja, Pedroso;https://rd.clk.thribee.com/id.4jB9521114/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.13/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;120  m²;...junto al mar. Pónganse en contacto con nosotros. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja, Ris (Noja);https://rd.clk.thribee.com/id.-1td1JB1K1zx/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.14/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;57  m²;...150 cm), un amplio y luminoso salón-comedor, cocina independiente equipada, baño con bañera y terraza para disfrutar del aire puro de Cantabria...;Hace +30 días;Todopisos;Cantabria
950€;Piso en alquiler en Suances;https://rd.clk.thribee.com/id.11JO1g1z1wM_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.15/;39340, Suances, Provincia de Cantabria;3  habitaciones;2  baños;100  m²;REF. 2330/1. Oportunidad! ,Bajo con jardin a estrenar en Suances (Cantabria), 3 hab, 2 baños completos, salon, cocina amueblada, terraza con...;Hace 21 días;Todopisos;Cantabria
775€;ALQUILER PARA Estudiantes, frente a la universidad;https://rd.clk.thribee.com/id.1s1Y1YT1w1H1ZD/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.16/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;90  m²;...para la temporada escolar 2024/2025, este piso es para ti. Ubicado en los Castros frente al campus universitario de la Universidad de Cantabria...;Hace 22 días;Vadevender;Cantabria
;Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.P1g71A1F19eC/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.17/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;2  baños;67  m²;...Cantabria. Ubicado en una de las mejores urbanizaciones de la zona y rodeada de todos los servicios para hacer su estancia muy cómoda y...;Hace +30 días;Todopisos;Cantabria
;Piso en alquiler en Noja;https://rd.clk.thribee.com/id.1Rg4dJl1i6/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.18/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;...Para mas informacion visiten nuestra web: o contacte con nosotros en el telefono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
1.300€;Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1wT1V1W1i1ac0/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.19/;39005, Santander, Provincia de Cantabria;2  habitaciones;2  baños;80  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;Cantabria
1.500€;Piso en alquiler en Bareyo, Ajo (Bareyo);https://rd.clk.thribee.com/id.1xbV5K1JW1P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.178523trovit-web-7f7dc96976-6wgt8668813c5e7229/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.2/cookieid.1021156668813c5ce0bb7.91433420/pos.20/;39170, Bareyo, Provincia de Cantabria;2  habitaciones;1  baños;-;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;Cantabria
