precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
3.100 €/mes;Piso en calle de Maldonado;/alquilar/piso-salamanca_castellana28006-40080417352_996542/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;180 m²;Diplomatic real estate ofrese fantástica vivienda exterior, de techos con altura y luminosa, dada su orientación, situada en una f...;40.4341307;-3.6859994;1ª planta
4.150 €/mes;Piso en calle de Velázquez;/alquilar/piso-salamanca_castellana28006-30874549907_101800/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;196 m²;"Calle velazquez, con vistas a los jardines de la embajada italiana.

Garaje incluido en el precio.

3 dormitorios con 3 baños.
Dor...";40.4308515;-3.6838773;2ª planta
2.200 €/mes;Apartamento en La Florida-Valdemarín-Aravaca;/alquilar/apartamento-moncloa_aravaca_el_plantio-72574149946_101600/;El Plantío (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;70 m²;Urbanización la florida, aravaca, próximos a la avda. De valdemarín. Apartamentos en una de las zonas más exclusivas del noroeste ...;40.4670701;-3.8018599;
825 €/mes;Piso en Villaverde;/alquilar/piso-villaverde_san_andres28021-40056012414_100500/;San Andrés (Distrito Villaverde. Madrid Capital);1 hab.;1 baño;51 m²;Vivienda espectacular, reformada, de 1 dormitorio, salón bastante amplio, cocina estilo francesa y cuarto de baño con plato de duc...;40.3433459;-3.7034975;6ª planta
785 €/mes;Piso en calle del Escudo de Oro;/alquilar/piso-pau_de_carabanchel28054-40037774815_108900/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);1 hab.;;52 m²;"Estupenda vivienda de 1 dormitorio con terraza. Y además, ¡Con garaje y trastero incluidos!
 
¡Alta de suministros gratis! Disfrut...";40.3639208;-3.7476778;5ª planta
1.100 €/mes;Piso en Guindalera;/alquilar/piso-guindalera28028-40040513099_100200/;Guindalera (Distrito Salamanca. Madrid Capital);;;47 m²;"'agencia inmobiliaria de madrid - zona salamanca - estudio guindalera - francisco silvela -calle cartagena.

Oficina tecnocasa alq...";40.4359018;-3.6700041;1ª planta
2.400 €/mes;Piso en calle de Narváez;/alquilar/piso-ibiza28009-39169890668_100200/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;104 m²;Agencia inmobiliaria de madrid - zona salamanca - goya - retiro alquila espectacular piso en calle narváez compuesto de tres dormi...;40.4199553;-3.6763229;
856 €/mes;Piso en calle de las Viñas del Río, 13;/alquilar/piso-butarque28021-3772876095_109700/;Butarque (Distrito Villaverde. Madrid Capital);1 hab.;1 baño;52 m²;"Vt1.
“no pagues alquiler hasta enero 2024. Si firmas contrato antes del 15 de diciembre.
Oferta válida solamente en viviendas de u...";40.3388668;-3.6770727;
2.000 €/mes;Piso en Plaza de las Cortes;/alquilar/piso-cortes_huertas28014-37500621196_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;74 m²;"Alquiler de 6 a 11 meses:

¿Quiere vivir con privilegiadas vistas a la plaza de las cortes y a la fuente neptuno pero con un preci...";40.415826;-3.6953287;4ª planta
6.500 €/mes;Chalet en calle del Maestro Chapí;/alquilar/chalet-chamartin_hispanoamerica28016-14170249914_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;295 m²;"Diplomatic real estate ofrece chalet independiente con jardín de 259 m².
Reformado con buenas calidades.
Se alquila sin muebles pe...";40.4626225;-3.6734951;
7.500 €/mes;Chalet adosado en calle del Jarama;/alquilar/chalet_adosado-chamartin_el_viso28002-20085857130_996542/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;300 m²;"Diplomatic real estate ofrece magnífico chalet de lujo en el viso.
A estrenar. S
Planta baja;  salón de 32 m²., comedor independie...";40.4499876;-3.6829201;
1.200 €/mes;Piso en calle de Santa Adela;/alquilar/piso-pinar_del_rey28033-39200084306_108900/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;100 m²;Vivienda madrid alquila inmueble en una 9ª planta con excelentes vistas, el portal dispone de rampa para personas con movilidad re...;40.478339048;-3.648524199;
2.150 €/mes;Piso en calle de San Cosme y San Damián;/alquilar/piso-centro_embajadores_lavapies28012-39232425290_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;56 m²;¿Te encuentras en madrid por un período específico y estás teniendo dificultades para encontrar alojamiento por menos de un año? ¡...;40.4096965;-3.6975942;
2.900 €/mes;Piso en Retiro;/alquilar/piso-castilla28036-40068555930_102100/;Castilla (Distrito Chamartín. Madrid Capital);5 habs.;3 baños;237 m²;Piso en retiro de 237 m², 5 dormitorios, 3 baños, exterior, mucha, orientación sur, 8 plazas de garaje  características:  calefacc...;40.4556413;-3.6816658;
1.900 €/mes;Ático en Ciudad Universitaria;/alquilar/atico-ciudad_universitaria28040-38422278016_100200/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;89 m²;Inmobiliaria en tetuán, berruguete - tecnocasa risico servicios inmobiliarios sl alquila espectacular piso formado por dos dormito...;40.4559334;-3.7169698;
1.690 €/mes;Piso en Cortes-Huertas;/alquilar/piso-cortes_huertas28014-39212586777_100200/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;2 baños;80 m²;"Agencia inmobiliaria de madrid zona las cortes - antón martín - lavapiés - reina sofía oficina tecnocasa.
¡Alquila! Contrato tempo...";40.4109944;-3.6936899;
1.490 €/mes;Piso en Centro;/alquilar/piso-sol_barrio28013-40092343554_108900/;Sol (Distrito Centro. Madrid Capital);2 habs.;1 baño;50 m²;"Disponible a partir del 01 de febrero de 2024!

Housingo tiene el placer de presentarte este encantador inmueble de 2 acogedores d...";40.4181269;-3.7023746;
2.500 €/mes;Ático en Plaza de la Cebada;/alquilar/atico-centro_palacio28005-39166664317_525936/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;85 m²;"“jowner alquila fantástico ático en plaza de la cebada”

Posibilidad de alquiler temporal o larga duración.

Espectacular ático re...";40.4114913;-3.7092921;
625 €/mes;Piso en calle de Camarena;/alquilar/piso-latina_aluche28047-40051166562_521198/;Aluche (Distrito Latina. Madrid Capital);1 hab.;1 baño;40 m²;Gran oportunidad estudio  en alquiler en la zona de aluche: es un solo ambiente con cocina amueblada con electrodomésticos el rest...;40.3903415;-3.7558078;Bajo
6.900 €/mes;Piso en calle de Fernando VI;/alquilar/piso-justicia_chueca28004-40079774633_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;249 m²;"Diza consultores les presenta este piso exterior reformado en justicia.

Se trata de una vivienda exterior, completamente amueblad...";40.4256525;-3.6966046;2ª planta
2.300 €/mes;Piso en calle de Prieto Ureña;/alquilar/piso-nueva_espana28016-40049995987_100500/;Nueva España (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;151 m²;"Diza consultores les presenta este magnífico piso reformado con muy buenas calidades.

Se alquila amueblado. Es exterior con 3 dor...";40.4647841;-3.6685526;Bajo
1.200 €/mes;Piso en calle Avd de La Suerte;/alquilar/piso-casco_historico_de_vallecas28051-40035507087_516127/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);2 habs.;2 baños;71 m²;Ij inmobiliaria, alquila precioso piso en ensanche de vallecas. Distribuido en dos habitaciones con armarios empotrados, dos baños...;40.3756939;-3.618227;2ª planta
2.700 €/mes;Piso en calle de Maldonado;/alquilar/piso-salamanca_castellana28006-40038783864_511257/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;94 m²;"Quarzo real estate vende estupendo piso en zona salamanca - guindalera

El inmueble dispone de 94m² construidos los cuales se dist...";40.4336419;-3.6757879;6ª planta
1.800 €/mes;Piso en Mirasierra-Arroyo del Fresno;/alquilar/piso-mirasierra_arroyo_del_fresno28049-40054714803_100500/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;127 m²;"La inmobiliaria internacional cpm gestiona este magnífico y luminoso piso totalmente amueblado de 127 m², 3 dormitorios y terraza;...";40.500085937;-3.71320758;1ª planta
1.600 €/mes;Piso en calle de Babilonia;/alquilar/piso-aeropuerto28042-38397442082_516127/;Aeropuerto (Distrito Barajas. Madrid Capital);2 habs.;2 baños;110 m²;Ijinmobiliaria alquila atico en la calle babilonia, distribuido en dos habitaciones con armarios, calefaccion por conductos, amueb...;40.4675867;-3.5882151;3ª planta
990 €/mes;Piso en Pilar;/alquilar/piso-pilar28034-39196750484_100200/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;90 m²;"Agencia inmobiliaria de madrid - zona avenida de la ilustración - barrio del pilar - peñagrande - oficina tecnocasa.
En alquiler: ...";40.481279294;-3.713912569;
700 €/mes;Piso en Centro;/alquilar/piso-centro_embajadores_lavapies28012-39169185338_108900/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;17 m²;Piso de 17 m² con dormitorio en doble altura, 1 cuarto de baño y cocina equipada abierta al salón. La vivienda es interior y se en...;40.4094745;-3.7028958;1ª planta
1.100 €/mes;Piso en Chamartín - Castilla;/alquilar/piso-castilla28046-19174053904_100500/;Castilla (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;59 m²;Estupenda vivienda exterior de 59m², muy luminosa, en una tercera planta con ascensor, en inmejorable zona, junto a las 5 torres d...;40.480293;-3.6846904;3ª planta
1.290 €/mes;Ático en Tetuan;/alquilar/atico-bellas_vistas28039-40011767087_108900/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;90 m²;Ático de 90 m² dispone de 2 dormitorios, salón con terraza de 20 m², cocina amueblada y equipada, 2 cuartos de baño, calefacción i...;40.4525833;-3.708673;
1.000 €/mes;Piso en Moratalaz;/alquilar/piso-vinateros-40078711080_108900/;Vinateros (Distrito Moratalaz. Madrid Capital);3 habs.;2 baños;85 m²;Vivienda de 85 m², distribuida en 3 dormitorios (principal con terraza balcón), amplio salón comedor con acceso a terraza acristal...;40.405621826;-3.644419635;1ª planta
895 €/mes;Piso en Salamanca;/alquilar/piso-fuente_del_berro28028-40084678454_108900/;Fuente del Berro (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;40 m²;Piso de 40 m² de 1 dormitorio, salón, cocina amueblada y equipada, 1 baño, patio de 8 m², suelos de gres, exterior y sin amueblar....;40.4256523;-3.6646848;
4.900 €/mes;Chalet pareado en Conde Orgaz;/alquilar/chalet_pareado-chamartin_hispanoamerica28036-32550522208_102100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);6 habs.;5 baños;500 m²;Gilmar alquila espectacular pareado impecable en el parque conde orgaz, cercano a todos los servicios y muy bien comunicado por me...;40.4675386;-3.7081792;
966 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3537869954_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;1 baño;61 m²;2d. Piso en una finca de obra nueva de 61 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en ...;40.365458;-3.5899733;
3.700 €/mes;Loft en calle de Las Navas de Tolosa, 9;/alquilar/loft-sol_barrio28013-39265841354_527206/;Sol (Distrito Centro. Madrid Capital);2 habs.;3 baños;205 m²;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.41907319847509;-3.7071854808101232;
2.500 €/mes;Piso en calle del Alcalde Sáinz de Baranda;/alquilar/piso-ibiza28009-39236344603_101000/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;112 m²;"¡Oportunidad única de alquiler en el corazón de madrid en retiro!
 Este piso totalmente reformado de 3 dormitorios se encuentra en...";40.416784;-3.6704565;
1.300 €/mes;Piso en calle del Timón;/alquilar/piso-timon28042-40006669773_100500/;Timón (Distrito Barajas. Madrid Capital);2 habs.;2 baños;87 m²;"Smarcity, tiene un espectacular bajo con terraza en la mejor zona de barajas.
66 m², distribuidos en salón comedor, dos habitacio...";40.4729595;-3.5854357;Bajo
3.500 €/mes;Piso en Avenida de Alberto Alcocer;/alquilar/piso-nueva_espana28036-39226517224_524350/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;233 m²;Oasis house alquila esta fantástica vivienda en el exclusivo barrio de nueva españa. La casa cuenta con un amplio hall de entrada,...;40.4592215;-3.6888113;2ª planta
1.350 €/mes;Piso en calle de Bahía de Almería;/alquilar/piso-corralejos28042-6685241555_100500/;Corralejos (Distrito Barajas. Madrid Capital);2 habs.;2 baños;104 m²;Corralejos - barajas.- piso en urbanización privada, con trastero ,garaje y piscina comunitaria sin amueblar. 104 m. De superficie...;40.4632732;-3.5915071;2ª planta
900 €/mes;Estudio en calle de Nuestra Señora de Guadalupe;/alquilar/estudio-fuente_del_berro28028-214803628_440000/;Fuente del Berro (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;40 m²;"Estudio en alquiler en una finca tranquila y bien comunicada. 
Este luminoso estudio, recién reformado, cuenta con una superficie ...";40.434003;-3.6657047;
6.400 €/mes;Piso en Barrio de Salamanca;/alquilar/piso-recoletos28001-40034560590_109300/;Recoletos (Distrito Salamanca. Madrid Capital);5 habs.;3 baños;332 m²;"Althena tiene el placer de presentarles esta exclusiva vivienda en pleno recoletos.

Ubicada en calle lagasca, a escasos metros de...";40.4240695;-3.6857048;
2.700 €/mes;Piso en calle del Conde de Peñalver;/alquilar/piso-salamanca_castellana28006-40087066889_362300/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;76 m²;"Exclusiva vivienda totalmente reformada de capricho a estrenar en barrio de salamanca-goya!
Servivienda asesores inmobiliarios pon...";40.4274979;-3.6753011;5ª planta
3.950 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-fuencarral_el_pardo_el_pardo28035-35919471532_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;363 m²;"Gavac alquila 3 chalés adosados en la selecta urbanización privada de “residencial la mina”. 
Con una lujosa edificación de 461 m²...";40.495490969;-3.72510379;
8.600 €/mes;Chalet unifamiliar en Paseo de la Habana;/alquilar/chalet_unifamiliar-nueva_espana28036-35046927468_526299/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;6 baños;650 m²;Br houses real estate alquila exclusivo chalet pareado con jardín, ático solárium de mas de 150 m² y piscina rodeado de zonas verd...;40.466600571;-3.679297678;
1.300 €/mes;Piso en calle de Martín de los Heros;/alquilar/piso-moncloa_aravaca_arguelles28008-39171947341_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;39 m²;"Disponible para alquilar piso de 1 dormitorio junto a la plaza de españa de madrid y al templo de debot.

Se alquila por temporada...";40.4279177;-3.7164451;2ª planta
1.800 €/mes;Dúplex en calle de Bueso de Pineda;/alquilar/duplex-san_juan_bautista28043-37517325167_100500/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;136 m²;"¡ Zona arturo soria¡ Se alquila estupendo piso duplex de 130 m², muy luminoso con garaje, 3 dormitorios y 2 baños.

Súper luminoso...";40.4544069;-3.65439;3ª planta
3.950 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-recoletos28001-14207047427_995410/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;204 m²;"¡Bienvenidos a habitania!

Les presentamos una verdadera joya arquitectónica en pleno corazón de salamanca. Esta vivienda señorial...";40.4240512;-3.6804852;7ª planta
1.400 €/mes;Piso en calle del Puerto de la Cruz Verde, 26;/alquilar/piso-legazpi_barrio28045-40030204460_100500/;Legazpi (Distrito Arganzuela. Madrid Capital);2 habs.;2 baños;103 m²;"Servifincas arganzuela alquila estupenda vivienda reformada junto al parque tierno galván (legazpi-planetario). 

(*) se alquila s...";40.3848;-3.68598;3ª planta
6.500 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-35000945288_517811/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;4 baños;305 m²;Espectacular piso de 300m² en el barrio de almagro, reformado y amueblado. Con un amplio hall con armario gabanero,  da paso al sa...;40.4351708;-3.6966992;5ª planta
1.700 €/mes;Piso en calle Orense;/alquilar/piso-tetuan_cuatro_caminos28020-39253610014_513149/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;128 m²;Magnifico piso en calle orense, exterior, luminoso y con maravillosa ubicación junto a una de las zonas comerciales l de madrid. R...;40.4615772;-3.693726;3ª planta
1.200 €/mes;Piso en calle de Juan Álvarez Mendizábal;/alquilar/piso-moncloa_aravaca_arguelles28008-32531018773_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;46 m²;"'agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa alquila:
Reservado.vivienda en pleno...";40.4249692;-3.7147102;1ª planta
5.500 €/mes;Piso en Castellana;/alquilar/piso-salamanca_castellana28001-35888719382_996152/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;230 m²;"Piso planta 1 º
Superficie construida: 230 m²
3 dormitorios, 2 baños, 1 dormitorio servicio, 1 baño servicio
Año construcción: 195...";40.429334;-3.6864855;1ª planta
3.950 €/mes;Casa adosada en calle del Sextante;/alquilar/casa_adosada-moncloa_aravaca_aravaca28023-38431698003_107700/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;5 baños;356 m²;Se alquila un magnífico chalet en aravaca, completamente renovado, muy bien situado, a cinco minutos del centro y de la zona comer...;40.458041271248;-3.78824626382709;
1.700 €/mes;Piso en calle de Portomarín;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-36742069593_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;138 m²;Vivienda de lujo a precio por debajo de mercado. Calidades de primera, 130 metros cuadrados utiles y dos plazas de garaje, a un pr...;40.5077683;-3.6628269;3ª planta
3.200 €/mes;Ático en calle de Arturo Soria, 281;/alquilar/atico-costillares-39209124292_511798/;Costillares (Distrito Ciudad Lineal. Madrid Capital);5 habs.;5 baños;281 m²;"Ático dúplex con terraza en planta superior, en arturo soria, la zona más residencial del norte de madrid.

Su distribución en pla...";40.470834916588196;-3.6674529957935174;
