precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
225.000 €;Piso en calle de Antonio de Leyva;/comprar/piso-carabanchel_comillas28019-34180995810_101800/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;75 m²;;"Zona plaza elíptica
Bonito piso de 2 habitaciones (antes 3) muy luminoso y bien cuidado. Enfrente de zonas verdes.buena comunicaci...";40.3903689;-3.715977
190.000 €;Piso en Vinateros;/comprar/piso-vinateros-37571662748_100200/;Vinateros (Distrito Moratalaz. Madrid Capital);3 habs.;1 baño;93 m²;3ª planta;¡Descubre tu nuevo hogar en moratalaz, madrid! Tecnocasa estudio moratalaz fontarrón tiene el placer de presentarte esta increíble...;40.4027129;-3.6387423
109.000 €;Piso en calle de Melquíades Biencinto;/comprar/piso-san_diego28053-38405106155_993066/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;40 m²;Bajo;Si lo que buscas es un piso con accesibilidad. ¡Esta es tu vivienda! Redpiso vende en exclusiva un bajo a pie de calle. Se trata d...;40.3957376;-3.670396
405.000 €;Piso en calle del Infante Diego;/comprar/piso-sanchinarro28050-35843564385_101800/;Sanchinarro (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;85 m²;;Alpha artilleros pone a la venta fantástica vivienda exterior de renta libre para entrar a vivir de 85 metros cuadrados construido...;40.499323679;-3.654084618
290.000 €;Piso en calle del Butrón, 27;/comprar/piso-san_blas_rosas28022-33389734272_514689/;Rosas (Distrito San Blas. Madrid Capital);3 habs.;2 baños;76 m²;6ª planta;Fantástico piso, con plaza de garaje privado, que está compuesta, por un hall, 1 baño, 1 aseo, cocina con terraza, 3 dormitorios y...;40.42578074017717;-3.6082450354172
310.000 €;Piso en calle de Isabel Serrano;/comprar/piso-tetuan_almenara28029-35915580143_512422/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;85 m²;3ª planta;Situado a escasos 5 minutos andando de la parada de metros de la ventilla, en un área muy nueva de madrid, cerca de plaza de casti...;40.4692157;-3.7047741
570.000 €;Piso en Paseo de la Reina Cristina;/comprar/piso-jeronimos28014-33423756285_100500/;Jerónimos (Distrito Retiro. Madrid Capital);4 habs.;2 baños;140 m²;5ª planta;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmad...;40.406814;-3.6844652
115.000 €;Piso en calle de son Bonet;/comprar/piso-las_aguilas28044-37559287893_100500/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;1 baño;67 m²;1ª planta;¡¡¡Ideal para inversores!!! Venta de vivienda con alquiler vitalicio - gespain las aguilas - carabachel, gestiona la vivienda situ...;40.375218;-3.7635229
155.000 €;Piso en calle de las Encajeras, 15;/comprar/piso-san_blas_amposta-38357072622_525207/;Amposta (Distrito San Blas. Madrid Capital);2 habs.;1 baño;48 m²;2ª planta;"Calle encajeras
Ten piso alcalá, vende espléndida vivienda completamente reformada desde el año 2019, acondicionado e íntegramente...";40.42746953391041;-3.6197434710539294
359.000 €;Piso en calle de Saúco, 19;/comprar/piso-berruguete28039-3190560239_109700/;Berruguete (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;92 m²;1ª planta;1º a. Piso en un edificio de obra nueva de 92 m² de superficie construida y ubicado en la zona de madrid capital, enclavado en pla...;40.4605041;-3.7051378
121.500 €;Piso en Avenida de Carabanchel Alto;/comprar/piso-carabanchel_buenavista28044-35026215716_100500/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;54 m²;3ª planta;¿¿Buscas un que sea luminoso, bien comunicado y sobre todo muy tranquilo?? Nosotros lo tenemos. Inmobiliaria tu nueva casa vende e...;40.366218;-3.7538425
325.000 €;Piso en calle de la Telegrafía, 9;/comprar/piso-carabanchel_buenavista28044-3230748379_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;64 m²;;TIPO 3 VT4. Piso en una finca de obra nueva de 64 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 2 habitaciones, terraza de 2,20 m² y dispone de certificación energética A. Cuenta como extras garaje. Sistema de aerotermia y suelo radiante y refrigerante.;40,3705536;-3,7507533
155.000 €;Piso en Los Ángeles;/comprar/piso-villaverde_los_angeles28041-35932311447_100200/;Los Ángeles (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;73 m²;2ª planta;Agencia inmobiliaria de madrid zona ciudad de los ángeles oficina tecnocasa de madrid vende en exclusiva estupendo piso, se trata ...;40.362576;-3.6983039
1.100.000 €;Piso en calle del Doctor Gómez Ulla;/comprar/piso-guindalera28028-37597925340_998937/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;186 m²;5ª planta;"Ingesul vende.

No cobramos comision a los compradores

Quinto piso exterior con ascensor, el salón da al parque eva maría duarte ...";40.4290735;-3.6679655
212.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-38383130142_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;82 m²;;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao – garcía noblejas – las rosas vende tercera muy luminosa a ...;40.4284431;-3.6412824
625.000 €;Piso en calle de la Fuente del Berro;/comprar/piso-goya28009-36746621740_440000/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;86 m²;Bajo;Vivienda exterior, con inmejorable situación en pleno barrio salamanca (semiesquina calle goya). Con una superficie aproximada tot...;40.4252184;-3.6710273
325.000 €;Piso en calle de la Telegrafía, 9;/comprar/piso-carabanchel_buenavista28044-3230748379_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;64 m²;;Tipo 3 vt4. Piso en una finca de obra nueva de 64 m² de superficie construida y emplazado en la zona de madrid capital. Está dispu...;40.3705536;-3.7507533
95.000 €;Piso en calle del Jaspe;/comprar/piso-usera_pradolongo28026-37533275701_101800/;Pradolongo (Distrito Usera. Madrid Capital);2 habs.;1 baño;43 m²;;Casas y más vende interesante piso situado en una 1 planta exterior, la vivienda está  compuesta por un salón, cocina, baño y  dos...;40.3801634;-3.7065569
145.000 €;Piso en calle del Campo de la Paloma;/comprar/piso-palomeras_sureste28018-36738816009_100500/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;57 m²;4ª planta;"Inmobiliaria vohome propiedades la gavia vende piso reformado.

La vivienda está compuesta de 2 dormitorios, salón, cocina, 1 baño...";40.3830088;-3.6471871
185.000 €;Piso en calle de Francisco Palomo;/comprar/piso-pinar_del_rey28033-34209323735_520914/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;55 m²;4ª planta;Redpiso hortaleza pone en venta piso de 55 m² de construcción, ubicado en una cuarta planta con ascensor. Habitación principal con...;40.4743688;-3.6484918
199.000 €;Piso en calle de Mariano Carderera;/comprar/piso-puerta_del_angel-35864200232_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 hab.;1 baño;59 m²;5ª planta;Este piso céntrico con ascensor se encuentra en calle mariano carderera, 28011, madrid, situado en el distrito de latina, en la pl...;40.4105933;-3.7321963
387.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/;Alameda de Osuna (Distrito Barajas. Madrid Capital);4 habs.;2 baños;110 m²;2ª planta;"Vohome propiedades  alameda de osuna  vende  exclusivo piso de 110 m², con 4 habitaciones, en pleno corazón de la alameda.
La vivi...";40.4567959;-3.5851224
145.000 €;Piso en Puerta Bonita;/comprar/piso-puerta_bonita28025-38404304169_100200/;Puerta Bonita (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;61 m²;1ª planta;"Inmobiliaria en carabanchel, vista alegre - tecnocasa estudio carabanchel - vista alegre slu
En venta 
Piso en la calle álvarez ab...";40.3850521;-3.7325251
142.000 €;Piso en Paseo de Alberto Palacios;/comprar/piso-butarque28021-23432465326_520982/;Butarque (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;75 m²;4ª planta;Piso en madrid zona villaverde, 75 m. De superficie, 10 m² de terraza,  una habitación doble y 2 habitaciones sencillas,  un baño,...;40.3434117;-3.7155686
4.250.000 €;Piso en calle Castelló;/comprar/piso-recoletos28001-35890488871_100500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;285 m²;4ª planta;Boher gestión inmobiliaria pone a la venta exclusivo inmueble: situado en una de las zonas más cotizadas del barrio de recoletos. ...;40.4260166;-3.6815965
210.000 €;Piso en calle de Escalona;/comprar/piso-latina_aluche28024-36720429649_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;76 m²;5ª planta;Gespain aluche-campamento vende vivienda en excelente zona. Dispone de hall con acceso a cocina y salón independiente con terraza ...;40.3978253;-3.7604835
259.990 €;Piso en Madrid;/comprar/piso-numancia28038-38367378308_100500/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;94 m²;1ª planta;!!!!Piso disponible a partir del 31 octubre agende su visita ya!!!!Este fabuloso piso se encuentra en la zona de nueva numancia, m...;40.4038541;-3.66371
300.000 €;Piso en calle de Ardemans;/comprar/piso-guindalera28028-34175468591_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;59 m²;Bajo;"Se vende piso abuhardillado muy luminoso en séptima planta para reformar en guindalera. 

Se trata de una vivienda de aproximadame...";40.4353678;-3.6733312
1.000.000 €;Piso en Plaza de Valparaíso;/comprar/piso-castilla28016-31713777328_440000/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;145 m²;4ª planta;Impresionante vivienda en planta alta con vistas despejadas al parque valparaíso.  Cabe destacar que en origen eran dos viviendas ...;40.4548462;-3.6811954
366.900 €;Piso en Avenida de la Reina Victoria;/comprar/piso-bellas_vistas28003-37512723065_101800/;Bellas Vistas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;84 m²;;"Casas y más vende vivienda para reformar en el barrio ciudad universitaria.

Se trata de un inmueble para reformar, con muchas pos...";40.4468116;-3.7070011
175.000 €;Dúplex en Carretera de Villaverde a Vallecas;/comprar/duplex-ensanche_de_vallecas_valdecarros28031-34252957264_525264/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;2 baños;92 m²;Bajo;"Yuma inmobiliaria vende, duplex. El inmueble cuenta con 90 metros. Terraza.2 dormitorios, 2 baño. Piscina y plaza de garaje
 
 Ubi...";40.373615837;-3.637059612
156.000 €;Piso en Opañel;/comprar/piso-opanel28019-34241308025_100200/;Opañel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;55 m²;2ª planta;Eusebio moran. Vivienda totalmente reformada a estrenar, con ascensor, muy luminoso y exterior, cocina americana de 60 metros cuad...;40.3893417;-3.7209484
299.000 €;Piso en calle del Aligustre;/comprar/piso-valdeacederas28039-37573295673_100500/;Valdeacederas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;84 m²;2ª planta;"31real servicios inmobiliarios vende:

Piso completamente exterior y con mucha luz, con piscina y plaza de garaje.

La vivienda se...";40.4667121;-3.7047192
818.000 €;Piso en Avenida de Brasilia;/comprar/piso-guindalera28028-37599727827_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;175 m²;3ª planta;"El edificio está situado al final de parque de las avenidas junto a amplio parque.

La vivienda que además de luminosa es excelent...";40.4422721;-3.6613351
738.000 €;Piso en calle de Carlos IV;/comprar/piso-san_blas_simancas28037-28384143515_101000/;Simancas (Distrito San Blas. Madrid Capital);4 habs.;3 baños;184 m²;;¡Experimenta el lujo, la comodidad  y la seguridad en esta espectacular y exclusiva vivienda de 185 m² con 4 dormitorios con calid...;40.4356895;-3.6178067
159.000 €;Piso en San Andrés;/comprar/piso-villaverde_san_andres28021-37541891840_100200/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;94 m²;2ª planta;Agencia inmobiliaria de madrid - zona villaverde alto - san andres oficina tecnocasa. Vende estupendo piso de 94 metros reformado,...;40.3444562;-3.7070381
175.000 €;Piso en calle de Boldano;/comprar/piso-concepcion-35081473190_100500/;Concepción (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;65 m²;;Tercero sin ascensor. Fantástico apartamento de dos dormitorios en una de las zonas más demandadas de madrid, entre arturo soria y...;40.4400963;-3.6429251
360.000 €;Piso en Embajadores-Lavapiés;/comprar/piso-centro_embajadores_lavapies28012-35884899459_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;117 m²;2ª planta;"Agencia inmobiliaria de madrid zona tirso de molina - huertas oficina tecnocasa

Venta! Esta magnifica vivienda es toda exterior c...";40.4106075;-3.7028519
215.000 €;Piso en calle del Corral de Cantos;/comprar/piso-puente_de_vallecas_entrevias28053-38416023716_525264/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;63 m²;3ª planta;Yuma inmobiliaria vende, atico. El inmueble cuenta con 56 metros de vivienda y 30 de terraza. 2 dormitorios, 1 de ellos con armari...;40.3898517;-3.6696333
164.000 €;Piso en calle del Corral de Almaguer;/comprar/piso-ensanche_de_vallecas_valdecarros28051-37512186277_100500/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);1 hab.;1 baño;39 m²;3ª planta;"Inmobiliaria vohome propiedades la gavia vende piso en ensanche de vallecas.

Está compuesto por 1 dormitorio con puerta corredera...";40.372340323;-3.607919513
339.680 €;Piso en Avenida del Manzanares;/comprar/piso-almendrales28026-38358015914_993527/;Almendrales (Distrito Usera. Madrid Capital);3 habs.;1 baño;95 m²;3ª planta;Redpiso usera vende magnifica vivienda ubicada en finca señorial con ascensor, portero físico, acceso para personas con movilidad ...;40.389525536;-3.699536272
175.000 €;Piso en Villaverde Alto;/comprar/piso-villaverde_san_andres28021-35920628323_997950/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;99 m²;2ª planta;"Futurhouse servicios inmobiliarios calle parvillas altas 7 local 2

Encantador piso en venta en una ubicación privilegiada de la c...";40.3425013;-3.7139058
417.900 €;Piso en Avenida de la Aviación, 34;/comprar/piso-cuatro_vientos28054-2928656619_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;110 m²;;Piso en una finca de obra nueva de 110 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 3 habitaciones, 2 baños completos y terraza de 9,35 m2. Cuenta como extras ascensor, garaje y trastero.;40,3739171;-3,7717379
183.000 €;Piso en Comillas;/comprar/piso-carabanchel_comillas28019-35019266247_100200/;Comillas (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;60 m²;3ª planta;"Agencia inmobiliaria de madrid zona plaza eliptica - comillas oficina tecnocasa de madrid

Venta

Excelente vivienda situado en la...";40.3915447;-3.7118666
235.000 €;Apartamento en calle del Ángel;/comprar/apartamento-centro_palacio28005-30844714846_100500/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;37 m²;Bajo;.Boher gestión inmobiliaria: vende vivienda de 37 metros, con entrada desde la calle, exterior, reformado, mucha luz,  techos alto...;40.4098353;-3.7127895
295.000 €;Piso en Ciudad Lineal;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-31707120371_100500/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;75 m²;1ª planta;Estupendo piso para reformar, ubicado en una excelente zona,, compuesta por salón, 3 dormitorios, 2 baños y cocina amueblada y equ...;40.4307139;-3.6461331
395.000 €;Piso en Bellas Vistas;/comprar/piso-bellas_vistas28039-36755052446_100500/;Bellas Vistas (Distrito Tetuán. Madrid Capital);4 habs.;2 baños;150 m²;3ª planta;"Oportunidad!!! Para reformar 

Vohome inversiones presenta gran oportunidad, vivienda situada en el distrito de tetuán en madrid. ...";40.4549306;-3.7064419
539.000 €;Piso en Travesía de las Pozas;/comprar/piso-universidad_malasana28004-13334866517_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;2 baños;102 m²;;"Casas y más vende exclusiva y singular vivienda en travesía de las pozas, en el distrito universidad-malasaña.

Ubicada en una tra...";40.4251804;-3.7067126
210.000 €;Piso en Avenida del Padre Piquer;/comprar/piso-latina_aluche28024-37572941221_518874/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;90 m²;1ª planta;Masterpiso vende piso exterior, en avenida padre piquer, empalme-aluche, madrid 1º con ascensor, 90m², 3 dormitorios, salón de pas...;40.3902472;-3.7658072
417.900 €;Piso en Avenida de la Aviación, 34;/comprar/piso-cuatro_vientos28054-2928656619_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;110 m²;;Piso en una finca de obra nueva de 110 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en 3 h...;40.3739171;-3.7717379
385.000 €;Piso en calle de Cavanilles;/comprar/piso-retiro_pacifico28007-35911605410_993066/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;1 baño;76 m²;2ª planta;Redpiso pacifico vende en exclusiva piso en calle cavanilles. La vivienda se encuentra distribuida en tres dormitorios, un baño co...;40.4050006;-3.6733407
235.000 €;Apartamento en calle de Cartagena, 110;/comprar/apartamento-chamartin_prosperidad28002-35068892788_100500/;Prosperidad (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;45 m²;1ª planta;Apartamento completamente nuevo, reformado y decorado. Cuenta con una habitación amplia e iluminada, salón comedor con  cocina ame...;40.4399;-3.67377
460.000 €;Ático en calle de Otamendi;/comprar/atico-bellas_vistas28039-35894756398_101000/;Bellas Vistas (Distrito Tetuán. Madrid Capital);5 habs.;2 baños;134 m²;;Alfa inmobiliaria vende estupendo fantástico ático exterior. Consta de cinco amplios dormitorios, dos baños completos, salón, coci...;40.4546498;-3.7057221
149.900 €;Piso en calle de Marina Usera;/comprar/piso-zofio28026-28384422181_100500/;Zofío (Distrito Usera. Madrid Capital);2 habs.;1 baño;75 m²;Bajo;"Gespain grupo inmobiliario promociona la venta de vivienda de 2 dormitorios (antes 4) en calle marina usera, en buen estado. 
  
 ...";40.3798017;-3.7139747
460.000 €;Piso en calle de Agustín Querol;/comprar/piso-jeronimos28014-15915785822_101800/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;1 baño;130 m²;;"""casas y más vende, magnífica vivienda exterior, compuesta por 2 dormitorios, 1 baño y trastero en retiro"".

Vivienda muy amplia c...";40.4074598;-3.6828086
129.990 €;Piso en calle de Fernando Giráldez;/comprar/piso-numancia28038-33367903247_100500/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;57 m²;Bajo;Espectacular piso ubicado en fernando giráldez, planta baja. Tiene 57 m² y dispone de 2 habitaciones y 1 baño. El inmueble esta en...;40.4010927;-3.6617459
1.450.000 €;Piso en Ciudad Lineal;/comprar/piso-ciudad_lineal_colina28043-33388055727_109300/;Colina (Distrito Ciudad Lineal. Madrid Capital);5 habs.;4 baños;320 m²;;"Les presentamos una vivienda de 4 habitaciones y 5 baños en finca señorial de arturo soria.
Se trata de un piso con mucha luminosi...";40.4600834;-3.6618485
649.000 €;Piso en calle del Cardenal Belluga;/comprar/piso-guindalera28028-37511118368_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;138 m²;2ª planta;Moderna y luminosa vivienda exterior (en esquina o chaflán) recientemente reformada, con una superficie catastral total de 138 m² ...;40.4310131;-3.6653235
350.000 €;Piso en calle de Molina;/comprar/piso-tetuan_almenara28029-35029141013_514014/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;85 m²;2ª planta;Estupendo piso de 85 metros con  2 dorm., salón grande y muy luminoso, cocina- office, electrodomésticos, 1 baño completo, 1 plaza...;40.4703823;-3.6999653
828.000 €;Piso en Avenida de Bruselas;/comprar/piso-guindalera28028-37546324356_526299/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;141 m²;1ª planta;Br houses real estate vende espectacular vivienda, totalmente reformada a estrenar, situada en la mejor zona del parque de las ave...;40.4425316;-3.6633334
190.000 €;Piso en calle de San Conrado;/comprar/piso-latina_carmenes28011-35060655935_100200/;Cármenes (Distrito Latina. Madrid Capital);;;55 m²;;"Agencia inmobiliaria de madrid zona latina, madrid rio tecnocasa estudio el manzanares sl
Piso en venta: salón, cocina, baño, exte...";40.4058818;-3.7241619
160.000 €;Piso en Zofío;/comprar/piso-zofio28026-38357912015_100200/;Zofío (Distrito Usera. Madrid Capital);3 habs.;1 baño;90 m²;2ª planta;Tecnocasa estudio zofio sl vende estupenda vivienda de 90 metros cuadrados construidos, tres habitaciones amplias, baño y cocina i...;40.3808298;-3.7139504
249.000 €;Piso en Prosperidad;/comprar/piso-chamartin_prosperidad28002-37555550406_512442/;Prosperidad (Distrito Chamartín. Madrid Capital);3 habs.;1 baño;60 m²;Entresuelo;Altura piso entresuelo, piso superficie total 60 m², superficie útil 59 m², hab. Individuales: 3, habitaciones dobles: 3, 1 baño, ...;40.4437093;-3.6719003
