precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
990.000 €;Piso en calle de Alcalá;/comprar/piso-goya28009-40075617652_524350/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;105 m²;1ª planta;"Oasis house les ofrece este estupendo piso de nueva construcción en goya
Situado en uno de los barrios más simbólicos y prestigios...";40.4268149;-3.6717761
315.000 €;Piso en Peñagrande;/comprar/piso-fuentelarreina28035-39174460595_102100/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;76 m²;;Este elegante piso se encuentra en una zona tranquila y bien comunicada de peñagrande, en el distrito de fuencarral - el pardo, en...;40.4773476;-3.7325614
220.000 €;Estudio en calle de Velarde;/comprar/estudio-universidad_malasana28004-38371491716_440000/;Universidad-Malasaña (Distrito Centro. Madrid Capital);;1 baño;33 m²;;Moderno y luminoso estudio con una superficie total de 33 m² y una fantástica distribución con dimensiones de apartamento, que per...;40.4269207;-3.7035325
725.000 €;Piso en calle de Martínez Izquierdo, 19;/comprar/piso-guindalera28028-39192397133_527433/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;201 m²;3ª planta;"Homekey gestiona la venta de este fabuloso piso situado en la zona de guindalera - barrio de salamanca. 
Se encuentra ubicado en l...";40.43349666878935;-3.6697167503094983
1.170.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28003-39205359768_500635/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;162 m²;2ª planta;Luxcasa les ofrece esta espectacular y singular vivienda, totalmente reformada, junto a la plaza de san juan de la cruz, lista par...;40.439194;-3.6943382
3.950.000 €;Piso en Recoletos;/comprar/piso-recoletos28001-40839689537_108500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;228 m²;;Colaboramos con otras agencias. Madin inmobiliaria – interiorismo ofrece en venta maravilloso piso recién reformado en el centro d...;40.4224264;-3.6837402
289.000 €;Piso en calle de Carrero Juan Ramón;/comprar/piso-madrid_capital_zona_urbana-40837696813_516943/;Madrid Capital;4 habs.;2 baños;120 m²;2ª planta;"Tu nueva casa pone a la venta este amplio inmueble ubicado en calle de carrero juan ramón, situado en el distrito de carabanchel.
...";40.3793288;-3.7289062
3.650.000 €;Chalet en calle Horche, 3;/comprar/chalet-moncloa_aravaca_aravaca28023-3548570793_109700/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;7 baños;754 m²;;Villa 3e. Chalet de obra nueva de 754 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 5 ha...;40.4594593;-3.7656639
248.000 €;Piso en calle de Arcos de Jalón;/comprar/piso-arcos28037-40060134043_403500/;Arcos (Distrito San Blas. Madrid Capital);3 habs.;1 baño;92 m²;1ª planta;Altura piso 1º, piso superficie total 92 m², superficie útil 85 m², habitaciones dobles: 3, 1 baño, antigüedad entre 30 y 50 años,...;40.4224109;-3.6178766
380.000 €;Piso en Frente A La Iglesia de Alcalde Sainz de Baranda;/comprar/piso-ibiza28009-41694572474_109100/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;1 baño;52 m²;Bajo;Donpiso retiro vende en exclusividad, piso completamente reformado a pocos pasos del parque del retiro. En pleno boulevard de alca...;40.4171442;-3.6769803
1.195.000 €;Ático en calle de Francisco Silvela;/comprar/atico-guindalera28028-35086890453_101800/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;219 m²;;"Vivienda perfecta para inversores ya que originariamente eran dos fincas.

En la actualidad, una única referencia catastral con 21...";40.4311216;-3.6716543
3.950.000 €;Piso en calle de Villanueva;/comprar/piso-recoletos28001-40885084886_524350/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;228 m²;4ª planta;Oasis house les ofrece este espectacular piso a estrenar y amueblado en el barrio de recoletos, en una de las mejores calles de ma...;40.422374094;-3.684534721
640.000 €;Piso en calle del Cardenal Belluga;/comprar/piso-guindalera28028-37511118368_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;138 m²;2ª planta;Moderna y luminosa vivienda exterior (en esquina o chaflán) recientemente reformada, con una superficie catastral total de 138 m² ...;40.4310131;-3.6653235
420.000 €;Ático en calle del Comandante Fontanes;/comprar/atico-carabanchel_san_isidro28019-38405864393_510936/;San Isidro (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;139 m²;;Estudio pradera de san isidro, s.l., vende espectacular vivienda dúplex en calle comandante fontanes con vistas privilegiadas. Se ...;40.3950651;-3.7259071
250.000 €;Loft en calle de Miguel Yuste, 29;/comprar/loft-san_blas_simancas28037-3705443286_109700/;Simancas (Distrito San Blas. Madrid Capital);;1 baño;93 m²;;Loft en un inmueble de obra nueva de 93 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 1 baño completo, patio de 18,75 m² y tiene certificación energética E. Aporta como extras ascensor. Áticos.;40,4378778;-3,6238728
169.000 €;Estudio en Ronda de Toledo;/comprar/estudio-centro_embajadores_lavapies28005-40038003411_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;;"Estudio semisótano de 36 m² útiles se encuentra en una ubicación privilegiada, a pocos metros de la estación de atocha.

Recientem...";40.4054692;-3.7061416
280.000 €;Apartamento en calle del Conde de Peñalver;/comprar/apartamento-goya28006-41732222667_440000/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;28 m²;4ª planta;"Moderno apartamento totalmente reformado con muy buen aprovechamiento del espacio. 
Consta de una habitación con cama doble, con a...";40.4278031;-3.675227
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;1ª planta;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434
1.860.000 €;Apartamento en Embajadores-Lavapiés;/comprar/apartamento-centro_embajadores_lavapies28012-38375450684_106200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;3 baños;252 m²;;Lucas fox ofrece esta maravillosa vivienda completamente reformada y a estrenar, con un diseño de lujo y ubicada en una finca repr...;40.411777903;-3.706440643
199.000 €;Piso en calle de la Oca;/comprar/piso-carabanchel_vista_alegre28025-40066386800_100500/;Vista Alegre (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;67 m²;2ª planta;Gespain aluche pone a la venta en exclusiva esta propiedad a escasos metros del metro de vista alegre( linea 5 ) y oporto (linea 6...;40.3895236;-3.7359266
530.000 €;Piso en Montecarmelo;/comprar/piso-montecarmelo28049-41733587329_100200/;Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;99 m²;;"Agencia inmobiliaria de madrid - zona montecarmelo - las tablas - sanchinarro - oficina tecnocasa vende:

Tecnocasa 'estudio monte...";40.5103208;-3.6941803
265.000 €;Piso en calle de Luis Villa, 3;/comprar/piso-goya28009-40016310500_100500/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;45 m²;Bajo;Si estas pensando en vivir en el centro de madrid o invertir en un inmueble enfocado a alquilarlo en el que obtendrás una alta ren...;40.4259;-3.66934
3.250.000 €;Piso en calle de María de Molina;/comprar/piso-chamartin_el_viso28006-39180480477_101800/;El Viso (Distrito Chamartín. Madrid Capital);5 habs.;4 baños;340 m²;11ª planta;Espectacular piso totalmente exterior en todo su perímetro, con unas vistas panorámicas de madrid. Ubicado en una planta alta sin ...;40.437989221;-3.689627648
947.000 €;Piso en calle de Manuel de Falla;/comprar/piso-castilla28036-40095423282_513777/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;128 m²;1ª planta;"Agil inmobiliaria vende 

Este maravilloso piso de lujo en una ubicación inmejorable con plaza de garaje en finca. Destacamos una ...";40.4554119;-3.6877111
944.900 €;Piso en calle de las Infantas;/comprar/piso-justicia_chueca28004-39177236516_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);7 habs.;3 baños;151 m²;3ª planta;"Como consultores inmobiliarios les ofrecemos la siguiente ""oportunidad inmobiliaria"" 
Especial para inversionistas: amplio piso en...";40.4205971;-3.6995041
226.900 €;Piso en calle de Illescas;/comprar/piso-latina_aluche28024-40870201011_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;80 m²;3ª planta;Gespain aluche-campamento pone a la venta en exclusiva esta magnifica vivienda , en una de las zonas mas solicitadas de aluche,jun...;40.3933165;-3.7606869
1.295.000 €;Piso en calle del Poeta Joan Maragall, 9;/comprar/piso-tetuan_almenara28020-40882755658_527711/;Almenara (Distrito Tetuán. Madrid Capital);5 habs.;4 baños;264 m²;10ª planta;¿Quieres vivir a escasos metros del paseo de la castellana y del estadio santiago bernabéu en pleno corazón económico de madrid? ¡...;40.454752044863405;-3.6924351438448806
339.000 €;Piso en Avenida de Portugal;/comprar/piso-puerta_del_angel-40841709773_101800/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;2 baños;95 m²;3ª planta;"La casa agency pone a su disposición espectacular, tercera planta, reformada, con vistas a la casa de campo.

El inmueble de distr...";40.410279;-3.7390194
179.000 €;Piso en calle de Marcos de Orueta;/comprar/piso-fuencarral_el_pardo_la_paz28034-39177285311_517167/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;65 m²;Bajo;"Vivienda de tres habitaciones en exlusiva zona del barrio de begoña 

Vivienda madrid ofrece en exclusiva vivienda de 65 m² para a...";40.4845367;-3.6859685
460.000 €;Piso en calle de Mauro;/comprar/piso-chamartin_prosperidad28002-34221811115_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;105 m²;;"Agencia inmobiliaria de madrid zona barrio prosperidad oficina tecnocasa de madrid vende piso en la calle mauro.
El piso se sitúa ...";40.4437859;-3.670754
3.600.000 €;Ático en calle de Bailén;/comprar/atico-centro_palacio28005-41741113289_101800/;Palacio (Distrito Centro. Madrid Capital);5 habs.;4 baños;358 m²;;"Vistas únicas en madrid a la casa de campo y toda la zona noroeste de madrid, algo realmente singular.

La terraza, tiene gran pro...";40.4141551;-3.7134083
995.000 €;Piso en Barrio de Salamanca - Lista;/comprar/piso-lista_barrio28006-35044112086_101800/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;106 m²;1ª planta;Vivienda totalmente reformada de aproximadamente 106 m², ubicada en la primera planta de un edificio en el barrio de lista. Con un...;40.4296013;-3.672841
210.000 €;Piso en calle de Pont de Molins;/comprar/piso-puente_de_vallecas_portazgo28038-41765984021_527714/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;71 m²;6ª planta;Descubre la elegancia y comodidad en esta encantadora vivienda de 2 habitaciones con una superficie útil de 71 m². Este acogedor h...;40.3930819;-3.6444986
