precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
175.000 €;Piso en calle de Gando;/comprar/piso-las_aguilas28044-38400594004_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;78 m²;Gespain las aguilas - carabanchel promociona la venta de vivienda para reformar. Se trata de una primera planta al lado del mercad...;40.375451;-3.7674793;1ª planta
399.000 €;Piso en Carretera de Canillas;/comprar/piso-hortaleza_canillas28043-35082722935_100500/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;145 m²;"Vohome vende en exclusiva esta magnífica vivienda en plena carretera de canillas. 
Consta de 110m² útiles en segunda planta con as...";40.463029;-3.6490001;2ª planta
205.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-35013568561_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;62 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao – garcia noblejas – las rosas vende quinta planta con ascen...;40.4255033;-3.6417656;5ª planta
250.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-39199453626_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;67 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao – garcia noblejas – las rosas vende piso ubicado en calle j...;40.4264798;-3.6410189;
280.000 €;Piso en calle de María Odiaga;/comprar/piso-puerta_bonita28025-38412764799_100500/;Puerta Bonita (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;105 m²;Black house vende magnífica vivienda en puerta bonita, ubicada en una zona residencial, urbanización cerrada muy tranquila y céntr...;40.3770877;-3.7432472;1ª planta
324.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-3801442009_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;112 m²;P6 Bajo C. Piso en un inmueble de obra nueva de 112 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 3 habitaciones, 2 baños completos y terraza de 11,23 m2. Aporta como extras ascensor, garaje y trastero.;40,3663357;-3,7557735;
319.000 €;Piso en calle de Las Pedroñeras;/comprar/piso-hortaleza_canillas28043-37567292803_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;86 m²;"Vohome propiedades vende en exclusiva esta magnífica vivienda rodeada de zonas verdes.

El inmueble está situado en la zona de vil...";40.4680952;-3.6322565;3ª planta
335.000 €;Dúplex en Fontarron;/comprar/duplex-fontarron-9258741248_100500/;Fontarrón (Distrito Moratalaz. Madrid Capital);3 habs.;2 baños;125 m²;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasm...;40.3986747;-3.6448696;3ª planta
339.000 €;Piso en Carretera Canillas;/comprar/piso-hortaleza_canillas28043-38389304556_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;105 m²;"Vohome propiedades vende esta magnífica vivienda con trastero, en zona colonia esperanza, en una 4ª planta con ascensor.

Consta d...";40.464706805;-3.641941075;4ª planta
1.500.000 €;Piso en calle del General Pardiñas;/comprar/piso-lista_barrio28006-37576585201_101800/;Lista (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;156 m²;Espectacular vivienda exterior en venta en el barrio de lista. Ubicada en un precioso edificio señorial. La vivienda se distribuye...;40.4318889;-3.678224;
159.900 €;Piso en calle de Valmojado;/comprar/piso-latina_aluche28047-37578600020_100500/;Aluche (Distrito Latina. Madrid Capital);2 habs.;1 baño;66 m²;Gespain aluche - campamento vende en exclusiva piso de dos dormitorios, salón con terraza, cocina independiente y cuarto de baño c...;40.3903897;-3.7577338;3ª planta
324.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-3801442009_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;112 m²;P6 bajo c. Piso en un inmueble de obra nueva de 112 m² de superficie construida y situado en la zona de madrid capital. Está estru...;40.3663357;-3.7557735;
325.000 €;Piso en calle de Ilustración;/comprar/piso-moncloa_aravaca_arguelles28008-32530207267_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;52 m²;"Agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa vende:
 ¡Espectacular reforma a estre...";40.4211276;-3.7171443;
999.000 €;Piso en calle del Alcalde Sáinz de Baranda;/comprar/piso-ibiza28009-38415630522_101800/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;125 m²;Espectacular piso reformado en el barrio de ibiza. La vivienda se encuentra en estado de reforma. Cuenta con una amplia zona de dí...;40.4167627;-3.676074;
2.350.000 €;Piso en Paseo de la Castellana, 96;/comprar/piso-chamartin_el_viso28046-36727650821_101800/;El Viso (Distrito Chamartín. Madrid Capital);;;235 m²;En una ubicación singular y privilegiada, en pleno paseo de la castellana, en el distrito de chamartín y barrio de el viso, calibe...;40.4438;-3.69109;9ª planta
209.000 €;Piso en San Diego;/comprar/piso-san_diego28053-38424935564_100200/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;;90 m²;Agencia inmobiliaria de madrid - zona vallecas - portazgo - palomeras bajas - oficina tecnocasa vende inmueble en calle de sierra ...;40.3910953;-3.6647467;
605.700 €;Piso en Imperial;/comprar/piso-centro_palacio28005-39206052543_102100/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;90 m²;Piso con 2 habitaciones y 2 baños, superficie util de 90 metros cuadrados, garaje 1, superficie construida 90, terraza 1,08, trast...;40.4027845;-3.709796;
1.250.000 €;Piso en calle del Doctor Fléming;/comprar/piso-nueva_espana28036-32594792915_524350/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;198 m²;"Oasis house les ofrece este estupendo inmueble en altura con terraza y entrada de servicio. 

Se caracteriza por sus grandes espac...";40.4626805;-3.6880002;4ª planta
269.000 €;Piso en calle de Gaínza;/comprar/piso-orcasitas-38399528486_100500/;Orcasitas (Distrito Usera. Madrid Capital);3 habs.;2 baños;150 m²;Black house vende magnifica vivienda, ubicada en una zona residencial, urbanización cerrada muy tranquila y muy bien comunicada. M...;40.3691187;-3.7183684;5ª planta
223.000 €;Piso en calle de Pegaso;/comprar/piso-hortaleza_canillas28043-38423238261_100200/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;75 m²;"Estudio tecnocasa nuevo canillas s. L.

Venta. Vivienda de dos dormitorios y un baño totalmente reformado con plato de ducha, ubic...";40.4639967;-3.6494442;2ª planta
290.000 €;Piso en Avenida del Cardenal Herrera Oria;/comprar/piso-fuencarral_el_pardo_valverde28034-35869516133_100500/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;89 m²;"Smartcity tiene en venta piso en la av. Cardenal herrera oria.
83 m² útiles, distribuidos en salón-comedor amplio y luminoso, 3 ha...";40.4902995;-3.6941879;3ª planta
3.950.000 €;Piso en calle de Génova;/comprar/piso-justicia_chueca28004-39252724451_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;304 m²;Boher gestión inmobiliaria, vende: magnífico piso en la calle génova, 5ª planta exterior, integramente reformado de diseño, cuenta...;40.4263688;-3.692777;5ª planta
276.000 €;Piso en Avenida Levantge,  S/N;/comprar/piso-los_berrocales28052-3580303895_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;81 m²;Vi-1-3-1-p01-c. Piso en una finca de obra nueva de 81 m² de superficie construida y emplazado en la zona de madrid capital, posici...;40.3879454;-3.5733549;1ª planta
320.000 €;Piso en Paseo de la Tierra de Melide, 42;/comprar/piso-fuencarral_el_pardo_las_tablas28050-34225136107_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;1 baño;66 m²;"Presentamos esta encantadora vivienda en el exclusivo barrio residencial de las tablas.

Este práctico inmueble, cuanta con:

-1 h...";40.5118;-3.67011;2ª planta
349.000 €;Piso en Avenida del Euro;/comprar/piso-pau_de_carabanchel28054-35096803834_511847/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;94 m²;Redpiso vende estupenda vivienda con terraza en la avenida del euro. Segunda planta con doble orientación (sur-este). Se encuentra...;40.365105;-3.744742;2ª planta
412.000 €;Piso en Imperial;/comprar/piso-centro_embajadores_lavapies28005-39222587127_102100/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;48 m²;Piso con una habitación y un baño, superficie util de 48 metros cuadrados, garaje 1, superficie construida 48, terraza 1,08, trast...;40.4011442;-3.7160709;
1.200.000 €;Piso en calle de Juan Ramón Jiménez;/comprar/piso-nueva_espana28036-39263996439_998937/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;168 m²;"Ingesul vende

Piso en venta en excelente ubicación, en un séptimo piso con ascensor. Este luminoso inmueble cuenta con un amplio ...";40.4630391;-3.6872248;7ª planta
249.000 €;Piso en Almendrales;/comprar/piso-almendrales28026-36733857026_100200/;Almendrales (Distrito Usera. Madrid Capital);2 habs.;1 baño;79 m²;Agencia inmobiliaria de madrid zona usera - almendrales - antonio lópez, oficina tecnocasa de madrid vende finca seminueva con asc...;40.3836481;-3.704845;
350.000 €;Piso en calle de Fuentespina;/comprar/piso-villa_de_vallecas_santa_eugenia28031-38347679882_101800/;Santa Eugenia (Distrito Villa de Vallecas. Madrid Capital);;;115 m²;Alpha artilleros vende en exclusiva increíble vivienda ¡Gran oportunidad de inversión! Este piso exterior de 115 metros construido...;40.3798458;-3.6038284;
183.000 €;Piso en Comillas;/comprar/piso-carabanchel_comillas28019-35019266247_100200/;Comillas (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;60 m²;"Agencia inmobiliaria de madrid zona plaza eliptica - comillas oficina tecnocasa de madrid

Venta

Excelente vivienda situado en la...";40.3915447;-3.7118666;3ª planta
360.000 €;Piso en calle de Ampelido;/comprar/piso-puerta_del_angel-36706702846_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;2 baños;73 m²;"Gespain actividades inmobiliarias promociona la venta de bonito piso con jardín en zona puerta del angel.

Corresponde a primera p...";40.4060306;-3.734309;1ª planta
990.000 €;Piso en calle San Francisico de Sales;/comprar/piso-chamberi_almagro28003-38374829032_519083/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;194 m²;Piso en chamberí, barrio vallehermoso, 194 m² construidos, 178 m² útiles, 4 dormitorios dobles, mas 1 dormitorio de servicio, 3 ba...;40.428197;-3.6954152;2ª planta
1.680.000 €;Piso en calle Lagasca;/comprar/piso-salamanca_castellana28001-39241039496_511891/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;191 m²;Esta bonita propiedad cuenta con mas luz natural que muchas de las viviendas exteriores de la zona, se encuentra localizada en el ...;40.4274988;-3.684976;2ª planta
250.000 €;Piso en calle de la Inmaculada Concepción;/comprar/piso-carabanchel_comillas28019-38377087042_108900/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;85 m²;Vivienda madrid ofrece piso de dos habitaciones, excelente distribución, con ascensor, amplio trastero escriturado, exterior, y mu...;40.3917321;-3.7122958;
190.000 €;Piso en calle de San Conrado;/comprar/piso-latina_carmenes28011-35060655935_100200/;Cármenes (Distrito Latina. Madrid Capital);;;55 m²;"Agencia inmobiliaria de madrid zona latina, madrid rio tecnocasa estudio el manzanares sl
Piso en venta: salón, cocina, baño, exte...";40.4058818;-3.7241619;
140.000 €;Piso en calle de José María del Boto;/comprar/piso-puerta_del_angel-36675979574_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 hab.;1 baño;47 m²;"!!! Gespain parque europa ofrece piso en venta en calle jose mª del boto.

Vivienda seminueva exterior, de aproximadamente 40 m² ú...";40.4052733;-3.7377747;Bajo
276.000 €;Piso en Avenida Levantge,  S/N;/comprar/piso-los_berrocales28052-3580303895_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;81 m²;"VI-1-3-1-P01-C. Piso en una finca de obra nueva de 81 m2 de superficie construida y emplazado en la zona de Madrid Capital, posicionado en planta 1. Está dispuesto en 2 habitaciones y terraza. Cuenta como extras garaje y trastero.
** El precio mostrado en la tabla anterior para cada inmueble, incluye únicamente aquellos anejos (plazas de garaje y/o trastero) que hubiesen sido expresamente especificados en su descripción. En caso de no aparecer especificados, su precio no se entenderá incluido en el precio mostrado anteriormente. El precio mostrado lo es sin incluir impuestos. Los inmuebles identificados están";40,3879454;-3,5733549;1ª planta
700.000 €;Piso en calle del Humilladero;/comprar/piso-centro_palacio28005-38414913342_519083/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;111 m²;Distrito centro, barrio palacio, 111 m² construidos, 98 m² útiles, 5 planta exterior sin ascensor, 1 dormitorio, 1 baño, con doble...;40.409636;-3.7102704;5ª planta
312.000 €;Piso en Apóstol Santiago;/comprar/piso-apostol_santiago-38406365485_100200/;Apóstol Santiago (Distrito Hortaleza. Madrid Capital);3 habs.;;115 m²;"Agencia inmobiliaria de madrid - zona apostol santiago - hortaleza - pinar de chamartin
Vivienda en la calle somontin.
Está distri...";40.4777432;-3.6593811;
186.900 €;Piso en calle de Molina, 16;/comprar/piso-tetuan_almenara28029-35928589587_101800/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;50 m²;Piso en venta con 2 dormitorios, salón, cocina y baño, muy luminoso y exterior. Situado a 4 minutos de la boca de metro de ventill...;40.4699;-3.69894;2ª planta
175.000 €;Piso en Villaverde Alto;/comprar/piso-villaverde_san_andres28021-35920628323_997950/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;99 m²;"Futurhouse servicios inmobiliarios calle parvillas altas 7 local 2

Encantador piso en venta en una ubicación privilegiada de la c...";40.3425013;-3.7139058;2ª planta
950.000 €;Apartamento en Goya;/comprar/apartamento-ibiza28009-37554724378_106700/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;110 m²;Alaba properties ofrece en una 5ta planta, con vistas totalmente despejadas encontramos este piso a estrenar con una reforma de lu...;40.4205588;-3.6783814;
245.000 €;Piso en calle de Castalia;/comprar/piso-san_blas_canillejas28022-38407620969_100500/;Canillejas (Distrito San Blas. Madrid Capital);3 habs.;2 baños;81 m²;"Vohome propiedades vende estupendo piso totalmente reformado de 76 m² útiles. Se sitúa en una 2ª planta.
Inmueble muy luminoso de ...";40.4492407;-3.6067181;2ª planta
130.000 €;Piso en Vallecas;/comprar/piso-san_diego28053-37534353171_109300/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;68 m²;"Inmobiliaria kronox vende en exclusiva piso exterior de 68 m²&nbsp;en la zona de san diego en el distrito de puente de vallecas. P...";40.3863558;-3.6680611;
387.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/;Alameda de Osuna (Distrito Barajas. Madrid Capital);4 habs.;2 baños;110 m²;"Vohome propiedades  alameda de osuna  vende  exclusivo piso de 110 m², con 4 habitaciones, en pleno corazón de la alameda.
La vivi...";40.4567959;-3.5851224;2ª planta
170.000 €;Piso en calle de Rogelio Folgueras;/comprar/piso-puente_de_vallecas_portazgo28038-35015376658_996584/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;72 m²;Piso ubicado a 70m de avenida albufera. Consta con reforma de fontanería y electricidad. Ventanas de climalit. Amplio piso que con...;40.3936783;-3.6588174;1ª planta
798.000 €;Piso en calle de la Fuente del Berro;/comprar/piso-fuente_del_berro28028-34189313043_100500/;Fuente del Berro (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;144 m²;"Vohome propiedades vende estupendo piso de cuatro habitaciones y terraza, en el exclusivo distrito de salamanca.
La vivienda está ...";40.4255573;-3.6709774;4ª planta
160.000 €;Piso en calle de Gomeznarro;/comprar/piso-hortaleza_canillas28043-39183529908_100200/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;60 m²;C/gomeznarro piso de 60m², 2 dormitorios parcialmente reformados, 1 baño y el estado del piso a reformar;40.4601567;-3.6521183;
1.100.000 €;Piso en calle del Doctor Gómez Ulla;/comprar/piso-guindalera28028-37597925340_998937/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;186 m²;"Ingesul vende.

No cobramos comision a los compradores

Quinto piso exterior con ascensor, el salón da al parque eva maría duarte ...";40.4290735;-3.6679655;5ª planta
229.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-37522073055_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;82 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao - garcía noblejas - las rosas vende primera planta a actual...;40.4273176;-3.6382714;
320.000 €;Piso en calle Corredera Baja de San Pablo;/comprar/piso-universidad_malasana28004-27591748031_992099/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;80 m²;"Alquilado-se vende con inquilina / sin comisiones de venta para el comprador.

Preciosa vivienda amueblada junto a la plaza de la ...";40.4216361;-3.7049273;2ª planta
500.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-justicia_chueca28004-37564605809_994129/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;4ª planta
3.950.000 €;Piso en calle de Génova, 21;/comprar/piso-chamberi_almagro28004-39258344935_101800/;Almagro (Distrito Chamberí. Madrid Capital);;;304 m²;Calibe asesores inmobiliarios pone a la venta este inmueble único, situado en una de las zonas más cotizadas del barrio de almagro...;40.4263;-3.69306;5ª planta
259.000 €;Piso en calle de Agustín Calvo;/comprar/piso-hortaleza_canillas28043-35842525792_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;80 m²;"Vohome propiedades vende en exclusiva esta fantástica vivienda reformada en 2023.

Piso en segunda planta, muy luminoso debido a s...";40.4643077;-3.6483504;2ª planta
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434;1ª planta
315.000 €;Apartamento en calle de Juan de la Hoz;/comprar/apartamento-guindalera28028-38374446367_440000/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;49 m²;"¡No pierdas la oportunidad de vivir en el corazón de la guindalera! 

Este piso de 40 m² recientemente reformado cuenta con un amp...";40.4372268;-3.6740949;Bajo
140.000 €;Piso en Valverde;/comprar/piso-fuencarral_el_pardo_valverde28034-38422061376_100200/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;51 m²;Oficina fuencarral, agencia inmobiliaria del grupo tecnocasa en zona fuencarral - valverde - tres olivos, vende en exclusiva estup...;40.4965757;-3.6899462;
235.000 €;Piso en calle de Pinos Alta;/comprar/piso-valdeacederas28029-38395926723_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;86 m²;Vivienda de 86 m² totalmente para reformar. En tercera planta (penúltima), con una terraza amplia y vistas al parque de pinos alta...;40.4657956;-3.6959977;3ª planta
640.000 €;Piso en calle del Cardenal Belluga;/comprar/piso-guindalera28028-37511118368_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;138 m²;Moderna y luminosa vivienda exterior (en esquina o chaflán) recientemente reformada, con una superficie catastral total de 138 m² ...;40.4310131;-3.6653235;2ª planta
340.000 €;Piso en Alameda de Osuna;/comprar/piso-alameda_de_osuna_barrio-39225120596_100200/;Alameda de Osuna (Distrito Barajas. Madrid Capital);;2 baños;99 m²;Tecnocasa inmobiliaria alameda de osuna vende magnifico piso distribuido en hall de entrada, 3 dormitorios, amplio salón-comedor c...;40.4585951;-3.5872189;2ª planta
845.000 €;Casa en calle del Cerro de Los Álamos Blancos;/comprar/casa-fuencarral_el_pardo_el_pardo28035-31766457791_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;4 baños;243 m²;Las casas con chimeneas pueden ser testigos de muchas historias, de muchos momentos importantes en la vida de las personas. Moment...;40.4881599;-3.7275493;
400.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-universidad_malasana28015-37536301856_994129/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;46 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;4ª planta
370.000 €;Ático en Villaverde - Butarque;/comprar/atico-butarque28021-35086733731_106000/;Butarque (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;136 m²;Precioso ático a estrenar en planta de 3 dormitorios con armarios empotrados, salón comedor, 2 baños, amplia cocina independiente ...;40.3375458;-3.6773048;
290.000 €;Piso en calle de la Unanimidad;/comprar/piso-villaverde_los_rosales28041-38354672390_526299/;Los Rosales (Distrito Villaverde. Madrid Capital);4 habs.;2 baños;150 m²;"Br houses real estate vende en exclusiva bonito piso a reformar muy luminoso en los rosales.

Cuenta con cuatro dormitorios amplio...";40.3582985;-3.6853712;2ª planta
