precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
2.900 €/mes;Piso en Chamartín;/alquilar/piso-chamartin_hispanoamerica28016-38390028237_102100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;160 m²;Gilmar consulting inmobiliario pone a su disposición esta preciosa y luminosa vivienda de 160m². Situada en el barrio de colonias ...;40.4605618;-3.6772439;
5.500 €/mes;Piso en El Viso;/alquilar/piso-chamartin_el_viso28006-34222259129_513885/;El Viso (Distrito Chamartín. Madrid Capital);6 habs.;4 baños;330 m²;Btco, alquila vivienda de semilujo en el mismo barrio de salamanca, dispone de un gran hall, 2 magníficos salones. Un gran comedor...;40.4381193;-3.6786929;5ª planta
2.700 €/mes;Dúplex en calle Jorge Juan;/alquilar/duplex-recoletos28001-35052219960_996542/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;92 m²;"Diplomatic  real estate  ofrece piso en el barrio de  recoletos
Se distribuye en;
 Planta baja, salón comedor de 24  m²., 1 dormit...";40.423063;-3.6685078;3ª planta
800 €/mes;Apartamento en calle de Luis Mitjans;/alquilar/apartamento-adelfas28007-38376078404_993066/;Adelfas (Distrito Retiro. Madrid Capital);1 hab.;1 baño;32 m²;Redpiso pacifico alquila apartamento con piscina en la calle luis mitjans, cerca de la avenida ciudad de barcelona y del metro de ...;40.3999789;-3.6703449;Bajo
2.590 €/mes;Ático en Madrid;/alquilar/atico-ibiza28009-39187945591_100500/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;1 baño;50 m²;"Remax unlimited les ofrece un increible ático de lujo único a 100 metros del simbólico parque del retiro.

Rehabilitado por estudi...";40.4169845;-3.674028;
874 €/mes;Piso en calle de las Viñas del Río, 13;/alquilar/piso-butarque28021-3769243347_109700/;Butarque (Distrito Villaverde. Madrid Capital);1 hab.;1 baño;52 m²;"Vt2.
No pagues alquiler hasta enero 2024. Si firmas contrato antes del 15 de noviembre.
Oferta válida solamente en viviendas de un...";40.3388668;-3.6770727;
2.000 €/mes;Piso en calle de Santa Hortensia;/alquilar/piso-chamartin_prosperidad28002-39198967798_108900/;Prosperidad (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;128 m²;"¡Amplia plaza de garaje incluida en el precio!

Housingo se complace en presentar este impresionante piso de 4 dormitorios y 2 cua...";40.4451535;-3.6693722;
1.600 €/mes;Piso en calle de Circón,  s/n;/alquilar/piso-arganzuela_delicias-3674068349_109700/;Delicias (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;108 m²;Piso en un edificio de obra nueva de 108 m² de superficie construida y ubicado en la zona de madrid capital, enclavado en planta 2...;40.3969509;-3.6906645;2ª planta
2.900 €/mes;Piso en calle de Villanueva;/alquilar/piso-recoletos28001-39190310915_108900/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;105 m²;"Disponible el 1 de diciembre

 
Housingo presenta esta excepcional residencia, un piso espacioso y luminoso que cuenta con 3 dormi...";40.4223889;-3.68322;
2.200 €/mes;Piso en Paseo de San Francisco de Sales;/alquilar/piso-chamberi_vallehermoso28003-35097658444_101800/;Vallehermoso (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;98 m²;"Oportunidad disponible. Cci 10 alquila, precioso piso en planta 7ª con vistas al jardín
Dispone de 2 dormitorio, 2 baños (1 de ell...";40.4411052;-3.7152425;
1.800 €/mes;Piso en Paseo de la Alameda de Osuna;/alquilar/piso-alameda_de_osuna_barrio-32528888925_995477/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;160 m²;Magnífico piso en una de las más selectas urbanizaciones de la alameda de osuna. Junto al prestigioso colegio de la alameda de osu...;40.4571469;-3.5905542;3ª planta
1.500 €/mes;Piso en calle de Babilonia;/alquilar/piso-aeropuerto28042-38397442082_516127/;Aeropuerto (Distrito Barajas. Madrid Capital);2 habs.;2 baños;110 m²;Ijinmobiliaria alquila atico en la calle babilonia, distribuido en dos habitaciones con armarios, calefaccion por conductos, amueb...;40.4675867;-3.5882151;3ª planta
950 €/mes;Piso en Canillejas;/alquilar/piso-san_blas_canillejas28022-39208197348_101000/;Canillejas (Distrito San Blas. Madrid Capital);3 habs.;1 baño;72 m²;"Alfa madrid norte gestiona en exclusiva vivienda amueblada para entrar a vivir 
Leer todo hasta el final antes de contactar prefer...";40.4407176;-3.6087787;
800 €/mes;Piso en Latina;/alquilar/piso-lucero28047-39224333480_108900/;Lucero (Distrito Latina. Madrid Capital);2 habs.;1 baño;50 m²;Vivienda reformada de 50 m². Consta de 2 dormitorios, amplio salón comedor, cocina amueblada y equipada y 1 cuarto de baño complet...;40.4032108;-3.74899;1ª planta
8.000 €/mes;Chalet en Conde Orgaz;/alquilar/chalet-piovera28043-24192958056_102100/;Piovera (Distrito Hortaleza. Madrid Capital);;;600 m²;Gilmar consulting alquila en la zona mejor comunicada del parque conde orgaz, esta vivienda de uso dotacional actualmente con lice...;40.4533162;-3.6392831;
966 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3537869954_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;1 baño;61 m²;2d. Piso en una finca de obra nueva de 61 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en ...;40.365458;-3.5899733;
1.000 €/mes;Piso en Chamartin;/alquilar/piso-chamartin_ciudad_jardin28002-39214556461_108900/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;65 m²;Vivienda de 65m² con 2 dormitorios, salón, cocina totalmente amueblada y equipada, 1 baño, armarios empotrados, calefacción indivi...;40.4469335;-3.6766299;2ª planta
1.250 €/mes;Piso en Chamberi;/alquilar/piso-ciudad_universitaria28040-39208495135_108900/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;65 m²;Piso de  65m²  cuenta con dos  habitaciones exteriores con armarios ,  un amplio salón-comedor  con una terraza descubierta , baño...;40.4493954;-3.7110568;3ª planta
947 €/mes;Piso en calle Cerro del Monte, 1;/alquilar/piso-el_canaveral-37533031343_100500/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;95 m²;"Vivienda destinada a personas con discapacidad igual o superior al 33%. Deberan acreditar mediante certificado o carnet.

Y ahora ...";40.4075;-3.55178;
1.290 €/mes;Piso en Opañel;/alquilar/piso-opanel28019-38373881774_513233/;Opañel (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;76 m²;"¡Se alquila precioso bajo con jardín en opañel!
Las características principales son:
-       vivienda de obra nueva a estrenar.
- ...";40.3904865;-3.7215673;Bajo
1.300 €/mes;Ático en calle de Alonso Quijano;/alquilar/atico-fuencarral_el_pardo_valverde28034-38353024345_523376/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;90 m²;"Herrerahogar: 

Le ofrece precioso ático de dos dormitorios, con dos baños.
Cocina pequeña, amueblada, sin electrodomésticos.

Dos...";40.5023383;-3.6887094;
2.000 €/mes;Piso en calle del Duque de Rivas, 2;/alquilar/piso-centro_embajadores_lavapies28012-37546929139_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;2 baños;90 m²;Urbanissimo real estate comercializa el alquiler de piso a estrenar semiamueblado, de techos altos muy luminoso, en edificio clási...;40.4137;-3.70658;1ª planta
975 €/mes;Apartamento en Paseo de Extremadura, 153;/alquilar/apartamento-lucero28011-38406088790_994318/;Lucero (Distrito Latina. Madrid Capital);1 hab.;1 baño;41 m²;Disponemos de la oportunidad de ofrecerles un apartamento, de obra nueva en alquiler, completamente amueblado (mobiliario a estren...;40.408464707190866;-3.7419592654583904;2ª planta
785 €/mes;Piso en Avenida de la Peseta;/alquilar/piso-cuatro_vientos28054-39262219246_108900/;Cuatro Vientos (Distrito Latina. Madrid Capital);1 hab.;;52 m²;"Consigue ¡Hasta 1 mes gratis! Y disfruta este otoño en tu nuevo hogar
Estupenda vivienda de 1 dormitorio con terraza en perfecto e...";40.362796653;-3.747378748;1ª planta
2.000 €/mes;Piso en calle de Juan Ramón Jiménez, 8;/alquilar/piso-castilla28036-9215134633_521170/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;84 m²;Amplio y magnífico piso recién reformado, muy luminoso en pleno corazón del distrito financiero de madrid, a tan sólo unos minutos...;40.458498657738545;-3.6865601618867396;4ª planta
2.850 €/mes;Piso en calle de López de Hoyos;/alquilar/piso-chamartin_el_viso28002-37572114975_100500/;El Viso (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;83 m²;"Piso, madrid (chamartín)

Disponible desde el 20 de diciembre

Este piso de 83 m² goza de una excelente ubicación: el viso, uno de...";40.4409947;-3.6798143;3ª planta
2.650 €/mes;Piso en calle de Antonio Rodríguez Villa, 17;/alquilar/piso-chamartin_el_viso28002-25873918896_101800/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;119 m²;"Civitas inmobiliaria ofrece ático en alquiler en el viso.

El inmueble cuenta con 86 m² útiles. Salón comedor, cocina completament...";40.4439;-3.68185;4ª planta
6.000 €/mes;Piso en calle de Henri Dunant;/alquilar/piso-nueva_espana28036-30901063587_524350/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;384 m²;Oasis house les presenta este impresionante piso, exterior a todas las orientaciones, que dotan a la vivienda de una excepcional l...;40.4603695;-3.6844195;7ª planta
4.650 €/mes;Piso en calle de Velázquez;/alquilar/piso-recoletos28001-38416175577_101800/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;3 baños;125 m²;"Ático reformado y amueblado en recoletos, disponibilidad inmediata.

Lujoso ático amueblado de 120 metros cuadrados. La vivienda s...";40.4244031;-3.6839542;
2.300 €/mes;Piso en Cerca del Parque del Retiro;/alquilar/piso-ibiza28009-39224787135_109100/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;2 baños;71 m²;Donpiso retiro ofrece el alquiler, preciosa vivienda en pleno barrio de ibiza, a muy pocos pasos del parque del retiro.   Se trata...;40.4201078;-3.6775418;3ª planta
1.800 €/mes;Piso en calle de Rafael de Riego;/alquilar/piso-palos_de_moguer28045-35906390435_101000/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;90 m²;"Trato directo con la propiedad, total transparencia. 
 Alfa sierra norte, gestiona en exclusiva alquiler de temporada, por meses e...";40.4043895;-3.6919753;
990 €/mes;Piso en Avenida del Doctor Federico Rubio y Galí;/alquilar/piso-ciudad_universitaria28039-37527818677_527060/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;60 m²;"Vivienda luminosa en zona privilegiada con líneas de autobuses y metro, comercios, hostelería, parques, otros.

Finca con portero ...";40.457151404;-3.713325331;7ª planta
1.800 €/mes;Piso en calle de Fernández de los Ríos;/alquilar/piso-chamberi_arapiles28015-38357569515_516270/;Arapiles (Distrito Chamberí. Madrid Capital);3 habs.;1 baño;90 m²;Excelente piso, 3 dormitorios 1 baño, totalmente amueblado y con electrodomésticos, 2º planta, interior, con luz, con ascensor. Sa...;40.4348905;-3.706;2ª planta
3.500 €/mes;Piso en calle del Bonetillo, 14;/alquilar/piso-centro_palacio28013-35908417562_108700/;Palacio (Distrito Centro. Madrid Capital);4 habs.;2 baños;190 m²;Iad ofrece este maravilloso y exclusivo dúplex en una de las mejores zonas de todo madrid, a escasos 30 metros de la plaza de óper...;40.4168847;-3.7090647;
1.000 €/mes;Apartamento en calle de la Aurora;/alquilar/apartamento-valdezarza28035-35923735585_101800/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;42 m²;Perfecto apartamento muy luminoso, con balcón a la calle y grandes ventanas la zona está bien comunicado con el autobús 64 muy c...;40.4659809;-3.722607;
3.900 €/mes;Ático en calle de Fuencarral;/alquilar/atico-chamberi_almagro28010-38357340846_996331/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;250 m²;"Reservado

Clubdomus alquila vivienda en la planta última y ático del edificio y en la esquina del mismo, con lo que cuenta con or...";40.431523;-3.7036712;
5.500 €/mes;Piso en Castellana;/alquilar/piso-salamanca_castellana28001-35888719382_996152/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;230 m²;"Piso planta 1 º
Superficie construida: 230 m²
3 dormitorios, 2 baños, 1 dormitorio servicio, 1 baño servicio
Año construcción: 195...";40.429334;-3.6864855;1ª planta
900 €/mes;Estudio en calle de las Maldonadas;/alquilar/estudio-centro_embajadores_lavapies28005-15851443163_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;Centro- latina.excelente estudio completamente exterior, reformado y amueblado. Dispone de un espacio amplio con salón-comedor, co...;40.4110025;-3.7082148;
1.800 €/mes;Piso en calle de Santa Isabel;/alquilar/piso-cortes_huertas28012-10899848193_522357/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;3 baños;130 m²;"Edificio totalmente rehabilitado en un enclave espectacular.
Apartamento amueblado ""a estrenar"" - oportunidad 
Una oportunidad úni...";40.4085439;-3.6940487;2ª planta
4.200 €/mes;Casa adosada en calle del Sextante;/alquilar/casa_adosada-moncloa_aravaca_aravaca28023-38431698003_107700/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;5 baños;356 m²;Se alquila un magnífico chalet en aravaca, completamente renovado, muy bien situado, a cinco minutos del centro y de la zona comer...;40.458041271248;-3.78824626382709;
1.500 €/mes;Piso en calle de Alcalá;/alquilar/piso-guindalera28028-38399835280_100500/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;70 m²;"¡Piso de alquiler en calle alcalá!

Si estás buscando un hogar acogedor, tranquilo y bien comunicado en madrid, ¡Este piso es perf...";40.4294492;-3.6655608;2ª planta
2.500 €/mes;Piso en calle de Fernández de la Hoz;/alquilar/piso-chamberi_almagro28010-38360839837_108900/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;135 m²;"Don chamber&iacute; inmobiliaria presenta este piso del a&ntilde;o 2012 en el barrio de almagro con todos los detalles para entrar...";40.43618;-3.69474;
1.700 €/mes;Piso en calle de la Sierra de Atapuerca;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-32576544397_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;110 m²;Nuestras calidades, acabados y tamaño marcan la diferencia. Fantástica promoción de viviendas de lujo, calidades y materiales de p...;40.506436;-3.6657005;4ª planta
1.300 €/mes;Piso en calle de Velayos, 2;/alquilar/piso-ciudad_universitaria28035-38378624389_100500/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;62 m²;"A estrenar loft con estilo propio
Salesline pone en alquiler dos viviendas tipo loft de diseño moderno. Totalmente amueblado a est...";40.465;-3.72581;
7.000 €/mes;Chalet en Hortaleza;/alquilar/chalet-piovera28043-38406987633_109300/;Piovera (Distrito Hortaleza. Madrid Capital);6 habs.;6 baños;482 m²;En la zona de arturo soria, al lado del conde orgaz, se alquila un impresionante chalet con 6 habitaciones y 6 baños. Con magnific...;40.4554985;-3.6484816;
1.800 €/mes;Piso en calle Bravo Murillo Con Marquez de Leis;/alquilar/piso-tetuan_almenara28020-38403523241_514774/;Almenara (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;96 m²;Madrinmuebles luxury select presenta este fabuloso ático totalmente reformado, la vivienda cuenta con tres luminosos y ventilados ...;40.4719954;-3.7000265;4ª planta
1.495 €/mes;Piso en calle de Villanueva;/alquilar/piso-recoletos28001-15882240550_101800/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;64 m²;"""""casas y más alquila exclusivo apartamento en urbanización privada con garaje incluido y piscina en la calle villanueva, en el ba...";40.4225082;-3.6852708;
2.100 €/mes;Piso en Plaza de las Cortes;/alquilar/piso-cortes_huertas28014-37500621196_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;74 m²;"Alquiler de larga estancia ¿O quizá prefiere una corta estancia de algunos meses?

¿Quiere vivir con privilegiadas vistas a la pla...";40.415826;-3.6953287;4ª planta
1.900 €/mes;Piso en calle de Enrique Larreta;/alquilar/piso-castilla28046-38366362755_527154/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;135 m²;"Disponible a partir del 15 de noviembre!
Espectacular ático con vistas al amanecer. Particular (no llamen agencias ni de recolocac...";40.468069577;-3.686585782;9ª planta
1.650 €/mes;Piso en Pinar del Rey;/alquilar/piso-pinar_del_rey28033-38404400178_518978/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;108 m²;"Disponible para entrar inmediatamente 

“home gestión inmobiliaria integral”, necesitas alquilar una vivienda, tenemos para ti lo ...";40.4748149;-3.653988;1ª planta
3.950 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-recoletos28001-14207047427_995410/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;204 m²;"¡Bienvenidos a habitania!

Les presentamos una verdadera joya arquitectónica en pleno corazón de salamanca. Esta vivienda señorial...";40.4240512;-3.6804852;7ª planta
4.250 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-fuencarral_el_pardo_el_pardo28035-35919471532_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;363 m²;"Gavac alquila 3 chalés adosados en la selecta urbanización privada de “residencial la mina”. 
Con una lujosa edificación de 461 m²...";40.495490969;-3.72510379;
1.200 €/mes;Piso en calle de José Arcones Gil;/alquilar/piso-ciudad_lineal_pueblo_nuevo28037-37544381497_991170/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;93 m²;Magnífica y confortable vivienda con doble orientación (sur y oeste), gracias a eso tiene mucha luz natural durante todo el día, a...;40.4356936;-3.6389895;8ª planta
1.550 €/mes;Piso en Avenida del Monasterio de El Escorial;/alquilar/piso-montecarmelo28049-38381804357_107700/;Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;110 m²;En la exclusiva zona de montecarmelo, century 21 homeplace te presenta este luminoso y amplio piso de 110 m² ubicado en una segund...;40.5044859915945;-3.70951936641688;
3.100 €/mes;Piso en calle de Buganvilla, 4;/alquilar/piso-castilla28036-38346270680_106000/;Castilla (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;318 m²;"Nik inversión y gestión, les ofrece este maravilloso atico triplex en el distrito de chamartin para entrar a vivir.
La vivienda co...";40.471636;-3.67689;4ª planta
1.500 €/mes;Piso en calle de Algemesí;/alquilar/piso-timon28042-38410839111_100500/;Timón (Distrito Barajas. Madrid Capital);3 habs.;2 baños;94 m²;"Se alquila piso a estrenar, con calidades excepcionales, en la zona de timón de barajas, muy cerca del metro.

El piso de 94m² con...";40.4723835;-3.5832629;1ª planta
1.300 €/mes;Piso en Carretera de Villaverde a Vallecas;/alquilar/piso-villaverde_los_rosales28021-39263277364_101800/;Los Rosales (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;99 m²;* no cobramos nada al inquilino. Sm homes gestiona vivienda en alquiler en la zona de villaverde, muy cerca del metro ciudad de lo...;40.3582512;-3.6847786;1ª planta
1.800 €/mes;Piso en calle de Atocha;/alquilar/piso-centro_embajadores_lavapies28012-35846408273_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;83 m²;"Anna inmobiliaria alquila precioso piso en plena calle atocha.
Vivienda que consta de habitación doble, cocina completamente amueb...";40.4102342;-3.6943457;1ª planta
1.100 €/mes;Piso en calle de Francisco Silvela, 16;/alquilar/piso-lista_barrio28028-38381942346_109300/;Lista (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;36 m²;"Inmobiliaria grupo habitazone, ofrece piso en alquiler reformado  en el barrio de salamanca/lista.

Se alquila por temporadas larg...";40.4334491;-3.6733957;3ª planta
1.350 €/mes;Piso en calle de Játiva;/alquilar/piso-adelfas28007-38425277927_518589/;Adelfas (Distrito Retiro. Madrid Capital);2 habs.;2 baños;71 m²;"Artem group alquila piso exterior de dos dormitorios en una de las mejores urbanizaciones de adelfas.

Vivienda y caracteristicas
...";40.3992743;-3.6735878;1ª planta
1.900 €/mes;Piso en calle de O'Donnell;/alquilar/piso-ibiza28009-38423654676_100500/;Ibiza (Distrito Retiro. Madrid Capital);1 hab.;1 baño;64 m²;Novahome alquila estupendo piso en la torre valencia, en una de las mejores zonas de madrid, en la misma calle o'donnell (ibiza)  ...;40.421608063;-3.67993223;7ª planta
3.500 €/mes;Chalet adosado en calle de Galatea;/alquilar/chalet_adosado-hortaleza_palomas28042-38349378349_521825/;Palomas (Distrito Hortaleza. Madrid Capital);5 habs.;5 baños;285 m²;Redpiso conde de orgaz ofrece a sus clientes este fabuloso chalet adosado con excelente ubicación en la cotizada zona de la piover...;40.4504486;-3.6127822;
