precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
339.000 €;Piso en Avenida de Portugal;/comprar/piso-puerta_del_angel-40841709773_101800/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;2 baños;95 m²;3ª planta;"La casa agency pone a su disposición espectacular, tercera planta, reformada, con vistas a la casa de campo.

El inmueble de distr...";40.410279;-3.7390194
400.000 €;Piso en calle del Doctor Fourquet;/comprar/piso-centro_embajadores_lavapies28012-39251798547_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;75 m²;3ª planta;"Piso en venta en la zona de lavapiés - museo reina sofía. 

Tiene una superficie útil de 65 m², es muy luminoso y cuenta con una t...";40.4076067;-3.6967772
374.700 €;Piso en calle del Arquitecto Sánchez Arcas, 5;/comprar/piso-ciudad_universitaria28040-3830044478_109700/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;60 m²;1ª planta;7-3. Piso en un inmueble de obra nueva de 60 m² de superficie construida y situado en la zona de madrid capital, acomodado en plan...;40.4537315;-3.7159647
141.000 €;Piso en calle de Tenerife;/comprar/piso-bellas_vistas28039-41763274574_998937/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;33 m²;Bajo;"Ingesul vende

Piso en planta baja de un edificio sin ascensor, de 33,13 m² útiles distribuido en recibidor, salón y cocina abiert...";40.4523065;-3.7060844
469.000 €;Piso en calle de Maldonado;/comprar/piso-lista_barrio28006-39198715801_100200/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;;87 m²;1ª planta;"'agencia inmobiliaria de madrid - zona salamanca - estudio guindalera - francisco silvela - diego de león

Oficina tecnocasa vende...";40.4336834;-3.6768071
210.000 €;Piso en calle de Vicenta Pachón;/comprar/piso-carabanchel_san_isidro28019-41727122295_998937/;San Isidro (Distrito Carabanchel. Madrid Capital);1 hab.;2 baños;84 m²;Bajo;"Ingesul vende

Piso bajo, exterior, muy luminoso en muy buen estado, en un edificio de 2004. Piso distribuido en salón-comedor, co...";40.3949041;-3.7255272
239.000 €;Piso en calle de Ricardo Gutiérrez;/comprar/piso-berruguete28039-38371253955_517167/;Berruguete (Distrito Tetuán. Madrid Capital);1 hab.;2 baños;60 m²;Bajo;"Vivienda con patio, trastero, garaje y piscina en la zona de tetuan

Vivienda madrid ofrece en exclusiva vivienda de 60 m² en una ...";40.4608138;-3.7046628
199.000 €;Piso en calle de la Oca;/comprar/piso-carabanchel_vista_alegre28025-40066386800_100500/;Vista Alegre (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;67 m²;2ª planta;Gespain aluche pone a la venta en exclusiva esta propiedad a escasos metros del metro de vista alegre( linea 5 ) y oporto (linea 6...;40.3895236;-3.7359266
780.000 €;Piso en Universidad-Malasaña;/comprar/piso-universidad_malasana28004-41685816579_996152/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;3 baños;108 m²;2ª planta;"Inmoboulevard pone a la venta este luminoso piso exterior, para reforma, 
En la mejor zona del barrio de malasaña. A escasos metro...";40.4287412;-3.7050399
407.900 €;Piso en Avenida de la Aviación, 34;/comprar/piso-cuatro_vientos28054-4216837203_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;117 m²;;PA 3B. Piso en una finca de obra nueva de 117 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 3 habitaciones, 2 baños completos y terraza de 9.25 m2. Cuenta como extras ascensor, garaje y trastero.;40,3737303;-3,7700909
550.000 €;Piso en Ronda de Segovia;/comprar/piso-centro_palacio28005-41714532909_440000/;Palacio (Distrito Centro. Madrid Capital);3 habs.;2 baños;112 m²;1ª planta;Magnífico piso totalmente reformado, con plaza de  garaje situado en pleno centro de la ciudad, en la zona palacio, concretamente ...;40.4085032;-3.715884
3.950.000 €;Piso en calle de Génova;/comprar/piso-justicia_chueca28004-39252724451_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;304 m²;5ª planta;Boher gestión inmobiliaria, vende: magnífico piso en la calle génova, 5ª planta exterior, integramente reformado de diseño, cuenta...;40.4263688;-3.692777
248.000 €;Piso en calle de Arcos de Jalón;/comprar/piso-arcos28037-40060134043_403500/;Arcos (Distrito San Blas. Madrid Capital);3 habs.;1 baño;92 m²;1ª planta;Altura piso 1º, piso superficie total 92 m², superficie útil 85 m², habitaciones dobles: 3, 1 baño, antigüedad entre 30 y 50 años,...;40.4224109;-3.6178766
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;1ª planta;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434
725.000 €;Piso en calle de Martínez Izquierdo, 19;/comprar/piso-guindalera28028-39192397133_527433/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;201 m²;3ª planta;"Homekey gestiona la venta de este fabuloso piso situado en la zona de guindalera - barrio de salamanca. 
Se encuentra ubicado en l...";40.43349666878935;-3.6697167503094983
245.000 €;Piso en calle del General Millán Astray, 37;/comprar/piso-las_aguilas28044-40894142122_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;92 m²;2ª planta;Vivienda de esquina 3 dormitorios y 1 baño, con terraza y plaza de parking en una de las mejores zonas de águilas, junto a aluche ...;40.3761;-3.76566
399.000 €;Piso en Tetuán;/comprar/piso-valdezarza28039-31694610494_102100/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;93 m²;;Sauco 19 es una promoción de obra nueva ubicada en pleno corazón de tetuán, en la céntrica calle sauco con esquina al paseo de la ...;40.459853;-3.7042712
280.000 €;Apartamento en calle del Conde de Peñalver;/comprar/apartamento-goya28006-41732222667_440000/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;28 m²;4ª planta;"Moderno apartamento totalmente reformado con muy buen aprovechamiento del espacio. 
Consta de una habitación con cama doble, con a...";40.4278031;-3.675227
169.000 €;Estudio en Ronda de Toledo;/comprar/estudio-centro_embajadores_lavapies28005-40038003411_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;;"Estudio semisótano de 36 m² útiles se encuentra en una ubicación privilegiada, a pocos metros de la estación de atocha.

Recientem...";40.4054692;-3.7061416
5.900.000 €;Apartamento en Lista;/comprar/apartamento-lista_barrio28006-39217352836_106200/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;277 m²;;Lucas fox presenta esta estupenda vivienda en un edificio de obra nueva en la plaza del marqués de salamanca. Se trata de un piso ...;40.430450363;-3.679557516
407.900 €;Piso en Avenida de la Aviación, 34;/comprar/piso-cuatro_vientos28054-4216837203_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;117 m²;;Pa 3b. Piso en una finca de obra nueva de 117 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto...;40.3737303;-3.7700909
1.850.000 €;Piso en Recoletos;/comprar/piso-recoletos28001-37529627493_996152/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;136 m²;3ª planta;"Piso planta 3 º
Superficie construida: 136 m²
3 dormitorios, 2 baños
Amueblado: si.
130 € de gastos de comunidad
Año construcción:...";40.4262328;-3.685156
879.000 €;Piso en calle de Diego de León;/comprar/piso-salamanca_castellana28006-37504762352_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;87 m²;6ª planta;Piso totalmente reformado de aproximadamente 87 m², ubicado en la sexta planta de un edificio en el barrio de castellana. La vivie...;40.4350206;-3.681034
715.000 €;Piso en calle de Caleruega, 79;/comprar/piso-costillares-2051430517_109700/;Costillares (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;111 m²;;6º f. Piso en un edificio de obra nueva de 111 m² de superficie construida y ubicado en la zona de madrid capital, enclavado en pl...;40.4833397;-3.6685473
525.000 €;Piso en calle de Francisco Silvela;/comprar/piso-guindalera28028-39220377768_100200/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;;90 m²;4ª planta;"'agencia inmobiliaria de madrid - zona salamanca - estudio guindalera - francisco silvela - diego de león
Oficina tecnocasa vende ...";40.432891;-3.6731664
2.950.000 €;Piso en calle de Montalbán;/comprar/piso-jeronimos28014-37580930245_101800/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;4 baños;179 m²;3ª planta;Vivienda de 179 m² metros muy luminosa en una tercera planta exterior. En proceso de reforma, consta de 3 dormitorios en suite y u...;40.4178699;-3.6897572
2.950.000 €;Piso en calle de Montalbán;/comprar/piso-jeronimos28014-40861210621_100500/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;4 baños;179 m²;3ª planta;Impresionante piso situado en una de las mejores calles del barrio de jerónimos, completamente reformado a estrenar y con proyecto...;40.4179377;-3.6909564
190.000 €;Piso en calle de Arcos de Jalón;/comprar/piso-san_blas_hellin28022-23413872187_100500/;Hellín (Distrito San Blas. Madrid Capital);3 habs.;1 baño;90 m²;1ª planta;"San blas – arcos

Piso de 90 m² de 2 habitaciones exteriores dobles, es decir muy luminosas.
Además, tiene una habitación sencilla...";40.421176844;-3.624291839
965.000 €;Piso en calle San Francisico de Sales;/comprar/piso-chamberi_almagro28003-38374829032_519083/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;194 m²;2ª planta;Piso en chamberí, barrio vallehermoso, 194 m² construidos, 178 m² útiles, 4 dormitorios dobles, mas 1 dormitorio de servicio, 3 ba...;40.428197;-3.6954152
944.900 €;Piso en calle de las Infantas;/comprar/piso-justicia_chueca28004-39177236516_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);7 habs.;3 baños;151 m²;3ª planta;"Como consultores inmobiliarios les ofrecemos la siguiente ""oportunidad inmobiliaria"" 
Especial para inversionistas: amplio piso en...";40.4205971;-3.6995041
1.129.000 €;Piso en calle de Ayala;/comprar/piso-goya28006-41766390738_524350/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;117 m²;1ª planta;"Oasis house les ofrece este estupendo piso reformado en un edificio moderno con piscina.
La vivienda se distribuye en un amplio sa...";40.4271315;-3.6741321
1.380.000 €;Ático en calle Jorge Juan;/comprar/atico-goya28009-38333930782_101800/;Goya (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;148 m²;;Se vende ático exterior reformado en jorge juan, una de las calles más exclusivas del barrio de salamanca con una espaciosa terraz...;40.423305255;-3.674897272
350.000 €;Piso en calle de Hermenegildo Bielsa;/comprar/piso-almendrales28026-40857966420_993527/;Almendrales (Distrito Usera. Madrid Capital);3 habs.;1 baño;95 m²;5ª planta;Redpiso usera vende en exclusiva amplia y luminosa vivienda exterior con ubicacion privilegiada frente a madrid rio.  Finca con as...;40.3879094;-3.7002305
1.720.000 €;Chalet en calle Joaqui Jorge Alarcon;/comprar/chalet-penagrande28035-38394402114_511322/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);6 habs.;7 baños;510 m²;;Global irv ofrece este fantástico chalet independiente de 510m² construidos en parcela de 576m² con piscina. Cuenta con un pabelló...;40.4770886;-3.7247911
450.000 €;Piso en calle del Pilar de Zaragoza;/comprar/piso-guindalera28028-40908557191_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;78 m²;1ª planta;Vivienda exterior  con mucho sol en una ubicación privilegiada de guindalera, en la misma calle de pilar de zaragoza a escasos met...;40.4361518;-3.6717736
795.000 €;Piso en Avenida de Menéndez Pelayo;/comprar/piso-ibiza28009-35903625464_101800/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;2 baños;105 m²;5ª planta;Se vende este magnífico piso de 105 m² en avenida de menéndez pelayo, en frente del parque del retiro, en un edificio representati...;40.418378109;-3.678870089
1.170.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28003-39205359768_500635/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;162 m²;2ª planta;Luxcasa les ofrece esta espectacular y singular vivienda, totalmente reformada, junto a la plaza de san juan de la cruz, lista par...;40.439194;-3.6943382
1.300.000 €;Piso en calle de Cea Bermúdez, 28;/comprar/piso-chamberi_vallehermoso28003-39192903909_100500/;Vallehermoso (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;280 m²;4ª planta;"Yñarra inmobiliaria, presenta esta magnifica vivienda en el barrio de vallehermoso en la calle cea bermúdez de 280 metros.
Ubicada...";40.4391;-3.7092
345.900 €;Piso en calle Arte Figurativo Con Avenida Gran Vía del Sureste,  S/N;/comprar/piso-ensanche_de_vallecas_valdecarros28051-3843329137_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;2 baños;110 m²;;Piso en un edificio de obra nueva de 110 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 2...;40.3419;-3.61026
345.000 €;Piso en Travesía de Ronda;/comprar/piso-san_blas_rosas28022-37571121895_519604/;Rosas (Distrito San Blas. Madrid Capital);4 habs.;2 baños;102 m²;2ª planta;Redpiso vende vivienda de 4 dormitorios, amplio y luminoso salón (gracias a su orientación, sur, y a su gran ventanal hacia la ter...;40.4323711;-3.6086419
715.000 €;Piso en calle de Caleruega, 79;/comprar/piso-costillares-2051430517_109700/;Costillares (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;111 m²;;6º F. Piso en un edificio de obra nueva de 111 m2 de superficie construida y ubicado en la zona de Madrid Capital, enclavado en planta 6. Está distribuido en 2 habitaciones, 2 baños completos y lavadero. Incluye extras como ascensor, 2 garajes.;40,4833397;-3,6685473
391.900 €;Piso en calle del General Millán Astray;/comprar/piso-las_aguilas28044-39175928534_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;3ª planta;Gespain inmobiliaria las aguilas -carabanchel promociona la venta de vivienda en urbanización  en calle general millán astray,  co...;40.3738195;-3.7656844
363.000 €;Piso en calle de Antonio Acuña, 5;/comprar/piso-goya28009-39224606344_995410/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;82 m²;Sótano;"Habitania les ofrece,

¡ Especial inversores!

¡Vive la experiencia única en tu nuevo hogar!

Descubre tu próximo capítulo de vida...";40.42286987344132;-3.6786639705393287
3.950.000 €;Piso en calle de María de Molina;/comprar/piso-chamartin_el_viso28006-40045550927_101800/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;380 m²;1ª planta;Walter haus presenta esta magnífica vivienda recientemente reformada, con acabados de alta calidad y detalles exclusivos que la co...;40.4381633;-3.6892995
165.000 €;Estudio en calle de Lavapiés;/comprar/estudio-cortes_huertas28012-40905942706_510081/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;35 m²;;Lavapies estupendo estudio reformado, ubicado en pleno centro histórico de madrid, primera planta por escalera de una corrala tota...;40.410363;-3.7024574
1.948.000 €;Casa en calle Zugazarte, 15;/comprar/casa-moncloa_aravaca_el_plantio-33379789162_101800/;El Plantío (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;6 baños;595 m²;;"Civitas inmobiliaria vende chalet en la florida.

La vivienda cuenta con un total de 595 m² construidos, de los cuales útiles 460 ...";40.4728;-3.81878
239.000 €;Piso en Palos de Moguer;/comprar/piso-palos_de_moguer28045-41752642315_100200/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);;1 baño;41 m²;;Agencia inmobiliaria estudio paseo delicias s.l de madrid vende vivienda a estrenar en la tranquila calle juan martin el empecinad...;40.401773178;-3.688044439
3.250.000 €;Piso en calle de María de Molina;/comprar/piso-chamartin_el_viso28006-39180480477_101800/;El Viso (Distrito Chamartín. Madrid Capital);5 habs.;4 baños;340 m²;11ª planta;Espectacular piso totalmente exterior en todo su perímetro, con unas vistas panorámicas de madrid. Ubicado en una planta alta sin ...;40.437989221;-3.689627648
213.000 €;Piso en Zona Nueva de Orcasitas;/comprar/piso-orcasitas-39190108664_101000/;Orcasitas (Distrito Usera. Madrid Capital);2 habs.;2 baños;80 m²;;Precioso piso de 2 dormitorios y 2 baños completos en urb cerrada con piscina. En los jardines de ybarra 1. Salón amplio, habitaci...;40.365988273;-3.709713681
355.000 €;Piso en Avenida de la Aurora Boreal;/comprar/piso-valderrivas28032-41673765871_100500/;Valderrivas (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;105 m²;3ª planta;"Inmoacierta vende este piso en urbanización privada

�sobre el inmueble�

✔ la vivienda consta de 90m² y junto al garaje, trastero...";40.3985382;-3.6022247
1.325.000 €;Piso en calle del Doctor Castelo, 43;/comprar/piso-ibiza28009-41729467951_526188/;Ibiza (Distrito Retiro. Madrid Capital);5 habs.;3 baños;204 m²;6ª planta;"No cobramos honorarios al comprador!

Inmobiliaria san román les presenta gran oportunidad de adquirir espectacular vivienda muy l...";40.42034;-3.6737142
430.000 €;Piso en Palos de Moguer;/comprar/piso-palos_de_moguer28045-41674577377_100200/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;147 m²;2ª planta;"Inmobiliaria en zona centro (atocha) delicias mendez-alvaro - tecnocasa estudio museo del ferrocarril s.l.u

- vende en exclusiva ...";40.4020973;-3.6895266
2.450.000 €;Dúplex en Nueva España;/comprar/duplex-nueva_espana28036-23368978674_102100/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;468 m²;;¡No dejes pasar esta increíble oportunidad de adquirir este espectacular tríplex en perfectas condiciones! Gilmar real estate viso...;40.4667941;-3.6865239
375.000 €;Ático en Villaverde;/comprar/atico-butarque28021-38344008613_108900/;Butarque (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;160 m²;;Ac home presenta una fantástica oportunidad en la zona de butarque perteneciente al distrito de villaverde , se trata de un fantás...;40.3505685;-3.6793116
5.600.000 €;Ático en Recoletos;/comprar/atico-recoletos28001-40871159739_996152/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;5 baños;321 m²;;"Ático planta 5 º
Superficie construida: 321 m²
Terraza: 52 m²
3 dormitorios, 3 baños, 1 baño servicio, aseo de cortesía
Un garaje....";40.4229867;-3.6896499
947.000 €;Piso en calle de Manuel de Falla;/comprar/piso-castilla28036-40095423282_513777/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;128 m²;1ª planta;"Agil inmobiliaria vende 

Este maravilloso piso de lujo en una ubicación inmejorable con plaza de garaje en finca. Destacamos una ...";40.4554119;-3.6877111
190.000 €;Piso en Aluche;/comprar/piso-latina_aluche28024-40925196914_100200/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;66 m²;1ª planta;Agencia inmobiliaria de madrid - zona aluche - empalme - campamento - oficina tecnocasa vende vivienda en c/ maqueda, con una supe...;40.3918324;-3.7613827
162.000 €;Piso en Palomeras Sureste;/comprar/piso-palomeras_sureste28038-40002116507_100500/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;70 m²;2ª planta;"Re/max unlimited ofrece en exclusiva  piso exterior de 70 m² en segunda planta, luminoso, en la zona de palomeras sureste.

El pis...";40.3886125;-3.6367442
675.000 €;Piso en calle de San Julio;/comprar/piso-chamartin_el_viso28002-41674828466_101800/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;2 baños;91 m²;;A estrenar, vivienda tipo loft, con una terraza de 40m², plaza de garaje de acceso directo, piscina comunitaria en la azotea y tra...;40.4420218;-3.6805214
450.000 €;Piso en Plaza de Patricio Aguado;/comprar/piso-hortaleza_canillas28043-30038328763_101800/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;90 m²;5ª planta;"""casas y mas vende, magnífica vivienda exterior completamente reformada, a estrenar, compuesta por 3 dormitorios, 2 baños y garaje...";40.464332;-3.636187
