precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
420.000 €;Ático en calle del Comandante Fontanes;/comprar/atico-carabanchel_san_isidro28019-38405864393_510936/;San Isidro (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;139 m²;Estudio pradera de san isidro, s.l., vende espectacular vivienda dúplex en calle comandante fontanes con vistas privilegiadas. Se ...;40.3950651;-3.7259071;
199.999 €;Piso en calle de Felipe de Diego, 23;/comprar/piso-puente_de_vallecas_entrevias28018-40860168351_513816/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);3 habs.;2 baños;95 m²;Metropoli vende en exclusiva gran piso reformado!!!!!, tiene 3 dormitorios amplios con armarios empotrados, 1 cocina grande amuebl...;40.379315297790264;-3.6602934229790844;8ª planta
155.000 €;Piso en Plaza del Doctor Lozano;/comprar/piso-numancia28038-36746277996_100500/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;57 m²;"Gespain actividades inmobiliarias vende en exclusiva!
  Piso con ascensor, formado por 2 habitaciones, salón, cocina, baño y aseo....";40.404133;-3.6609377;2ª planta
780.000 €;Piso en calle de la Puebla;/comprar/piso-universidad_malasana28004-42589193056_440000/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;2 baños;126 m²;"Magnífico piso totalmente reformado,  situado en el corazón de  madrid, en la zona centro - malasaña.

La vivienda está compuesta ...";40.422165;-3.7027568;3ª planta
259.900 €;Piso en calle de Faustino Cordón Bonet;/comprar/piso-las_aguilas28024-42517984871_100500/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;1 baño;96 m²;Gespain parque europa gestiona la venta de esta magnífica vivienda en urbanización privada con plaza de garaje y trastero. ¡No dej...;40.3845254;-3.7821014;2ª planta
570.000 €;Piso en calle de Cavanilles;/comprar/piso-retiro_pacifico28007-42557207032_100500/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;130 m²;"Retiro - pacífico

No te puedes perder la oportunidad de conocer este piso de 130 m. De superficie con hermosas vistas. Te encontr...";40.4053512;-3.6740629;6ª planta
224.900 €;Piso en calle de Los Yébenes;/comprar/piso-latina_aluche28047-41738174904_100500/;Aluche (Distrito Latina. Madrid Capital);2 habs.;1 baño;65 m²;Gespain aluche-campamento ofrece en exclusiva este inmueble, en planta baja, totalmente reformado con todos los detalles y las mej...;40.3919772;-3.7504048;Bajo
850.000 €;Piso en calle de Florestán Aguilar;/comprar/piso-guindalera28028-39207499030_440000/;Guindalera (Distrito Salamanca. Madrid Capital);5 habs.;2 baños;155 m²;Piso en venta en la zona de guindalera. Este amplio inmueble cuenta con un luminoso salón comedor que tiene acceso a una terraza c...;40.4309093;-3.66753;5ª planta
178.000 €;Piso en calle de Nuestra Señora de la Antigua, 24;/comprar/piso-puerta_bonita28025-4330496676_109700/;Puerta Bonita (Distrito Carabanchel. Madrid Capital);1 hab.;1 baño;66 m²;Bloque a, 1º a, t2. Piso en un inmueble de obra nueva de 66 m² de superficie construida y situado en la zona de madrid, acomodado ...;40.3769945;-3.7427852;1ª planta
185.000 €;Piso en Abrantes;/comprar/piso-abrantes28025-42585508755_100200/;Abrantes (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;64 m²;"Agencia inmobiliaria de madrid zona oporto - opañel - abrantes oficina tecnocasa de madrid:

En venta: segunda planta con ascensor...";40.3862824;-3.7281329;2ª planta
155.000 €;Estudio en Ronda de Toledo;/comprar/estudio-centro_embajadores_lavapies28005-40038003411_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;"Estudio semisótano de 36 m² útiles se encuentra en una ubicación privilegiada, a pocos metros de la estación de atocha.

Recientem...";40.4054692;-3.7061416;
405.200 €;Piso en calle de Sánchez Preciado, 33;/comprar/piso-valdezarza28039-41745785351_109700/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;80 m²;Piso en un edificio de obra nueva de 80 m2 de superficie construida y ubicado en la zona de Madrid Capital. Está distribuido en 2 habitaciones.;40,45995;-3,71128;
147.000 €;Piso en calle de Antonio Durán Tovar;/comprar/piso-puente_de_vallecas_portazgo28018-40865004566_996584/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;55 m²;Se vende fantástico piso de 55m², 3 dormitorios, amplio salón, baño con plato de ducha y cocina luminosa. Gas natural. Vivienda pa...;40.3918104;-3.6618577;1ª planta
1.175.000 €;Ático en calle de San Bernardo, 5;/comprar/atico-centro_palacio28013-36721902019_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;1 baño;171 m²;"Hola, ¿Cómo estas?
Hoy te ofrecemos un inmueble singular. Lugar donde celebrar la comodidad urbana, la familia, la moda, el lujo, ...";40.4211;-3.70827;
245.000 €;Piso en Bellas Vistas;/comprar/piso-bellas_vistas28039-42551669411_100200/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;58 m²;Tecnocasa consulting cuatro caminos - 2022 s.l. Agencia inmobiliaria de madrid zona cuatro caminos-bellas vistas ofrece en venta p...;40.4510316;-3.7065521;2ª planta
920.000 €;Piso en calle de los Reyes Magos;/comprar/piso-nino_jesus28009-40878446158_101800/;Niño Jesús (Distrito Retiro. Madrid Capital);3 habs.;2 baños;196 m²;"•la propiedad se entrega amueblada y decorada

Increíble dúplex en venta en el corazón de retiro. Este exclusivo inmueble consta d...";40.411432;-3.6748716;
440.000 €;Piso en calle del Pilar de Zaragoza;/comprar/piso-guindalera28028-40908557191_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;78 m²;Vivienda exterior  con mucho sol en una ubicación privilegiada de guindalera, en la misma calle de pilar de zaragoza a escasos met...;40.4361518;-3.6717736;1ª planta
695.000 €;Ático en Camino de Ganapanes;/comprar/atico-pilar28035-42595960934_100500/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;119 m²;"¡El atico más esperado y deseado en peñagrande!

Único e impresionante atico en una de las zonas más demandadas de madrid, esta in...";40.47080377;-3.714653176;
177.000 €;Piso en Avenida de Nuestra Señora de Valvanera;/comprar/piso-latina_carmenes28047-41686484410_106000/;Cármenes (Distrito Latina. Madrid Capital);3 habs.;1 baño;Más de 20;"Venta de piso ocupado, sin posibilidad de visita interior, se estudian ofertas.

Las fotografías pueden no coincidir con el estado...";40.3944493;-3.7430308;
178.000 €;Piso en calle de María Teresa Sáenz de Heredia;/comprar/piso-ventas28017-41763168940_512422/;Ventas (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;69 m²;"Magnifica oportunidad

Situado a escasos 3 minutos andando de la parada de metro de la elipa, en un barrio con comercio local abun...";40.4228107;-3.6541841;5ª planta
990.000 €;Piso en Pinar de Chamartín;/comprar/piso-pinar_del_rey28033-32521949821_102100/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);6 habs.;4 baños;293 m²;Piso en pinar de chamartín de 293 m², 6 dormitorios, 4 baños, cocina, terraza de 17,00 metros, exterior, muy luminoso, orientación...;40.4744795;-3.6492969;
927.000 €;Piso en calle de Manuel de Falla;/comprar/piso-castilla28036-40095423282_513777/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;128 m²;"Agil inmobiliaria vende 

Este maravilloso piso de lujo en una ubicación inmejorable con plaza de garaje en finca. Destacamos una ...";40.4554119;-3.6877111;1ª planta
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434;1ª planta
1.390.000 €;Dúplex en Avenida de la Gran Vía de Hortaleza, 5;/comprar/duplex-pinar_del_rey28033-40045784296_100500/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);4 habs.;3 baños;217 m²;Carlos díaz de torres, director de chamartin inmobiliaria y vecino de esta magnífica urbanización, vende impresionante ático dúple...;40.46673542511692;-3.6580181121826176;7ª planta
1.490.000 €;Piso en Hortaleza;/comprar/piso-piovera28043-41744962629_109300/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;4 baños;250 m²;"En una de las urbanizaciones más consolidadas del conde orgaz, al lado del arturo soria plaza, se&nbsp; una vende excepcional vivi...";40.4522045;-3.6478256;
585.000 €;Ático en Rejas, Las Mercedes;/comprar/atico-rejas28022-24207541862_101000/;Rejas (Distrito San Blas. Madrid Capital);3 habs.;2 baños;146 m²;Producto para inversión ( actualmente alquilado) en la mejor urbanización de la zona. Ático con terraza de 30 m² , gran salón, coc...;40.4449315;-3.5765296;
405.200 €;Piso en calle de Sánchez Preciado, 33;/comprar/piso-valdezarza28039-41745785351_109700/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;80 m²;Piso en un edificio de obra nueva de 80 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 2 ...;40.45995;-3.71128;
1.435.000 €;Chalet pareado en Peñagrande;/comprar/chalet_pareado-fuentelarreina28035-25883283859_102100/;Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital);6 habs.;6 baños;388 m²;Gilmar mirasierra - puerta de hierro presenta en exclusiva chalet de obra nueva de 388,40 m² con toda la tecnología puntera para q...;40.475978;-3.738166;
135.000 €;Estudio en calle de Oviedo;/comprar/estudio-tetuan_cuatro_caminos28020-4244464408_100500/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;24 m²;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmad...;40.4489569;-3.6988613;
1.350.000 €;Piso en Arroyo Fresno;/comprar/piso-fuencarral_el_pardo_el_pardo28049-42524463234_102100/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;3 baños;216 m²;Gilmar mirasierra - puerta de hierro le da la bienvenida a la exclusividad y el confort en esta vivienda de obra nueva en arroyo f...;40.534409;-3.7827479;
1.495.000 €;Piso en Nueva España;/comprar/piso-nueva_espana28016-39221468027_102100/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;262 m²;Gilmar real estate viso-chamartín vende magnífico piso en la zona de pío xii. En concreto, son dos fincas registrales unidas.  Est...;40.45645;-3.6674302;
1.295.000 €;Piso en calle del Poeta Joan Maragall, 9;/comprar/piso-tetuan_almenara28020-40882755658_527711/;Almenara (Distrito Tetuán. Madrid Capital);5 habs.;4 baños;264 m²;¿Quieres vivir a escasos metros del paseo de la castellana y del estadio santiago bernabéu en pleno corazón económico de madrid? ¡...;40.454752044863405;-3.6924351438448806;10ª planta
6.500.000 €;Piso en calle de Velázquez;/comprar/piso-salamanca_castellana28006-40047144596_101800/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;462 m²;Descubre esta impresionante propiedad, un piso exterior de 462m² ubicado en la prestigiosa zona de castellana. Este extraordinario...;40.4308515;-3.6838773;3ª planta
2.800.000 €;Casa adosada en Hortaleza;/comprar/casa_adosada-piovera28043-42533612748_109300/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;5 baños;452 m²;En el parque conde orgaz te presentamos un adosado espectacular donde podrás construir tu hogar. La vivienda de 452 metros cuadrad...;40.4584405;-3.6324712;
2.350.000 €;Piso en Paseo de la Castellana, 96;/comprar/piso-chamartin_el_viso28006-36727650821_101800/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;235 m²;En una ubicación singular y privilegiada, en pleno paseo de la castellana, en el distrito de chamartín y barrio de el viso, calibe...;40.4439;-3.69071;9ª planta
330.000 €;Piso en calle Corredera Baja de San Pablo;/comprar/piso-universidad_malasana28004-27591748031_992099/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;80 m²;"Alquilado-se vende con inquilina / sin comisiones de venta para el comprador.

Preciosa vivienda amueblada junto a la plaza de la ...";40.4216361;-3.7049273;2ª planta
395.000 €;Piso en San Isidro;/comprar/piso-carabanchel_san_isidro28019-39225162009_100200/;San Isidro (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;118 m²;Inmobiliaria en opañel, san isidro - tecnocasa estudio inm san isidro s.l agencia inmobiliaria de madrid zona carabanchel tecnocas...;40.3944977;-3.7252901;
225.000 €;Piso en calle de Luis Piernas;/comprar/piso-ventas28017-41702123839_518589/;Ventas (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;69 m²;"Artem group ofrece en venta inmueble en la elipa – vecindario del distrito de ciudad lineal
Nuestra oficina pondra a su disposició...";40.4259781;-3.6542124;2ª planta
2.100.000 €;Piso en calle de O'Donnell;/comprar/piso-ibiza28009-41674094551_100200/;Ibiza (Distrito Retiro. Madrid Capital);5 habs.;3 baños;361 m²;Agencia inmobiliaria de madrid - zona salamanca, goya - tecnocasa estudio inmobiliario goya s.l. Vende increíble activo en plena c...;40.4213443;-3.6753974;
398.000 €;Dúplex en calle de Baltasar;/comprar/duplex-hortaleza_canillas28043-42529360969_101800/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;163 m²;Grupo inmobiliario ares vende piso duplex de 86 m² con derecho a vuelo en barrio canillas distrito hortaleza.  Consta de salón, co...;40.4660246;-3.653272;
210.000 €;Piso en calle de Vicenta Pachón;/comprar/piso-carabanchel_san_isidro28019-41727122295_998937/;San Isidro (Distrito Carabanchel. Madrid Capital);1 hab.;2 baños;84 m²;"Ingesul vende

Piso bajo, exterior, muy luminoso en muy buen estado, en un edificio de 2004. Piso distribuido en salón-comedor, co...";40.3949041;-3.7255272;Bajo
439.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-4212575716_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);2 habs.;2 baños;94 m²;Pa ático a. Ático en una finca de obra nueva de 94 m² de superficie construida y emplazado en la zona de madrid capital. Está disp...;40.3737303;-3.7700909;
439.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-4212575716_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);2 habs.;2 baños;94 m²;PA Ático A. Ático en una finca de obra nueva de 94 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 2 habitaciones, 2 baños completos y terraza de 10.15 m2. Cuenta como extras ascensor, garaje y trastero.;40,3737303;-3,7700909;
3.850.000 €;Piso en Chamberi;/comprar/piso-chamberi_almagro28010-41716934880_109300/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;378 m²;En el paseo de eduardo dato, se vende piso de lujo en finca emblemática. La vivienda tiene 288 metros cuadrados útiles distribuido...;40.4329892;-3.6953833;
330.000 €;Piso en calle de Martín de los Heros;/comprar/piso-moncloa_aravaca_arguelles28008-42590723812_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;32 m²;"Agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa vende:
Vivienda en última planta, con...";40.4258137;-3.7146246;6ª planta
169.000 €;Loft en calle del Limón;/comprar/loft-universidad_malasana28015-42557248053_998262/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;25 m²;"Inmobiliara solución urbana vende, en exclusiva, estudio-loft en calle limón.
La vivienda tiene una superfice aproximada de 20m², ...";40.4268906;-3.7102539;
1.180.000 €;Chalet pareado en Arturo Soria;/comprar/chalet_pareado-piovera28043-29183553423_102100/;Piovera (Distrito Hortaleza. Madrid Capital);6 habs.;5 baños;237 m²;Gilmar consulting inmobiliario ofrece este característico chalet pareado de 237 m², con una parcela de 200 m² de superficie, 6 dor...;40.456909159;-3.654090322;
2.950.000 €;Piso en calle de Montalbán;/comprar/piso-jeronimos28014-40861210621_100500/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;4 baños;179 m²;Impresionante piso situado en una de las mejores calles del barrio de jerónimos, completamente reformado a estrenar y con proyecto...;40.4179377;-3.6909564;3ª planta
250.000 €;Loft en calle de Miguel Yuste, 29;/comprar/loft-san_blas_simancas28037-3705443286_109700/;Simancas (Distrito San Blas. Madrid Capital);;1 baño;93 m²;Loft en un inmueble de obra nueva de 93 m² de superficie construida y situado en la zona de madrid capital. Está estructurado en 1...;40.4378778;-3.6238728;
350.000 €;Piso en Chopera;/comprar/piso-legazpi_barrio28045-36679651834_102100/;Legazpi (Distrito Arganzuela. Madrid Capital);2 habs.;1 baño;76 m²;Gilmar arganzuela-pasillo verde comercializa esta maravillosa oportunidad en pleno corazón del barrio de chopera. La vivienda se u...;40.3957826;-3.6820373;
1.129.000 €;Piso en calle de Ayala;/comprar/piso-goya28006-41766390738_524350/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;117 m²;"Oasis house les ofrece este estupendo piso reformado en un edificio moderno con piscina.
La vivienda se distribuye en un amplio sa...";40.4271315;-3.6741321;1ª planta
382.000 €;Piso en calle Ilusion, 22;/comprar/piso-el_canaveral-4062522739_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;112 m²;P.2 bajo a v02. Piso en una finca de obra nueva de 112 m² de superficie construida y emplazado en la zona de madrid capital, posic...;40.404742073;-3.555921144;Bajo
475.000 €;Piso en calle de Bernardino de Pantorba;/comprar/piso-ensanche_de_vallecas_valdecarros28051-40036089287_100500/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);4 habs.;2 baños;155 m²;Piso de cuatro dormitorios, dos baños, tendedero independiente, dos plazas de garaje y trastero. Promoción del año 2006 en el ensa...;40.3659488;-3.6019896;6ª planta
2.800.000 €;Piso en Almagro;/comprar/piso-fuencarral_el_pardo_valverde28046-39171786782_102100/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;3 baños;201 m²;Inmueble en finca de lujo en ubicación excepcional. En la actualidad es una oficina que se podría transformar en vivienda. Exterio...;40.4995437;-3.6899882;
404.000 €;Piso en calle de Rafael de Riego;/comprar/piso-palos_de_moguer28045-42595004619_100500/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;89 m²;"Confíanos tu vivienda en venta o en alquiler. Más de 25 años de experiencia nos avalan.

Bonita vivienda 
Plaza de garaje incluida...";40.4038586;-3.6923173;2ª planta
379.000 €;Piso en Paseo de los Pontones;/comprar/piso-acacias28005-40840701710_993204/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;1 baño;72 m²;¡Bienvenido! En esta ocasión, inmobiliaria los berrocales tiene el placer de presentar un acogedor piso en venta en una de las zon...;40.404647;-3.7154069;5ª planta
165.000 €;Piso en Avenida de Nuestra Señora de Fátima, 19;/comprar/piso-carabanchel_vista_alegre28047-41764705072_511798/;Vista Alegre (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;88 m²;Haro gestión inmobiliaria comercializa en exclusiva estupendo piso de 88 m² construidos y 81 de vivienda. Primera planta sin ascen...;40.38565;-3.744645;1ª planta
525.000 €;Piso en calle de Orión;/comprar/piso-casco_historico_de_barajas-41708956191_100500/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);4 habs.;2 baños;147 m²;"Vohome propiedades barajas vende espectacular vivienda en urbanización.

¿Busca una vivienda de calidad, una vivienda cómoda, una ...";40.4760336;-3.579319;2ª planta
390.000 €;Ático en Tetuán;/comprar/atico-bellas_vistas28039-42528476620_102100/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;80 m²;Gilmar consulting inmobiliario castellana-orense, vende ático, exterior situado en una tercera planta y con una superficie aproxim...;40.4617881;-3.7108311;
417.000 €;Piso en calle del General Ricardos, 122;/comprar/piso-carabanchel_san_isidro28019-42593050293_510067/;San Isidro (Distrito Carabanchel. Madrid Capital);4 habs.;2 baños;151 m²;Proyectos inmobiliarios baupres le ofrece un espacioso piso en la calle general ricardos 122, de 141 m² útiles repartidos en 4 hab...;40.392063;-3.7265081;3ª planta
