precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
1.750.000 €;Piso en Chueca-Justicia;/comprar/piso-justicia_chueca28004-43372069234_106700/;Justicia-Chueca (Distrito Centro. Madrid Capital);3 habs.;4 baños;222 m²;;Este impresionante piso recién reformado se encuentra en la calle fuencarral, en el corazón de madrid, dentro de una finca clásica...;40.4286127;-3.7011133
280.000 €;Piso en calle de Ardemans;/comprar/piso-guindalera28028-34175468591_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;59 m²;7ª planta;"Venta de piso abuhardillado en séptima planta, ubicado en guindalera.

 Con una superficie aproximada de 59 m², muy luminoso. 

Se...";40.4353678;-3.6733312
849.000 €;Piso en calle de Diego de León;/comprar/piso-lista_barrio28006-35036719768_101800/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;83 m²;6ª planta;Vivienda totalmente reformada de aproximadamente 83 metros cuadrados, ubicada en la sexta planta de un edificio en el barrio de sa...;40.434409;-3.6754211
1.360.000 €;Dúplex en Jerónimos;/comprar/duplex-jeronimos28014-44224177656_106700/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;3 baños;192 m²;;"Exclusivo dúplex a estrenar en la prestigiosa zona de jerónimos, en madrid! 
Este lujoso inmueble cuenta con 2 habitaciones dobles...";40.408726;-3.6895918
2.950.000 €;Chalet en calle Horche, 3;/comprar/chalet-moncloa_aravaca_aravaca28023-3529662805_109700/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;6 baños;704 m²;;Villa 3a. Chalet de obra nueva de 704 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 5 ha...;40.4594593;-3.7656639
1.329.000 €;Piso en calle de Fernán González;/comprar/piso-ibiza28009-43356349590_524350/;Ibiza (Distrito Retiro. Madrid Capital);3 habs.;4 baños;188 m²;2ª planta;"Oasis house les ofrece este bonito piso reformado en el barrio de ibiza cerca del retiro. Es una segunda planta exterior.
La vivie...";40.4199405;-3.6746538
3.185.000 €;Piso en Castellana;/comprar/piso-salamanca_castellana28006-44254784513_106700/;Castellana (Distrito Salamanca. Madrid Capital);5 habs.;4 baños;380 m²;;"Coldwell banker unique presenta esta fantástica oportunidad en castellana. 

Se trata de una propiedad con mucha luz situada en un...";40.4328309;-3.679808
134.000 €;Piso en calle de Francisco Ruiz;/comprar/piso-almendrales28026-44226362337_524201/;Almendrales (Distrito Usera. Madrid Capital);2 habs.;1 baño;43 m²;Bajo;"12 calles servicios inmobiliarios pone a su disposición oportunidad en venta en el madrileño distrito de usera.

Inmueble en plant...";40.3823322;-3.703114
2.150.000 €;Piso en calle del Príncipe de Vergara;/comprar/piso-lista_barrio28001-43419634206_528141/;Lista (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;160 m²;6ª planta;Presentamos este exclusivo ático en la prestigiosa zona del príncipe de vergara, zona marqués de salamanca, a unos pasos de la pla...;40.4296928;-3.679909637
549.000 €;Piso en calle del General Pardiñas;/comprar/piso-goya28001-44188386222_100500/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;54 m²;5ª planta;Boher gestión inmobiliaria. Vende en exclusiva.: precioso apartamento en la calle general pardiñas, junto a la calle goya, 5ª plan...;40.4264221;-3.678697
795.000 €;Piso en calle del General Ibáñez de Ibero;/comprar/piso-chamberi_vallehermoso28003-41706406887_527809/;Vallehermoso (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;157 m²;7ª planta;Descubre el hogar de tus sueños en el vibrante barrio de vallehermoso, dentro del distrito de chamberí, junto al hermoso parque de...;40.4449407;-3.7103399
551.000 €;Piso en calle del Doctor Juan José López Ibor;/comprar/piso-penagrande28035-43369527431_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;60 m²;;Piso en un inmueble de obra nueva de 60 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 2 habitaciones y terraza. Proporciona como acabados armarios empotrados 1 habitación.;40,4718915;-3,7277227
1.129.000 €;Piso en calle de Don Ramón de la Cruz;/comprar/piso-goya28006-43340521960_524350/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;171 m²;1ª planta;"Oasis house les ofrece este maravilloso piso reformado en el barrio de goya con plaza de garaje.
La vivienda es una primera planta...";40.428350312;-3.66943255
2.490.000 €;Piso en calle del General Pardiñas;/comprar/piso-lista_barrio28001-39171495893_101800/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;258 m²;1ª planta;En el corazón de la distinguida plaza del marqués de salamanca, se erige un espectacular piso recién reformado, una joya inmobilia...;40.429121;-3.678153
1.550.000 €;Piso en calle de Viriato;/comprar/piso-chamberi_almagro28010-43399742277_524350/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;132 m²;4ª planta;"Oasis house les ofrece este magnifico piso a estrenar y amueblado en el barrio de almagro.
La vivienda se distribuye en un amplio ...";40.4357417;-3.6963233
310.000 €;Piso en San Diego;/comprar/piso-san_diego28053-44170718834_523188/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;2 baños;75 m²;Bajo;Soluin ofrece en venta formidable piso de tres dormitorios con amplio patio/jardín privado, propio (único acceso al patio desde la...;40.3864998;-3.6655637
159.000 €;Piso en Avenida de Menéndez Pelayo;/comprar/piso-retiro_pacifico28007-43352184888_998146/;Pacífico (Distrito Retiro. Madrid Capital);1 hab.;1 baño;23 m²;Bajo;Apartamento de un dormitorio, cocina amueblada con electrodomésticos, baño con plato de ducha, patio pequeño de uso y disfrute. Ve...;40.4050688;-3.6806499
1.795.000 €;Piso en Conde Orgaz;/comprar/piso-hortaleza_canillas28043-33352555242_102100/;Canillas (Distrito Hortaleza. Madrid Capital);4 habs.;5 baños;339 m²;;Gilmar consulting inmobiliario vende fantástica vivienda en la urbanización más exclusiva del parque conde orgaz, alquilada con in...;40.4557079;-3.6389791
385.000 €;Piso en calle Padre Gregorio Cespedes;/comprar/piso-el_canaveral-41739146933_100500/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;110 m²;5ª planta;"¡Oportunidad!

¡Piso con amplia plaza de garaje y trastero de gran tamaño! 

¿Buscas casa para los próximos 20-30 años?

Si tu res...";40.411542;-3.5447233
551.000 €;Piso en calle del Doctor Juan José López Ibor;/comprar/piso-penagrande28035-43369527431_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;60 m²;;Piso en un inmueble de obra nueva de 60 m² de superficie construida y situado en la zona de madrid capital. Está estructurado en 2...;40.4718915;-3.7277227
650.000 €;Piso en calle Eugenio Salazar, 25;/comprar/piso-chamartin_ciudad_jardin28002-44249512401_100500/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;160 m²;2ª planta;"Ya disponible ¡¡Precio negociable!!

Sin honorarios para el comprador.

Amplia y luminosa vivienda exterior con muchas posibilida...";40.4457;-3.67448
3.200.000 €;Piso en calle de Núñez de Balboa;/comprar/piso-salamanca_castellana28006-38377097151_101800/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;233 m²;4ª planta;Vivienda de 233 metros muy luminosa en planta alta exterior. En proceso de reforma, con techos altos, se entrega a estrenar y amue...;40.4323004;-3.6818526
6.900.000 €;Dúplex en El Viso;/comprar/duplex-chamartin_hispanoamerica28036-21765873616_102100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);5 habs.;6 baños;621 m²;;Gilmar real estate viso-chamartín vende un verdadero tesoro en el viso: un ático-dúplex que reúne el lujo, la amplitud y el confor...;40.4498391;-3.7010886
2.395.000 €;Piso en calle de Santa Engracia;/comprar/piso-rios_rosas28003-35021706063_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;264 m²;3ª planta;"A estrenar, piso totalmente reformado con primeras calidades. Totalmente exterior.

3 dormitorios principales, con sus 3 cuartos d...";40.4445749;-3.7031179
965.000 €;Piso en Plaza de Valparaíso;/comprar/piso-castilla28016-31713777328_440000/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;145 m²;4ª planta;Impresionante vivienda en planta alta con vistas despejadas al parque valparaíso.  Cabe destacar que en origen eran dos viviendas ...;40.4547644;-3.6807607
1.000.000 €;Piso en Nueva España;/comprar/piso-nueva_espana28036-40865319756_524350/;Nueva España (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;120 m²;9ª planta;Oasis house vende esta fantástica vivienda reformada, en la novena planta de una muy buena finca con portero físico y servicios ce...;40.4621392;-3.6857342
399.000 €;Ático en calle de San Vicente Ferrer;/comprar/atico-universidad_malasana28004-41701631571_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;78 m²;;"Boher gestión inmobiliaria: vende, exclusivo ático sin terraza en la calle san vicente ferrer, 78 metros, 4º ext. Sin ascensor.

E...";40.4257261;-3.7027626
390.000 €;Piso en Castilla;/comprar/piso-castilla28036-44196795471_100200/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;66 m²;1ª planta;"Agencia inmobiliaria de madrid zona plaza castilla oficina tecnocasa de madrid.

Oficina tecnocasa. En venta: séptima planta en la...";40.4675281;-3.6866726
532.608 €;Ático en calle de Enrique Aguilar;/comprar/atico-berruguete28039-44260764517_500564/;Berruguete (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;114 m²;;Espectacular ático de 109 m² en edificio de 2007, en tercera planta con ascensor, con increíble terraza de 50 m² y tres dormitorio...;40.4593778;-3.7056444
1.695.000 €;Casa pareada en Avenida de Fuentelarreina;/comprar/casa_pareada-ciudad_universitaria28035-38431498541_101800/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);6 habs.;7 baños;540 m²;;"Puerta de hierro - fuentelarreina: 
Chalet pareado dentro de urbanización, con jardín y piscina individual, ascensor, y vigilancia...";40.4725954;-3.7496134
236.000 €;Piso en calle de Melquíades Biencinto, 27;/comprar/piso-san_diego28053-4439359606_109700/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;64 m²;2ª planta;Ref. Var0000198939, 2º b. Piso en una finca de obra nueva de 64 m² de superficie construida y emplazado en la zona de madrid capit...;40.3949199;-3.6705077
220.000 €;Piso en calle de Eloy Gonzalo;/comprar/piso-trafalgar28010-44178350095_104700/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;30 m²;;Redpiso vende estupenda vivienda en 2ª planta en pleno centro de madrid, calle eloy gonzalo muy próximo a glorieta de quevedo, viv...;40.4340276;-3.7018358
138.000 €;Piso en calle de Santa Susana;/comprar/piso-pinar_del_rey28033-33401556844_100500/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;50 m²;Bajo;"¡Vohome propiedades vende en exclusiva piso en pinar del rey!

¡Atención inversores! 

Inmueble en excelente zona, generando actua...";40.4769436;-3.6472503
535.000 €;Ático en Timón;/comprar/atico-timon28042-39170867612_100200/;Timón (Distrito Barajas. Madrid Capital);3 habs.;2 baños;130 m²;;"Agencia inmobiliaria de madrid zona barajas - corralejos tecnocasa estudio barajas-corralejos slu
Ático en venta en calle arroyomo...";40.4740042;-3.5833457
420.000 €;Dúplex en Simancas;/comprar/duplex-san_blas_simancas28037-37541028738_102100/;Simancas (Distrito San Blas. Madrid Capital);2 habs.;2 baños;140 m²;;Gilmar consulting inmobiliario madrid, conde orgaz-campo de las naciones, comercializa a pocos metros del parque de la quinta de l...;40.4255811;-3.622279
215.000 €;Piso en Marroquina;/comprar/piso-marroquina28030-44200147795_100200/;Marroquina (Distrito Moratalaz. Madrid Capital);2 habs.;1 baño;54 m²;3ª planta;"Agencia inmobiliaria de madrid zona marroquina - vinateros - moratalaz
 Tecnocasa con más de 30 años de experiencia en españa,
Ven...";40.4084753;-3.6487819
1.099.000 €;Piso en calle de Maudes, 8;/comprar/piso-rios_rosas28003-44213157656_528410/;Ríos Rosas (Distrito Chamberí. Madrid Capital);5 habs.;2 baños;199 m²;4ª planta;"Oportunidad única de adquirir un amplio piso de 5 dormitorios en una de las zonas más codiciadas de madrid, chamberí.

Ubicación ...";40.445267;-3.7025592
440.000 €;Piso en calle del Pilar de Zaragoza;/comprar/piso-guindalera28028-40908557191_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;78 m²;1ª planta;Vivienda exterior  con mucho sol en una ubicación privilegiada de guindalera, en la misma calle de pilar de zaragoza a escasos met...;40.4361518;-3.6717736
259.000 €;Piso en calle de Durazno, 9;/comprar/piso-carabanchel_buenavista28044-37540010446_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;77 m²;;Piso en una finca de obra nueva de 77 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en 2 ha...;40.375623;-3.748533
325.900 €;Piso en calle Arte Figurativo Con Avenida Gran Vía del Sureste,  S/N;/comprar/piso-ensanche_de_vallecas_valdecarros28051-3971475642_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;2 baños;101 m²;;Piso en un edificio de obra nueva de 101 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 2...;40.3432;-3.61236
980.000 €;Ático en calle de Caleruega, 79;/comprar/atico-costillares-1772946757_109700/;Costillares (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;123 m²;;Ático b. Ático en una finca de obra nueva de 123 m² de superficie construida y emplazado en la zona de madrid capital, posicionado...;40.4833397;-3.6685473
1.400.000 €;Piso en calle del Conde de Peñalver;/comprar/piso-goya28006-40907411439_101800/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;150 m²;7ª planta;Descubre la magia de este magnífico ático, una joya por reformar que te ofrece la oportunidad de crear el hogar de tus sueños en l...;40.427904;-3.6752145
259.000 €;Piso en calle de Durazno, 9;/comprar/piso-carabanchel_buenavista28044-37540010446_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;77 m²;;Piso en una finca de obra nueva de 77 m2 de superficie construida y emplazado en la zona de Madrid Capital. Está dispuesto en 2 habitaciones.;40,375623;-3,748533
205.000 €;Apartamento en calle del Cantueso;/comprar/apartamento-valdeacederas28039-44252814131_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;44 m²;1ª planta;Descubra esta oportunidad de inversión en la calle cantueso, un apartamento de 44 m² que combina comodidad y potencial económico. ...;40.4671266;-3.705324
219.900 €;Piso en calle de Los Yébenes;/comprar/piso-latina_aluche28047-43368865515_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;67 m²;4ª planta;"Gespain aluche-campamento; ofrece en exclusiva esta cuarta planta. No dispone de ascensor,  pero tiene posibilidad de ponerse.

Pi...";40.3905438;-3.7517467
1.250.000 €;Dúplex en calle de Claudio Coello;/comprar/duplex-salamanca_castellana28006-43393858503_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;112 m²;;"A estrenar, interiorismo realizado por paty pombo.

Triplex con ascensor interno en la vivienda y terraza de 30m², en pleno centro...";40.4341261;-3.6853473
3.600.000 €;Ático en calle de Bailén;/comprar/atico-centro_palacio28005-41741113289_101800/;Palacio (Distrito Centro. Madrid Capital);5 habs.;4 baños;358 m²;;"Vistas únicas en madrid a la casa de campo y toda la zona noroeste de madrid, algo realmente singular.

La terraza, tiene gran pro...";40.4141551;-3.7134083
340.000 €;Piso en calle de la Drácena;/comprar/piso-nueva_espana28016-43410671003_104700/;Nueva España (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;63 m²;;Real estate nueva españa. Pone a su disposición vivienda exterior de 63 m² construidos. Situado en una muy luminosa 1ª planta de o...;40.4627423;-3.6714045
1.268.966 €;Piso en Guindalera;/comprar/piso-fuente_del_berro28028-33375074307_102100/;Fuente del Berro (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;237 m²;;Gilmar presenta en exclusiva esta magnífica promoción de la que quedan 3 viviendas de 3 y 2 dormitorios, residenciales con un dise...;40.431209936;-3.661174167
1.064.900 €;Casa adosada en calle de Julián Camarillo, 56;/comprar/casa_adosada-san_blas_simancas28037-3919737184_109700/;Simancas (Distrito San Blas. Madrid Capital);4 habs.;3 baños;239 m²;;Chalet 38. Casa adosada de obra nueva, de 239 m² de superficie construida, y situada en la zona de madrid capital.  Está estructur...;40.4377721;-3.6202102
779.000 €;Piso en Hispanoamérica;/comprar/piso-castilla28036-35892123510_102100/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;137 m²;;¡Descubre el potencial de este luminoso piso en venta en la codiciada zona de hispanoamérica! Gilmar real estate viso-chamartín te...;40.4521337;-3.6826869
250.000 €;Piso en calle de Azcona;/comprar/piso-guindalera28028-42581597975_100200/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;;45 m²;;"'agencia inmobiliaria de madrid - zona salamanca - estudio guindalera - francisco silvela - diego de león

Oficina tecnocasa vende...";40.4346444;-3.668849
470.000 €;Piso en calle de Trueba y Fernández;/comprar/piso-chamartin_hispanoamerica28016-31669807834_440000/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;107 m²;1ª planta;"Espaciosa vivienda exterior. 
Se trata de una vivienda de aproximadamente 80 m², distribuidos actualmente en un amplio salón-comed...";40.4546071;-3.6796848
2.950.000 €;Chalet en calle Horche, 3;/comprar/chalet-moncloa_aravaca_aravaca28023-37508985595_101800/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;7 baños;800 m²;;Obra nueva, de 5 villas independientes dentro de un complejo residencial cerrado con vigilancia privada, 800m² de vivienda, 1.000m...;40.4595;-3.76566
629.000 €;Piso en calle de Colón, 10;/comprar/piso-universidad_malasana28004-44192578743_528306/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;72 m²;4ª planta;Inmueble totalmente reformado realizado por el estudio de arquitectura, situado en la cuarta planta de la c/ colón . Consta de 2 h...;40.423866;-3.7012746
470.000 €;Piso en Avenida de los Prunos;/comprar/piso-hortaleza_palomas28042-41704214267_100500/;Palomas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;91 m²;1ª planta;"Vohome propiedades ofrece en exclusiva a sus clientes este magnífico inmueble situado en una de las mejores zonas de madrid. 

La ...";40.4534584;-3.619439
150.000 €;Piso en calle del Pico de Almanzor;/comprar/piso-numancia28038-39172801459_103800/;Numancia (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;67 m²;3ª planta;¡Atención a todos los que buscan un hogar cálido y acogedor! ¡Este piso en venta es perfecto para ti! Con 3 amplios dormitorios, u...;40.4022854;-3.6625048
233.000 €;Piso en Opañel;/comprar/piso-opanel28019-44259249076_100200/;Opañel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;72 m²;;En venta: amplio y luminoso piso en exclusiva en la calle antonia lancha compuesto por 2 dormitorios amplios y exteriores, salón t...;40.3859374;-3.7215129
6.500.000 €;Piso en calle de Velázquez;/comprar/piso-salamanca_castellana28006-40074691500_101800/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;462 m²;3ª planta;"Calle velázquez: 462m² completamente reformado, 4 habitaciones y 5 baños

Posibilidad de venta antes de la reforma y/o segregación...";40.4313755;-3.6838357
750.000 €;Piso en Pinar del Rey;/comprar/piso-chamartin_el_viso28002-28367354133_102100/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;320 m²;;Gilmar consulting inmobiliario arturo soria, comercializa esta gran oportunidad destinada a inversores.  Se venden conjuntamente c...;40.4514408;-3.6812642
193.000 €;Apartamento en calle del Álamo;/comprar/apartamento-universidad_malasana28015-12591410196_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;35 m²;4ª planta;"Estupendo apartamento muy luminoso, ideal para una persona sola.
Totalmente amueblado, para entrar a vivir, cocina equipada, ampli...";40.424178;-3.7091517
535.000 €;Piso en calle de Cavanilles;/comprar/piso-retiro_pacifico28007-42557207032_100500/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;130 m²;6ª planta;"Retiro - pacífico

No te puedes perder la oportunidad de conocer este piso de 130 m. De superficie con hermosas vistas. Te encontr...";40.4053512;-3.6740629
1.300.000 €;Piso en calle de Núñez de Balboa;/comprar/piso-recoletos28001-35907011640_149200/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;116 m²;2ª planta;Única inmuebles presenta fantástico piso recién reformado por el prestigioso arquitecto tristán domecq en la conocida calle de núñ...;40.4233902;-3.6827847
460.000 €;Piso en calle de Andrea Puech;/comprar/piso-valdeacederas28039-43365975208_100200/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;;86 m²;4ª planta;Agencia inmobiliaria de madrid zona tetuan-berruguete- marques de viana 71 oficina tecnocasa, te presenta este sensacional piso co...;40.4643487;-3.7048089
475.000 €;Piso en Avenida de la Ciudad de Barcelona, 13;/comprar/piso-retiro_pacifico28014-44174303951_101000/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;1 baño;83 m²;;Alfa reina presenta ésta spectacular vivienda totalmente reformada muy luminosa. Cuenta con las mejores calidades y todo lujo de d...;40.4050422;-3.6819963
