precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
795.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40071244043_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;76 m²;;Piso en un edificio de obra nueva de 76 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 3 ...;40.4745856;-3.7284576
165.000 €;Estudio en calle de Lavapiés;/comprar/estudio-cortes_huertas28012-40905942706_510081/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;40 m²;;Lavapies estupendo estudio reformado, ubicado en pleno centro histórico de madrid, primera planta por escalera de una corrala tota...;40.410363;-3.7024574
5.500.000 €;Piso en calle de Alfonso XII;/comprar/piso-jeronimos28014-40920759305_101800/;Jerónimos (Distrito Retiro. Madrid Capital);4 habs.;5 baños;264 m²;;"Singular vivienda con tres balcones al emblemático parque del retiro y a la puerta de alcalá.

El piso, integralmente reformado de...";40.4182197;-3.6891122
340.000 €;Piso en calle de Antonio López;/comprar/piso-carabanchel_comillas28019-37516114533_526322/;Comillas (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;113 m²;4ª planta;Inmobiliaria san román vende estupendo piso, en una zona inmejorable, con todo lo que necesitas para hacer el mejor de los hogares...;40.3938944;-3.7071962
812.680 €;Piso en calle de Embajadores, 228;/comprar/piso-acacias28045-39265553158_513665/;Acacias (Distrito Arganzuela. Madrid Capital);4 habs.;2 baños;169 m²;1ª planta;Nexus inmobiliaria y financiación, vende una vivienda de obra nueva para entregar en el segundo trimestre de 2024 con ascensor en ...;40.388822534548716;-3.691788356840315
745.000 €;Piso en calle Doctor Esquerdo;/comprar/piso-nino_jesus28007-40848720367_101800/;Niño Jesús (Distrito Retiro. Madrid Capital);3 habs.;2 baños;226 m²;6ª planta;"Amplio piso en venta en la zona de doctor esquerdo-niño jesús. 

Con una superficie construida de 226 m² y 106 m² útiles, esta viv...";40.4099477;-3.6696305
5.500.000 €;Piso en calle de Alfonso XII;/comprar/piso-jeronimos28014-40868730015_100500/;Jerónimos (Distrito Retiro. Madrid Capital);4 habs.;5 baños;264 m²;3ª planta;Boher gestión inmobiliaria, vende:  vivienda  singular, con tres balcones al emblemático parque del retiro y a la puerta de alcalá...;40.4177756;-3.6891756
795.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40071244043_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;76 m²;;Piso en un edificio de obra nueva de 76 m2 de superficie construida y ubicado en la zona de Madrid Capital. Está distribuido en 3 habitaciones y terraza. Ofrece como acabados armarios empotrados 2 habitaciones.;40,4745856;-3,7284576
1.500.000 €;Apartamento en Justicia-Chueca;/comprar/apartamento-justicia_chueca28004-40863328940_106200/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;86 m²;;Lucas fox presenta este bonito piso en la mejor zona del barrio de justicia, en un edificio clásico y características de la zona c...;40.4238756;-3.6916524
399.000 €;Piso en calle Enrique Urquijo, 130;/comprar/piso-el_canaveral-945856909424190_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;2 baños;209 m²;Bajo;Vivienda disponible a estrenar en planta baja de 3 dormitorios, 2 baños, el principal en suite, salón comedor, cocina con tendeder...;40.4016;-3.55845
700.000 €;Apartamento en Universidad-Malasaña;/comprar/apartamento-universidad_malasana28015-38427037681_106200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;2 baños;115 m²;;Lucas fox presenta este maravilloso piso de 115 m² construidos catastrales con reforma reciente, a estrenar, amueblado y equipado....;40.4285991;-3.707663
1.580.000 €;Piso en calle del Duque de Sesto;/comprar/piso-goya28009-37554628740_101800/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;4 baños;180 m²;1ª planta;"A estrenar, 3 dormitorios con 3 baños + 1 aseo y terraza;

Portal representativo, con un bonito ascensor.

Cocina totalmente equip...";40.422569;-3.6750797
895.000 €;Piso en calle de Velarde;/comprar/piso-universidad_malasana28004-40927721665_109300/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;3 baños;108 m²;;"Malasaña-universidad/madrid
¡Hola! ¿Estás en busca de un nuevo hogar? Pues, déjame presentarte una oportunidad inigualable que ten...";40.4267762;-3.7020527
377.900 €;Piso en calle Arte Figurativo Con Avenida Gran Vía del Sureste,  S/N;/comprar/piso-ensanche_de_vallecas_valdecarros28051-3702785223_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);3 habs.;2 baños;115 m²;;Piso en una finca de obra nueva de 115 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en 3 h...;40.3512;-3.61038
165.000 €;Piso en Buenos Aires;/comprar/piso-numancia28038-40882119023_100500/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;60 m²;1ª planta;"Piso en madrid, reformado, con ascensor y cerca del centro.
“sv inmobiliaria madrid” ofrece en venta esta espectacular vivienda e...";40.397672;-3.6587299
460.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-universidad_malasana28015-37540367337_994129/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;3ª planta;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471
240.000 €;Piso en Almendrales;/comprar/piso-almendrales28026-36733857026_100200/;Almendrales (Distrito Usera. Madrid Capital);2 habs.;1 baño;55 m²;;Agencia inmobiliaria de madrid zona usera - almendrales - antonio lópez, oficina tecnocasa de madrid vende finca seminueva con asc...;40.3836481;-3.704845
275.000 €;Piso en calle de Ricardo Gutiérrez;/comprar/piso-berruguete28039-38371253955_517167/;Berruguete (Distrito Tetuán. Madrid Capital);1 hab.;2 baños;60 m²;Bajo;"Vivienda con patio, trastero, garaje y piscina en la zona de tetuan

Vivienda madrid ofrece en exclusiva vivienda de 60 m² en una ...";40.4608138;-3.7046628
1.290.000 €;Piso en Arroyo Fresno;/comprar/piso-fuencarral_el_pardo_el_pardo28049-40853381706_102100/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;3 baños;235 m²;;Gilmar mirasierra - puerta de hierro le ofrece en exclusiva una extraordinaria vivienda en arroyo fresno. Presentamos una oportuni...;40.6076411;-3.6468933
134.900 €;Loft en calle de Francisca Calonge;/comprar/loft-valdeacederas28029-40842290886_517167/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;42 m²;;"Loft reformado en la zona de vadeacederas.

Vivienda madrid ofrece en exclusiva loft de 42 m² en dos plantas completamente reforma...";40.4681562;-3.7035202
3.950.000 €;Piso en calle de Villanueva;/comprar/piso-recoletos28001-40861717294_100500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;228 m²;4ª planta;Boher gestión inmobiliaria, vende:  inmueble único, situado en la zona más cotizada del barrio de recoletos. 228 m, exterior, orie...;40.422374094;-3.684534721
226.900 €;Piso en calle de Illescas;/comprar/piso-latina_aluche28024-40870201011_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;80 m²;3ª planta;Gespain aluche-campamento pone a la venta en exclusiva esta magnifica vivienda , en una de las zonas mas solicitadas de aluche,jun...;40.3935021;-3.7603178
919.000 €;Piso en calle del Divino Pastor;/comprar/piso-universidad_malasana28004-39237794285_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;3 baños;112 m²;1ª planta;Magnífico piso en 1º planta exterior con 3 balcones a la calle, totalmente reformado de diseño, amueblado y decorado por interiori...;40.4278533;-3.7046875
3.600.000 €;Piso en Paseo de la Castellana;/comprar/piso-chamartin_hispanoamerica28046-20087428236_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;5 baños;395 m²;5ª planta;Piso en el entorno de bernabeu, con vistas directas al estadio, integralmente reformado con las mejores calidades del mercado. Pro...;40.4557386;-3.6896321
458.700 €;Apartamento en Ciudad Universitaria;/comprar/apartamento-ciudad_universitaria28040-35932991170_102100/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;70 m²;;Magnificas viviendas terminadas situadas en la tranquila calle arquitecto sánchez arcas 5 en frente del parque francos rodríguez, ...;40.4550244;-3.7161411
1.237.000 €;Casa adosada en calle del Marqués de Villabrágima;/comprar/casa_adosada-penagrande28035-32536641805_100500/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);8 habs.;7 baños;487 m²;;Chalet adosado en puerta de hierro, distribuido 4 plantas con 487 m². Tiene 255 m² de parcela más 300m² de parcela comunitaria, su...;40.4752777;-3.7326814
320.000 €;Piso en calle de Arturo Soria;/comprar/piso-costillares-38388406872_100500/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;2ª planta;Vohome propiedades ofrece en exclusiva a sus clientes esta increíble vivienda situada en uno de los barrios más distinguidos de ma...;40.472296461;-3.667406966
386.000 €;Piso en calle de Antonio Acuña, 5;/comprar/piso-goya28009-39224606344_995410/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;82 m²;Sótano;"Habitania les ofrece. Especial inversores!

¡Vive la experiencia única en tu nuevo hogar!

Descubre tu próximo capítulo de vida en...";40.42286987344132;-3.6786639705393287
2.300.000 €;Chalet en Avenida del Cardenal Herrera Oria;/comprar/chalet-mirasierra_arroyo_del_fresno28034-12522603172_520609/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);8 habs.;5 baños;727 m²;;Gavac vende en  la urbanización mirasierra impresionante chalé, tanto por la calidad de su construcción como por sus dimensiones y...;40.4884064;-3.7021816
1.410.000 €;Piso en calle del Duque de Sesto;/comprar/piso-goya28009-36680800557_101800/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;118 m²;7ª planta;Walter haus tiene el placer de presentar este fantástico piso recién reformado, una joya para estrenar y deleitarse con impresiona...;40.4224253;-3.6764594
495.000 €;Piso en calle de Embajadores;/comprar/piso-legazpi_barrio28045-35035226633_101800/;Legazpi (Distrito Arganzuela. Madrid Capital);2 habs.;2 baños;109 m²;2ª planta;Casas y mas vende magnífica vivienda en rentabilidad, en edificio de reciente construcción, con plaza de garaje, trastero, piscina...;40.3878075;-3.6912496
374.500 €;Piso en Tetuán / Bellas Vistas;/comprar/piso-bellas_vistas28039-32557997444_100500/;Bellas Vistas (Distrito Tetuán. Madrid Capital);4 habs.;2 baños;150 m²;3ª planta;"Oportunidad!!! Para reformar 

Vohome inversiones presenta gran oportunidad, vivienda situada en el distrito de tetuán en madrid. ...";40.4538192;-3.7080122
1.195.000 €;Ático en Guindalera;/comprar/atico-guindalera28028-25923850351_996152/;Guindalera (Distrito Salamanca. Madrid Capital);;;214 m²;;"Piso planta 8º
Superficie construida: 214 m²
Terraza: 2 total 65m²
262 € de gastos de comunidad
Año construcción: 1945
Estado de c...";40.4317614;-3.672194
320.000 €;Piso en Paseo de la Tierra de Melide, 42;/comprar/piso-fuencarral_el_pardo_las_tablas28050-34225136107_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;1 baño;66 m²;2ª planta;"Presentamos esta encantadora vivienda en el exclusivo barrio residencial de las tablas.

Este práctico inmueble, cuanta con:

-1 h...";40.5118;-3.67011
