precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
3.710 €/mes;Piso en calle del Monte Esquinza;/alquilar/piso-chamberi_almagro28010-43348614874_100500/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;4 baños;140 m²;1ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Con una sensación recién salida del desierto, sabha ofrece felic...";40.4308254;-3.6918898
1.200 €/mes;Apartamento en calle de Churruca, 2;/alquilar/apartamento-justicia_chueca28004-10912823129_992099/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;65 m²;3ª planta;-finca con gimnasio, piscina, solarium y calef. Central- imprescindible para alquilarlo: demostrar solvencia económica en españa c...;40.42685855249331;-3.700573880319004
1.800 €/mes;Piso en calle de Rafael de Riego;/alquilar/piso-palos_de_moguer28045-41737855119_101000/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;90 m²;;Alquiler por meses !  Oportunidad! Alfa sierra norte, gestiona en exclusiva alquiler de temporada,  minimo 3 meses disponible para...;40.4046378;-3.6919441
2.200 €/mes;Apartamento en La Florida-Valdemarín-Aravaca;/alquilar/apartamento-moncloa_aravaca_el_plantio-72574149946_101600/;El Plantío (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;70 m²;;Urbanización la florida, aravaca, próximos a la avda. De valdemarín. Apartamentos en una de las zonas más exclusivas del noroeste ...;40.4672947;-3.8014291
2.600 €/mes;Piso en calle de Francisco Silvela;/alquilar/piso-chamartin_prosperidad28002-23371830237_100500/;Prosperidad (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;130 m²;1ª planta;Madrid village soluciones inmobiliarias alquila estupendo piso exterior junto al intercambiador de av. América, 1º planta alta, 13...;40.4379874;-3.6783971
1.350 €/mes;Apartamento en Castellana;/alquilar/apartamento-salamanca_castellana28006-40931880204_101000/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;46 m²;;Piso de 1 dormitorio en el el barrio de castellana, distrito salamanca,  estancia minima un año,  amueblado y decorado con cocina ...;40.433681;-3.6815102
15.000 €/mes;Piso en Chamberí - Almagro;/alquilar/piso-chamberi_almagro28010-35867831471_101800/;Almagro (Distrito Chamberí. Madrid Capital);10 habs.;11 baños;1.400 m²;4ª planta;"1.400m² en una sola planta, en almagro zona, en uno de los mejores edificios de la zona.

Unico piso por planta. 4 plazas de garaj...";40.4331906;-3.6922041
7.500 €/mes;Piso en calle de Velázquez;/alquilar/piso-recoletos28001-98378120796_996542/;Recoletos (Distrito Salamanca. Madrid Capital);6 habs.;5 baños;420 m²;6ª planta;"Piso de lujo en recoletos. Reformado
Edificio con representativo con buen portal.

 Salón de 80 m² con amplios ventanales y comedo...";40.4261927;-3.683796
4.100 €/mes;Piso en Paseo de la Castellana;/alquilar/piso-nueva_espana28046-35099995802_996542/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;230 m²;7ª planta;"Diploomatic real estate ofrece piso con mucha luz natural desde su planta 7ª.
Reformado.
Salón de 40 m²., con chimenea y ventanal ...";40.4499298;-3.6902226
2.360 €/mes;Piso en calle de Alonso Cano;/alquilar/piso-rios_rosas28003-42530592641_100500/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;81 m²;4ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Si busca un apartamento de alquiler a largo plazo en madrid, le ...";40.4446661;-3.6971448
1.050 €/mes;Estudio en calle de Martín de los Heros;/alquilar/estudio-moncloa_aravaca_arguelles28008-42589261861_101000/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);;1 baño;40 m²;;Bonito estudio situado al lado de la pza de españa, se entrega totalmente reformado y amueblado,  además dispone de un salón/dormi...;40.4239575;-3.7129874
3.955 €/mes;Piso en calle de San Andrés;/alquilar/piso-trafalgar28010-42519707874_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;3 baños;108 m²;3ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Bienvenido a garos, un impresionante apartamento con temática mo...";40.4273371;-3.7035052
1.850 €/mes;Piso en Ciudad Jardin;/alquilar/piso-chamartin_ciudad_jardin28002-41742187672_100500/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;143 m²;1ª planta;"Re/max unlimited te presenta un magnífico piso en alquiler.

¡Descubre este increíble piso en la calle sánchez pacheco, a solo uno...";40.4477905;-3.6718274
6.900 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-43366388008_996542/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;244 m²;4ª planta;;40.4353342;-3.690961
3.800 €/mes;Piso en calle de Claudio Coello;/alquilar/piso-salamanca_castellana28006-34258678449_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;4 baños;195 m²;5ª planta;Diplomatic real estate ofrece piso reformado en el que se han conservado elementos originales de gran calidad.  Disponible 1 de ma...;40.4309637;-3.6858801
2.090 €/mes;Piso en Retiro;/alquilar/piso-nino_jesus28009-41763884350_101000/;Niño Jesús (Distrito Retiro. Madrid Capital);4 habs.;3 baños;140 m²;;"Alfa doctor esquerdo ofrece esta amplia y singular vivienda en la zona de retiro, (retiro 2)
Vivienda totalmente exterior que cuen...";40.4161662;-3.6722933
1.600 €/mes;Piso en calle de Valmojado;/alquilar/piso-latina_aluche28047-43430612136_516127/;Aluche (Distrito Latina. Madrid Capital);4 habs.;2 baños;120 m²;4ª planta;Ij inmobiliaria alquila precioso y amplio piso en la calle valmojado, piso de cuatro  habitaciones con armarios empotrados, amuebl...;40.3932292;-3.7574672
1.595 €/mes;Ático en Ventilla;/alquilar/atico-tetuan_almenara28029-43344049041_108900/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;80 m²;;"""soncasas"" alquila precioso ático recién reformado, con terraza de 25m². A 500m de plaza de castilla.
El inmueble dispone de salón...";40.4709631;-3.701013
6.500 €/mes;Piso en calle de García de Paredes;/alquilar/piso-chamberi_almagro28010-24254001404_100500/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;430 m²;7ª planta;"Diza consultores les presenta esta vivienda en pleno barrio de almagro. 

Se trata de una vivienda muy singular con un hall de ent...";40.4367073;-3.6927545
1.500 €/mes;Piso en San Blas / Simancas;/alquilar/piso-san_blas_simancas28037-43359370057_100500/;Simancas (Distrito San Blas. Madrid Capital);2 habs.;2 baños;97 m²;3ª planta;"Vohome propiedades  suanzes/salvador/simancas alquila en exclusiva:

Piso de 2 dormitorios en perfecto estado en la urbanización m...";40.4379571;-3.6209074
1.300 €/mes;Piso en Ciudad Jardín;/alquilar/piso-chamartin_el_viso28002-43343965564_102100/;El Viso (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;85 m²;;Piso en ciudad jardín de 85 m², 2 dormitorios, 2 baños, cocina, exterior, muy luminoso, orientación noroeste, 1 plaza de garaje  c...;40.444434198;-3.68022465
3.650 €/mes;Piso en Castellana-Orense;/alquilar/piso-tetuan_cuatro_caminos28020-42565735421_102100/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);4 habs.;2 baños;160 m²;;Este impresionante piso se encuentra en la exclusiva zona de castellana-orense, al lado del distrito financiero, pero ubicado en u...;40.4588723;-3.6925172
1.500 €/mes;Piso en Pueblo Nuevo;/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-42529115393_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;132 m²;;Tecnocasa inmobiliaria garcía noblejas-barrio bilbao alquila fantástico piso con las ultimas calidades, cuenta con 2 amplios dormi...;40.42652;-3.6330673
1.085 €/mes;Piso en Puente de Vallecas;/alquilar/piso-puente_de_vallecas_entrevias28053-42537827377_105700/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;68 m²;4ª planta;Globalpiso entrevías alquila, estupenda vivienda con reforma a estrenar! Piso de 68 m² ubicado en 4º planta con ascensor. Se compo...;40.3760794;-3.6607588
4.000 €/mes;Piso en El Viso;/alquilar/piso-chamartin_ciudad_jardin28002-42579469638_102100/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;3 baños;251 m²;;Gilmar consulting inmobiliario presenta esta exclusiva oportunidad, te presentamos una espectacular vivienda recién reformada que ...;40.4415852;-3.6703587
1.500 €/mes;Piso en calle del Pinar, 6;/alquilar/piso-salamanca_castellana28006-43374702652_100500/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;68 m²;5ª planta;Ponemos en alquiler esta vivienda, entre dos de los barrios más emblemáticos de madrid (castellana y salamanca). Una calle, que au...;40.4372;-3.6882
5.000 €/mes;Piso en Chamartín;/alquilar/piso-castilla28046-40908961964_102100/;Castilla (Distrito Chamartín. Madrid Capital);5 habs.;4 baños;244 m²;;Gilmar pone a su disposición este magnífica oportunidad única para adquirir una vivienda recién reformada con atención al detalle ...;40.4618465;-3.6941906
1.900 €/mes;Piso en calle de Hernani;/alquilar/piso-tetuan_cuatro_caminos28020-42518013464_526097/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);3 habs.;2 baños;80 m²;Bajo;"Piso a extrenar de 78 m², con 3 habitaciones y dos baños totalmente amueblado
 Listo para entrar a vivir, la vivienda cuenta con m...";40.4482388;-3.6973343
1.200 €/mes;Piso en Alameda de Osuna;/alquilar/piso-alameda_de_osuna_barrio-41753136215_100200/;Alameda de Osuna (Distrito Barajas. Madrid Capital);2 habs.;2 baños;79 m²;1ª planta;"Tecnocasa agencia inmobiliaria de madrid - zona ciudad pegaso - alameda de osuna - rejas - oficina tecnocasa de madrid
Alquila viv...";40.4527629;-3.5940608
1.000 €/mes;Piso en Puente de Vallecas;/alquilar/piso-palomeras_sureste28031-43363644377_108900/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;75 m²;1ª planta;Piso totalmente reformado de 75m² distribuidos en 2 habitaciones (principal en suite), amplio salón comedor, cocina amueblada y eq...;40.3792236;-3.6388462
1.650 €/mes;Piso en calle de Joaquín María López;/alquilar/piso-gaztambide28015-42516530975_522531/;Gaztambide (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;80 m²;4ª planta;"Para agendar visita por wasp 6 2 5 8 5 2 5 9 3

Ponemos a disposición, maravilloso piso completamente exterior muy luminoso y refo...";40.4377044;-3.7121019
1.190 €/mes;Piso en Ciudad Lineal;/alquilar/piso-ciudad_lineal_san_pascual-43333810777_108900/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;2ª planta;Piso de 80m² distribuido en 3 habitaciones, amplio salón comedor, cocina amueblada y equipada, 1 baño, vivienda exterior y muy lum...;40.4390634;-3.65333
1.300 €/mes;Apartamento en calle de Martín de los Heros;/alquilar/apartamento-moncloa_aravaca_arguelles28008-42514568159_522531/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;65 m²;5ª planta;"Se alquila estupendo aprtamento completamente nuevo a estrenar

Para agendar visita escribir por wasp  6 2 5 8 5 2 5 93  escribir ...";40.4260077;-3.7150508
850 €/mes;Piso en Fuencarral;/alquilar/piso-pilar28029-43352594168_108900/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;50 m²;;Piso de entre 10 y 30 años, 2 habitaciones, salón de paso, cocina  y 1 baño. Dispone de armarios empotrados, calefacción individua...;40.4743481;-3.7146607
2.580 €/mes;Piso en Piovera;/alquilar/piso-piovera28043-43397628878_100500/;Piovera (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;151 m²;2ª planta;La inmobiliaria internacional cpm gestiona este amplio y luminoso piso, sin amueblar de 151 m² y 3 habitaciones, situado en urbani...;40.4591463;-3.6296555
990 €/mes;Piso en Usera;/alquilar/piso-moscardo28026-43391934727_108900/;Moscardó (Distrito Usera. Madrid Capital);3 habs.;1 baño;70 m²;3ª planta;Vivienda de 70 m². Consta de 3 dormitorios, amplio salón comedor, cocina amueblada y equipada con acceso a terraza de 8 m² y 1 cua...;40.3887421;-3.7092861
750 €/mes;Piso en Latina;/alquilar/piso-lucero28047-43394970739_108900/;Lucero (Distrito Latina. Madrid Capital);1 hab.;1 baño;46 m²;3ª planta;Ático de 46 m². Consta de 1 dormitorio con acceso a terraza de 6 m²,  salón comedor, cocina amueblada y equipada y 1 cuarto de bañ...;40.401785;-3.7458325
1.300 €/mes;Piso en calle de las Normas;/alquilar/piso-san_juan_bautista28043-42587278376_440000/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;1ª planta;"Precioso piso en alquiler en  ciudad lineal, zona muy tranquila y bien comunicada.

Finca  con ascensor. Superficie de 75 m² útile...";40.4524553;-3.6617278
870 €/mes;Piso en Travesía de la Comadre;/alquilar/piso-centro_embajadores_lavapies28012-43432838283_996901/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;49 m²;2ª planta;Altura piso 2º, piso superficie total 49 m², superficie útil 45 m², hab. Individuales: 1, 1 baño, antigüedad más de 50, armarios e...;40.4108328;-3.7035194
2.280 €/mes;Piso en calle Orense, 6;/alquilar/piso-tetuan_cuatro_caminos28020-42533306578_528025/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;100 m²;15ª planta;Excelente vivienda de 100m² de dos dormitorios y dos baños. Se encuentra en la planta 15 en la mejor finca de la zona y con espec...;40.448063;-3.6951122
1.700 €/mes;Piso en calle de Mozart;/alquilar/piso-casa_de_campo28008-18336101864_100500/;Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;127 m²;3ª planta;Alquiler para curso escolar de 11 meses, piso exterior de 127 m², sin amueblar: 3 dormitorios (uno de ellos en suite), 2 baños, am...;40.4246899;-3.7236819
1.200 €/mes;Piso en calle de Pedro Antonio de Alarcón;/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-43422417763_108900/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;64 m²;;"Vivienda madrid alquila en exclusiva

Piso en 1ª planta, totalmente exterior, muy luminoso y con buena distribución.

El inmueble ...";40.427094;-3.6415627
1.150 €/mes;Piso en A Pocos Minutos del Metro Artilleros;/alquilar/piso-fontarron-43414984680_109100/;Fontarrón (Distrito Moratalaz. Madrid Capital);2 habs.;1 baño;58 m²;4ª planta;Donpiso retiro alquila piso reformado a pocos pasos de entre las calles arroyo de fontarrón y hacienda de pavones.  El piso dispon...;40.4039077;-3.6485189
950 €/mes;Piso en calle de los Mancebos;/alquilar/piso-centro_palacio28005-43421848765_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;1 baño;44 m²;3ª planta;Gespain parque europa gestiona el alquiler de esta vivienda en pleno corazón de madrid, ubicada en la calle mancebos  a escasos mi...;40.411979;-3.7117202
1.100 €/mes;Piso en Avenida del Mediterráneo;/alquilar/piso-nino_jesus28007-43392500788_100500/;Niño Jesús (Distrito Retiro. Madrid Capital);1 hab.;1 baño;45 m²;5ª planta;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmad...;40.406673113;-3.671163604
5.500 €/mes;Piso en calle de Diego de León;/alquilar/piso-salamanca_castellana28006-40040211085_101800/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;;156 m²;2ª planta;Descubre esta maravillosa vivienda de 156 m², completamente renovada con un diseño de vanguardia y lista para estrenar. Emplazada ...;40.4352469;-3.6856536
900 €/mes;Apartamento en calle de la Aurora;/alquilar/apartamento-valdezarza28035-43411631713_101800/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;50 m²;1ª planta;Inmobiliaria maqueda tiene el placer de presentar este encantador apartamento disponible para alquiler. Situado en una zona altame...;40.4660048;-3.7228124
1.224 €/mes;Piso en calle del Olivo;/alquilar/piso-moncloa_aravaca_aravaca28023-30873860939_518087/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;52 m²;2ª planta;Cómodo apartamento en aravaca. Este bello apartamento tiene 2 habitaciones y capacidad para 4 personas, . Tiene una cocina bien eq...;40.458788;-3.7814588
1.300 €/mes;Piso en calle de la Hacienda de Pavones;/alquilar/piso-fontarron-41672899523_103800/;Fontarrón (Distrito Moratalaz. Madrid Capital);2 habs.;1 baño;88 m²;Bajo;¡Bienvenidos a este hermoso piso en alquiler! Se trata de una planta baja con patio privado de uso exclusivo de 51m, donde podrás ...;40.4030191;-3.6464836
2.800 €/mes;Piso en calle de Maldonado;/alquilar/piso-lista_barrio28006-43350693167_520919/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;132 m²;3ª planta;¡No te pierdas esta oportunidad única de alquilar un piso reformado en el exclusivo barrio de salamanca! Con una ubicación privile...;40.4334893;-3.6773472
800 €/mes;Apartamento en calle de Romero Robledo;/alquilar/apartamento-moncloa_aravaca_arguelles28008-35834285749_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;33 m²;Bajo;"Cortas estancias
Excelente ubicación en arguelles-moncloa.

Se trata de una planta baja de 33m². La vivienda está reformada comple...";40.4320911;-3.7205849
3.300 €/mes;Piso en calle de Ponzano;/alquilar/piso-rios_rosas28003-41686755536_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;108 m²;1ª planta;"Elegancia y comodidad en nuevos ministerios, ríos rosas, chamberí
Magnífico piso de dos dormitorios, con acabados de primera calid...";40.442417;-3.699142
3.200 €/mes;Piso en calle de García Molinas;/alquilar/piso-universidad_malasana28015-36697695325_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;88 m²;4ª planta;"Alquiler lujosa vivienda decorada al detalle en plena gran vía.

El piso se distribuye en hall de entrada y gran salón-comedor, lu...";40.4226029;-3.7090325
1.000 €/mes;Piso en calle de Santoña;/alquilar/piso-zofio28026-42568745288_100500/;Zofío (Distrito Usera. Madrid Capital);2 habs.;1 baño;55 m²;1ª planta;Te presento este encantador piso en la zona de zofío, en el distrito de usera. Con una superficie de 55 metros cuadrados, este aco...;40.3817035;-3.7148344
2.300 €/mes;Apartamento en calle de Garellano, 3;/alquilar/apartamento-bellas_vistas28039-39173847142_527206/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;58 m²;1ª planta;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.44801310136708;-3.706098519316339
1.400 €/mes;Piso en Lucero;/alquilar/piso-lucero28011-42556765636_994318/;Lucero (Distrito Latina. Madrid Capital);2 habs.;2 baños;80 m²;3ª planta;Disponemos de la oportunidad de ofrecerles un piso, de obra nueva en alquiler, situado en una estupenda zona de madrid, perfectame...;40.4082651;-3.7425287
2.800 €/mes;Piso en calle de la Santísima Trinidad;/alquilar/piso-trafalgar28010-43419983593_524228/;Trafalgar (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;133 m²;1ª planta;"Luminoso piso de 3 dormitorios ( todos con camas doble), 2 baños y un aseo.
Con: calefaccion central (incluida en el precio)
Aire ...";40.438159;-3.7009706
