precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
245.000 €;Piso en calle del General Millán Astray, 37;/comprar/piso-las_aguilas28044-40894142122_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;92 m²;Vivienda de esquina 3 dormitorios y 1 baño, con terraza y plaza de parking en una de las mejores zonas de águilas, junto a aluche ...;40.3761;-3.76566;2ª planta
470.000 €;Piso en calle de Velázquez;/comprar/piso-salamanca_castellana28006-31704068742_101800/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;56 m²;"Piso en venta en castellana

Vivienda donde todas las estancias tienen una o varias ventanas (puente térmico).  La vivienda que se...";40.4368476;-3.6828955;3ª planta
141.000 €;Piso en calle de Tenerife;/comprar/piso-bellas_vistas28039-41763274574_998937/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;33 m²;"Ingesul vende

Piso en planta baja de un edificio sin ascensor, de 33,13 m² útiles distribuido en recibidor, salón y cocina abiert...";40.4523065;-3.7060844;Bajo
420.000 €;Ático en calle del Comandante Fontanes;/comprar/atico-carabanchel_san_isidro28019-38405864393_510936/;San Isidro (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;139 m²;Estudio pradera de san isidro, s.l., vende espectacular vivienda dúplex en calle comandante fontanes con vistas privilegiadas. Se ...;40.3950651;-3.7259071;
3.650.000 €;Piso en calle de Génova, 21;/comprar/piso-justicia_chueca28004-39258344935_101800/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;4 baños;304 m²;Calibe asesores inmobiliarios pone a la venta este inmueble único, situado en una de las zonas más cotizadas del barrio de almagro...;40.4261;-3.69296;5ª planta
879.000 €;Piso en calle de Diego de León;/comprar/piso-salamanca_castellana28006-37504762352_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;87 m²;Piso totalmente reformado de aproximadamente 87 m², ubicado en la sexta planta de un edificio en el barrio de castellana. La vivie...;40.4350206;-3.681034;6ª planta
3.650.000 €;Piso en calle de Génova;/comprar/piso-justicia_chueca28004-39252724451_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;304 m²;Boher gestión inmobiliaria, vende: magnífico piso en la calle génova, 5ª planta exterior, integramente reformado de diseño, cuenta...;40.4263688;-3.692777;5ª planta
254.000 €;Piso en calle de Camarillas;/comprar/piso-casco_historico_de_barajas-41728112555_100500/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);1 hab.;1 baño;42 m²;"Roabuni inversiones s. L. Ofrece en exclusiva, bellísimo apartamento abuhardillado en la mejor zona de barajas; en un edificio que...";40.472536;-3.5767634;2ª planta
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434;1ª planta
510.000 €;Piso en calle de Ferrer del Río;/comprar/piso-guindalera28028-40871731047_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;83 m²;"Piso en venta de 87 m²  ubicada a pocos metros de diego de león. 

El salón comedor cuenta con salida a una amplia terraza, mientr...";40.4343526;-3.6723022;3ª planta
3.830.000 €;Piso en calle de María de Molina;/comprar/piso-chamartin_el_viso28006-40045550927_101800/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;4 baños;380 m²;Walter haus presenta esta magnífica vivienda recientemente reformada, con acabados de alta calidad y detalles exclusivos que la co...;40.4381633;-3.6892995;1ª planta
416.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40009273112_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;1 baño;35 m²;Piso en un edificio de obra nueva de 35 m2 de superficie construida y ubicado en la zona de Madrid Capital. Está distribuido en 1 habitación y terraza. Ofrece como acabados armarios empotrados 0 habitaciones.;40,4745856;-3,7284576;
210.000 €;Piso en calle de Pont de Molins;/comprar/piso-puente_de_vallecas_portazgo28038-41765984021_527714/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;71 m²;Descubre la elegancia y comodidad en esta encantadora vivienda de 2 habitaciones con una superficie útil de 71 m². Este acogedor h...;40.3930819;-3.6444986;6ª planta
325.000 €;Piso en calle del Conde de Peñalver;/comprar/piso-lista_barrio28006-39206049363_100200/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;;46 m²;"'agencia inmobiliaria de madrid - zona salamanca - estudio guindalera - francisco silvela - diego de león

Oficina tecnocasa vende...";40.4331129;-3.674803;4ª planta
232.000 €;Piso en calle de la Fuente de Lima;/comprar/piso-latina_aluche28024-40064233939_523204/;Aluche (Distrito Latina. Madrid Capital);2 habs.;2 baños;75 m²;"""hecho soluciones"", vende, estupendo piso en zona de las águilas, a 1 minuto de metro de aviación española""(línea 10), y a menos d...";40.383000502;-3.782009925;Bajo
390.000 €;Piso en calle del Doctor Fourquet;/comprar/piso-centro_embajadores_lavapies28012-39251798547_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;1 baño;75 m²;"Piso en venta en la zona de lavapiés - museo reina sofía. 

Tiene una superficie útil de 65 m², es muy luminoso y cuenta con una t...";40.4076067;-3.6967772;3ª planta
1.850.000 €;Piso en calle Lagasca;/comprar/piso-recoletos28001-39238569512_101800/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;136 m²;Ubicada en la distinguida calle lagasca, esta vivienda a estrenar y con acabados de alta calidad, se erige como una joya en el pre...;40.4273766;-3.6852865;3ª planta
210.000 €;Piso en calle de Vicenta Pachón;/comprar/piso-carabanchel_san_isidro28019-41727122295_998937/;San Isidro (Distrito Carabanchel. Madrid Capital);1 hab.;2 baños;84 m²;"Ingesul vende

Piso bajo, exterior, muy luminoso en muy buen estado, en un edificio de 2004. Piso distribuido en salón-comedor, co...";40.3949041;-3.7255272;Bajo
389.900 €;Piso en calle del General Millán Astray;/comprar/piso-las_aguilas28044-39175928534_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;Gespain inmobiliaria las aguilas -carabanchel promociona la venta de vivienda en urbanización  en calle general millán astray,  co...;40.3733472;-3.7651315;3ª planta
398.000 €;Ático en calle de San Vicente Ferrer;/comprar/atico-universidad_malasana28004-41701631571_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;78 m²;"Boher gestión inmobiliaria: vende, exclusivo ático sin terraza en la calle san vicente ferrer, 78 metros, 4º ext. Sin ascensor.

E...";40.4257261;-3.7027626;
140.000 €;Piso en calle de José María del Boto;/comprar/piso-puerta_del_angel-36675979574_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 hab.;1 baño;47 m²;"!!! Gespain parque europa ofrece piso en venta en calle josé mª del boto.

Vivienda seminueva exterior, de aproximadamente 40 m² ú...";40.4052733;-3.7377747;Bajo
395.000 €;Piso en Paseo de los Pontones;/comprar/piso-acacias28005-40840701710_993204/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;1 baño;72 m²;¡Bienvenido! En esta ocasión, inmobiliaria los berrocales tiene el placer de presentar un acogedor piso en venta en una de las zon...;40.404647;-3.7154069;5ª planta
230.000 €;Piso en calle de Yécora;/comprar/piso-rejas28022-40907062460_519604/;Rejas (Distrito San Blas. Madrid Capital);1 hab.;1 baño;59 m²;Redpiso vende piso muy luminoso y con preciosas vistas, en maravillosa urbanización. La vivienda consta de 1 dormitorio, cocina in...;40.4430326;-3.5760139;4ª planta
214.900 €;Piso en calle de Piqueñas;/comprar/piso-carabanchel_buenavista28044-40836468659_100500/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;1 baño;75 m²;"Piso de esquina con doble orientación, totalmente exterior con mucha luminosidad.

Gespain las aguilas - carabanchel promociona pi...";40.3671029;-3.7609287;2ª planta
226.900 €;Piso en calle de Illescas;/comprar/piso-latina_aluche28024-40870201011_100500/;Aluche (Distrito Latina. Madrid Capital);3 habs.;1 baño;80 m²;Gespain aluche-campamento pone a la venta en exclusiva esta magnifica vivienda , en una de las zonas mas solicitadas de aluche,jun...;40.3933165;-3.7606869;3ª planta
165.000 €;Piso en Vallecas;/comprar/piso-puente_de_vallecas_entrevias28053-40875029719_109300/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;75 m²;"Se vende piso totalmente reformado en entrevias,&nbsp; junto al parque de la ronda del sur. 
Se distribuye en 3 dormitorios, baño ...";40.3790318;-3.6782178;
1.170.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28003-39205359768_500635/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;162 m²;Luxcasa les ofrece esta espectacular y singular vivienda, totalmente reformada, junto a la plaza de san juan de la cruz, lista par...;40.439194;-3.6943382;2ª planta
890.000 €;Piso en calle de la Farmacia;/comprar/piso-justicia_chueca28004-41763657311_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;3 baños;108 m²;Ds realtors comercializa esta segunda planta exterior para entrar a vivir con ascensor en entreplantas en una de las calles mas tr...;40.4238645;-3.6995484;2ª planta
350.000 €;Apartamento en calle de Antonia Ruiz Soro;/comprar/apartamento-guindalera28028-41676374249_440000/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;60 m²;Amplio y luminoso apartamento con una superficie total de 60 m², a la que hay que añadir una fantástica terraza (a patio de manzan...;40.4381965;-3.6658592;Bajo
375.000 €;Piso en calle de la Infanta Mercedes;/comprar/piso-castillejos28020-41669682597_101000/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;60 m²;"Alfa inmobiliaria pone a su disposición ¡Increíble oportunidad cerca de la castellana, en infanta mercedes!
¡Bienvenido a tu futur...";40.4608696;-3.6959462;
795.000 €;Piso en calle de Julio Palacios;/comprar/piso-fuencarral_el_pardo_la_paz28029-29198277108_511322/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;2 baños;174 m²;"Global irv presenta este fantástico piso de 174m² situado en urbanización cerrada con vigilancia 24h.
Se distribuye en recibidor, ...";40.4826096;-3.6929819;2ª planta
649.000 €;Piso en calle de Goya;/comprar/piso-goya28009-40868920635_101800/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;62 m²;Walter haus tiene el honor de presentar esta exquisita vivienda exterior, completamente renovada, ubicada en la prestigiosa calle ...;40.4247582;-3.67154;
320.000 €;Piso en Paseo de las Delicias;/comprar/piso-arganzuela_delicias-16749006095_501265/;Delicias (Distrito Arganzuela. Madrid Capital);3 habs.;1 baño;87 m²;Piso de venta de oportunidad en paseo de las delicias cerca al museo del ferrocarril, es un bajo , que tiene una altura de 1 metro...;40.3979204;-3.694008;Bajo
1.299.000 €;Piso en calle del Pintor Juan Gris;/comprar/piso-castillejos28020-29237727897_100500/;Castillejos (Distrito Tetuán. Madrid Capital);4 habs.;3 baños;200 m²;"***ds realtors vende sin comisiones para el comprador***

Amplia vivienda de 4 dormitorios y 3 baños de 200 m² para entrar a vivir...";40.4574168;-3.6907946;5ª planta
160.000 €;Piso en Paseo de Perales;/comprar/piso-puerta_del_angel-40897042626_518874/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;1 baño;55 m²;Masterpiso vende piso en paseo perales, puerta del ángel, madrid, bajo, 55m² construidos, 50m² útiles, 2 habitaciones, cocina inde...;40.4050786;-3.7385704;Bajo
820.000 €;Piso en Avenida de América;/comprar/piso-chamartin_prosperidad28002-40078688550_101000/;Prosperidad (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;163 m²;"¡Oportunidad única en chamartín, madrid!

Este luminoso y elegante piso reformado se encuentra en una de las zonas más exclusivas ...";40.438771;-3.6739197;
169.000 €;Piso en Paseo de Perales;/comprar/piso-puerta_del_angel-40921975380_101800/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;1 baño;64 m²;"La casa agency pone a su disposición una vivienda exterior de 64m², ubicada en una segunda planta sin ascensor.

El piso se distri...";40.4051841;-3.7417263;2ª planta
416.000 €;Piso en calle Joaquín Lorenzo;/comprar/piso-penagrande28035-40009273112_109700/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;1 baño;35 m²;Piso en un edificio de obra nueva de 35 m² de superficie construida y ubicado en la zona de madrid capital. Está distribuido en 1 ...;40.4745856;-3.7284576;
440.000 €;Piso en calle del Pilar de Zaragoza;/comprar/piso-guindalera28028-40908557191_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;1 baño;78 m²;Vivienda exterior  con mucho sol en una ubicación privilegiada de guindalera, en la misma calle de pilar de zaragoza a escasos met...;40.4361518;-3.6717736;1ª planta
1.295.000 €;Piso en calle del Poeta Joan Maragall, 9;/comprar/piso-tetuan_almenara28020-40882755658_527711/;Almenara (Distrito Tetuán. Madrid Capital);5 habs.;4 baños;264 m²;¿Quieres vivir a escasos metros del paseo de la castellana y del estadio santiago bernabéu en pleno corazón económico de madrid? ¡...;40.454752044863405;-3.6924351438448806;10ª planta
226.000 €;Piso en calle de Pan y Toros;/comprar/piso-villaverde_los_angeles28041-42510988871_527256/;Los Ángeles (Distrito Villaverde. Madrid Capital);2 habs.;2 baños;96 m²;Black house vende fantástica vivienda en una de las mejores zonas del barrio de la ciudad de los ángeles, con una ubicación inmejo...;40.3577937;-3.6943489;4ª planta
179.000 €;Piso en calle de Marcos de Orueta;/comprar/piso-fuencarral_el_pardo_la_paz28034-39177285311_517167/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;65 m²;"Vivienda de tres habitaciones en exlusiva zona del barrio de begoña 

Vivienda madrid ofrece en exclusiva vivienda de 65 m² para a...";40.4845367;-3.6859685;Bajo
158.000 €;Estudio en calle del El Toboso, 105;/comprar/estudio-carabanchel_san_isidro28019-3787102807_109700/;San Isidro (Distrito Carabanchel. Madrid Capital);;;46 m²;V03, 1º C. Estudio en un edificio de obra nueva de 46 m2 de superficie construida y ubicado en la zona de Madrid Capital, enclavado en planta 1. Está distribuido en 1 baño . Incluye extras como ascensor, garaje.;40,3931731;-3,7350976;
169.000 €;Estudio en Ronda de Toledo;/comprar/estudio-centro_embajadores_lavapies28005-40038003411_440000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;1 baño;36 m²;"Estudio semisótano de 36 m² útiles se encuentra en una ubicación privilegiada, a pocos metros de la estación de atocha.

Recientem...";40.4054692;-3.7061416;
221.500 €;Piso en calle de Aranjuez;/comprar/piso-tetuan_almenara28029-40924343011_527060/;Almenara (Distrito Tetuán. Madrid Capital);1 hab.;1 baño;63 m²;"Esta buscando una vivienda acorde a tus necesidades, te tenemos la solución.

Vivienda con 63 metros construidos en el barrio de b...";40.450139;-3.7091775;3ª planta
710.000 €;Piso en San Bernardo;/comprar/piso-nueva_espana28036-41717767808_102100/;Nueva España (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;127 m²;Este fantástico piso totalmente reformado, nuevo a estrenar, se encuentra en el barrio de universidad, dentro del distrito centro,...;40.4539179;-3.7107856;
2.740.000 €;Piso en Nueva España;/comprar/piso-pilar28029-35093044288_102100/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;5 baños;386 m²;Gilmar real estate viso-chamartín te presenta este magnífico piso de 386 m² en una zona familiar y bien comunicada. Construido en ...;40.4791862;-3.7091108;
525.000 €;Piso en calle de Narciso Serra;/comprar/piso-retiro_pacifico28007-40835213917_100500/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;129 m²;"Fantastica vivienda exterior a reformar con terraza en calle narciso serra al lado de la plaza de mariano de cavia.

En servifinca...";40.4059772;-3.6779561;3ª planta
275.000 €;Piso en calle de Santiago de Compostela;/comprar/piso-fuencarral_el_pardo_la_paz28034-40864940491_510380/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;87 m²;"Se vende vivienda en madrid junto al hospital universitario ramón y cajal situado en una planta 12. Ultima planta

El piso está co...";40.4849209;-3.6987704;12ª planta
225.000 €;Piso en calle de Luis Piernas;/comprar/piso-ventas28017-41702123839_518589/;Ventas (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;69 m²;"Artem group ofrece en venta inmueble en la elipa – vecindario del distrito de ciudad lineal
Nuestra oficina pondra a su disposició...";40.4259781;-3.6542124;2ª planta
2.490.000 €;Piso en calle del General Pardiñas;/comprar/piso-lista_barrio28001-39171495893_101800/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;258 m²;En el corazón de la distinguida plaza del marqués de salamanca, se erige un espectacular piso recién reformado, una joya inmobilia...;40.429121;-3.678153;1ª planta
165.000 €;Piso en Los Ángeles;/comprar/piso-villaverde_los_angeles28041-41687238595_100200/;Los Ángeles (Distrito Villaverde. Madrid Capital);2 habs.;1 baño;66 m²;Agencia inmobiliaria de madrid zona ciudad de los ángeles oficina tecnocasa de madrid vende en exclusiva piso en avenida verbena d...;40.4079154;-3.7118203;6ª planta
1.650.000 €;Piso en Nueva España;/comprar/piso-fuencarral_el_pardo_valverde28046-40016227847_102100/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;3 baños;211 m²;Gilmar real estate vende impresionante vivienda en nueva españa, una joya de 211 m² que combina elegancia, amplitud y comodidad. E...;40.459464344;-3.690465767;
574.900 €;Ático en calle C. Rafael de León & Av. de Las Suertes;/comprar/atico-casco_historico_de_vallecas28051-39197278008_991481/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);3 habs.;2 baños;168 m²;Residencial quinta avenida es un proyecto en desarrollo y con las obras muy avanzadas. Solo quedan 3 viviendas de 3 dormitorios y ...;40.371496355;-3.615014757;
365.000 €;Piso en calle de Canarias;/comprar/piso-palos_de_moguer28045-40874048100_100500/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;1 baño;88 m²;Si tu deseo es vivir en una de las zonas con más crecimiento, comunicación, zonas de ocio, restauración y a la vez cerca del centr...;40.4016602;-3.6914456;1ª planta
650.000 €;Piso en Arroyo Fresno;/comprar/piso-penagrande28035-41754507604_102100/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;153 m²;Gilmar mirasierra - puerta de hierro presenta este fantástico piso, único en la zona, con doble altura, con mucha luz natural y en...;40.4768758;-3.7384783;
190.000 €;Piso en calle de Arcos de Jalón;/comprar/piso-arcos28037-23413872187_100500/;Arcos (Distrito San Blas. Madrid Capital);3 habs.;1 baño;90 m²;"San blas – arcos

Piso de 90 m² de 3 habitaciones exteriores dobles, es decir muy luminosas.
Un amplio salón exterior para tus reu...";40.4236416;-3.6164766;1ª planta
3.950.000 €;Piso en Recoletos;/comprar/piso-recoletos28001-40839689537_108500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;228 m²;Colaboramos con otras agencias. Madin inmobiliaria – interiorismo ofrece en venta maravilloso piso recién reformado en el centro d...;40.4224264;-3.6837402;
525.000 €;Piso en calle de Orión;/comprar/piso-casco_historico_de_barajas-41708956191_100500/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);4 habs.;2 baños;147 m²;"Vohome propiedades barajas vende espectacular vivienda en urbanización.

¿Busca una vivienda de calidad, una vivienda cómoda, una ...";40.4760336;-3.579319;2ª planta
189.000 €;Piso en San Andres;/comprar/piso-villaverde_san_andres28021-41713622515_100500/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;1 baño;88 m²;Dicen que vale más una imagen que mil palabras, aquí te dejamos las de un piso recientemente reformado (  incluida fontaneria, el...;40.3436571;-3.7145303;4ª planta
