precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
135.000 €;Piso en Vista Alegre;/comprar/piso-carabanchel_vista_alegre28047-38343295506_100200/;Vista Alegre (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;56 m²;Agencia inmobiliaria de madrid - zona gomez ulla - fatima - vistalegre. Oficina tecnocasa vende: piso con ascensor en avenida nues...;40.387291913;-3.7441519;3ª planta
3.950.000 €;Piso en calle de Génova, 21;/comprar/piso-chamberi_almagro28004-39258344935_101800/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;5 baños;304 m²;Calibe asesores inmobiliarios pone a la venta este inmueble único, situado en una de las zonas más cotizadas del barrio de almagro...;40.4263;-3.69306;5ª planta
335.000 €;Dúplex en Fontarron;/comprar/duplex-fontarron-9258741248_100500/;Fontarrón (Distrito Moratalaz. Madrid Capital);3 habs.;2 baños;125 m²;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasm...;40.3986747;-3.6448696;3ª planta
240.000 €;Piso en calle de la Isla Graciosa;/comprar/piso-fuencarral_el_pardo_la_paz28034-39173227200_517167/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;70 m²;Vivienda madrid ofrece en exclusiva vivienda de 70 m² en una primera planta con ascensor, orientación sur haciendo que sea muy lum...;40.4934431;-3.6851767;1ª planta
235.000 €;Piso en calle de Pinos Alta;/comprar/piso-valdeacederas28029-38395926723_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;86 m²;Vivienda de 86 m² totalmente para reformar. En tercera planta (penúltima), con una terraza amplia y vistas al parque de pinos alta...;40.4657956;-3.6959977;3ª planta
700.000 €;Piso en calle del Humilladero;/comprar/piso-centro_palacio28005-38414913342_519083/;Palacio (Distrito Centro. Madrid Capital);1 hab.;1 baño;111 m²;Distrito centro, barrio palacio, 111 m² construidos, 98 m² útiles, 5 planta exterior sin ascensor, 1 dormitorio, 1 baño, con doble...;40.409636;-3.7102704;5ª planta
360.000 €;Piso en calle de Ampelido;/comprar/piso-puerta_del_angel-36706702846_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;2 baños;73 m²;"Gespain actividades inmobiliarias promociona la venta de bonito piso con jardín en zona puerta del angel.

Corresponde a primera p...";40.4060306;-3.734309;1ª planta
220.000 €;Estudio en calle de Velarde;/comprar/estudio-universidad_malasana28004-38371491716_440000/;Universidad-Malasaña (Distrito Centro. Madrid Capital);;1 baño;33 m²;Moderno y luminoso estudio con una superficie total de 33 m² y una fantástica distribución con dimensiones de apartamento, que per...;40.4269207;-3.7035325;
600.000 €;Piso en calle de Eladio López Vilches;/comprar/piso-costillares-33425101365_100500/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;128 m²;"Vohome propiedades piovera ofrece este exclusivo inmueble en venta en una de las mejores zonas de madrid. 

Esta vivienda de 113m²...";40.4737097;-3.6654417;2ª planta
583.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-3074538010_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;Ático en un inmueble de obra nueva de 100 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 3 habitaciones, 2 baños completos y terraza de 18,30 m2. Aporta como extras ascensor, 2 garajes y trastero.;40,3739171;-3,7717379;
1.100.000 €;Piso en calle del Doctor Gómez Ulla;/comprar/piso-guindalera28028-37597925340_998937/;Guindalera (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;186 m²;"Ingesul vende.

No cobramos comision a los compradores

Quinto piso exterior con ascensor, el salón da al parque eva maría duarte ...";40.4290735;-3.6679655;5ª planta
375.000 €;Piso en calle de Orión;/comprar/piso-casco_historico_de_barajas-38366725207_100200/;Casco Histórico de Barajas (Distrito Barajas. Madrid Capital);2 habs.;2 baños;112 m²;"'oficina tecnocasa - barajas - madrid vende piso en calle concejal tomás serrano guio, barajas, madrid.
Vivienda exterior distribu...";40.4761169;-3.5799982;
600.000 €;Piso en calle de Alfredo Marquerie;/comprar/piso-fuencarral_el_pardo_la_paz28034-36716504850_510620/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;2 baños;171 m²;Vivienda en última planta de 171 m²  en urbanizacion residencial euronorte. Consta de 4 dormitorios, 2 baños completos (uno de ell...;40.4860873;-3.6966707;11ª planta
1.480.000 €;Piso en Avenida de Concha Espina;/comprar/piso-chamartin_el_viso28036-35885888691_100500/;El Viso (Distrito Chamartín. Madrid Capital);5 habs.;3 baños;316 m²;Magnífica vivienda en representativa finca que abarca una superficie de 280 m², a los cuales se suman 36 m² correspondientes a ele...;40.4517637;-3.6881699;6ª planta
2.350.000 €;Piso en Paseo de la Castellana, 96;/comprar/piso-chamartin_el_viso28046-36727650821_101800/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;6 baños;235 m²;En una ubicación singular y privilegiada, en pleno paseo de la castellana, en el distrito de chamartín y barrio de el viso, calibe...;40.4438;-3.69109;9ª planta
387.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/;Alameda de Osuna (Distrito Barajas. Madrid Capital);4 habs.;2 baños;110 m²;"Vohome propiedades  alameda de osuna  vende  exclusivo piso de 110 m², con 4 habitaciones, en pleno corazón de la alameda.
La vivi...";40.4567959;-3.5851224;2ª planta
280.000 €;Ático en calle de la Sierra Bullones;/comprar/atico-valdeacederas28029-38339991460_517167/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;2 baños;100 m²;"Atico tipo duplex reformado en la zona norte de madrid.

Vivienda madrid ofrece en exclusiva ático muy luminoso de 92 m² con ampli...";40.4660538;-3.6990819;
5.250.000 €;Ático en Justicia-Chueca;/comprar/atico-justicia_chueca28004-39249996621_996152/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;6 baños;408 m²;Inmoboulevad pone en venta este excelente atico con una terraza de orientación sur de 31 m², con 4 dormitorios y 5 cuartos de baño...;40.427635;-3.6986378;
177.000 €;Piso en calle del Risco de Peloche;/comprar/piso-puente_de_vallecas_portazgo28038-35000025663_996584/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);2 habs.;2 baños;60 m²;"Vivienda reformada a ""estrenar"". Consta de 2 dormitorios dobles, uno de ellos con baño en suite. La vivienda se encuentra en proce...";40.3936927;-3.6568048;Bajo
175.000 €;Piso en calle de Gando;/comprar/piso-las_aguilas28044-38400594004_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;78 m²;Gespain las aguilas - carabanchel promociona la venta de vivienda para reformar. Se trata de una primera planta al lado del mercad...;40.375451;-3.7674793;1ª planta
135.000 €;Piso en calle de los Deportistas, 6;/comprar/piso-san_blas_amposta-31681609988_521355/;Amposta (Distrito San Blas. Madrid Capital);3 habs.;1 baño;60 m²;"Vivienda exterior.  3 dormitorios, 1 baño completo, salón , cocina con acceso a terraza tendedero cerrada.
 Cocina amueblada sin e...";40.43114903405077;-3.619635673219835;2ª planta
290.000 €;Piso en Avenida del Cardenal Herrera Oria;/comprar/piso-fuencarral_el_pardo_valverde28034-35869516133_100500/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;89 m²;"Smartcity tiene en venta piso en la av. Cardenal herrera oria.
83 m² útiles, distribuidos en salón-comedor amplio y luminoso, 3 ha...";40.4902995;-3.6941879;3ª planta
115.000 €;Piso en calle de son Bonet;/comprar/piso-las_aguilas28044-37559287893_100500/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;1 baño;67 m²;¡¡¡Ideal para inversores!!! Venta de vivienda con alquiler vitalicio - gespain las aguilas - carabachel, gestiona la vivienda situ...;40.375218;-3.7635229;1ª planta
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434;1ª planta
215.000 €;Piso en Gaztambide;/comprar/piso-gaztambide28015-35862017656_100200/;Gaztambide (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;39 m²;"'tecnocasa puerta de hierro (registro de agentes profesionales inmobiliarios; rain nº00306/18) 'protección de consumidores y usuar...";40.4364208;-3.7114861;
590.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30064360283_511891/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;148 m²;"Keyok inmobiliaria comercializa esta vivienda con una espectacular terraza de 70 metros.

La vivienda tiene 3 habitaciones y dos b...";40.454574151;-3.586877457;Bajo
225.000 €;Piso en Los Rosales;/comprar/piso-villaverde_los_rosales28041-39254920402_100200/;Los Rosales (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;122 m²;"Tecnocasa agencia inmobiliaria
Agente inmobiliario de madrid, zona villaverde - ciudad de los angeles - oroquieta - espinillo insc...";40.3573167;-3.6921867;
583.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-3074538010_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;Ático en un inmueble de obra nueva de 100 m² de superficie construida y situado en la zona de madrid capital. Está estructurado en...;40.3739171;-3.7717379;
160.000 €;Piso en calle de Gomeznarro;/comprar/piso-hortaleza_canillas28043-39183529908_100200/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;60 m²;C/gomeznarro piso de 60m², 2 dormitorios parcialmente reformados, 1 baño y el estado del piso a reformar;40.4601567;-3.6521183;
337.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-2530216819_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;108 m²;P1 1b. Piso en un inmueble de obra nueva de 108 m² de superficie construida y situado en la zona de madrid capital. Está estructur...;40.3663357;-3.7557735;
689.000 €;Piso en calle de Embajadores, 55;/comprar/piso-acacias28012-38374974488_527154/;Acacias (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;149 m²;"Piso en finca señorial en plena glorieta de embajadores.
Hogarama pone a su disposición esta estupenda  vivienda a reformar, consi...";40.404571071108954;-3.7019033869395006;5ª planta
245.000 €;Piso en calle de Antonio de Leyva;/comprar/piso-carabanchel_comillas28019-34180995810_101800/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;75 m²;"Zona plaza elíptica
Bonito piso de 2 habitaciones (antes 3) muy luminoso y bien cuidado. Enfrente de zonas verdes.buena comunicaci...";40.3903689;-3.715977;
3.950.000 €;Piso en calle de Génova;/comprar/piso-justicia_chueca28004-39252724451_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;5 baños;304 m²;Boher gestión inmobiliaria, vende: magnífico piso en la calle génova, 5ª planta exterior, integramente reformado de diseño, cuenta...;40.4263688;-3.692777;5ª planta
340.000 €;Piso en Alameda de Osuna;/comprar/piso-alameda_de_osuna_barrio-39225120596_100200/;Alameda de Osuna (Distrito Barajas. Madrid Capital);;2 baños;99 m²;Tecnocasa inmobiliaria alameda de osuna vende magnifico piso distribuido en hall de entrada, 3 dormitorios, amplio salón-comedor c...;40.4585951;-3.5872189;2ª planta
219.000 €;Piso en Numancia;/comprar/piso-numancia28038-38432715401_100200/;Numancia (Distrito Puente de Vallecas. Madrid Capital);3 habs.;;103 m²;"Agencia inmobiliaria de madrid - zona nueva numancia - oficina tecnocasa

Venta: piso en calle sierra elvira. Vivienda totalmente ...";40.4049663;-3.6609831;11ª planta
1.250.000 €;Piso en Chamberí;/comprar/piso-gaztambide28015-37592031204_100500/;Gaztambide (Distrito Chamberí. Madrid Capital);8 habs.;3 baños;298 m²;"Vohome inversiones presenta fabuloso piso en el distrito de chamberí. 

El inmueble ofrece diferentes estancias muy luminosas, cue...";40.4352979;-3.7169488;4ª planta
370.000 €;Ático en Villaverde - Butarque;/comprar/atico-butarque28021-35086733731_106000/;Butarque (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;136 m²;Precioso ático a estrenar en planta de 3 dormitorios con armarios empotrados, salón comedor, 2 baños, amplia cocina independiente ...;40.3375458;-3.6773048;
900.000 €;Piso en calle de Florestán Aguilar;/comprar/piso-guindalera28028-39207499030_440000/;Guindalera (Distrito Salamanca. Madrid Capital);5 habs.;2 baños;155 m²;"Se vende estupendo piso para reformar con balcón a la calle y terraza tendedero, zona guindalera.

Se trata de una vivienda de apr...";40.4309093;-3.66753;5ª planta
640.000 €;Piso en calle del Cardenal Belluga;/comprar/piso-guindalera28028-37511118368_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;138 m²;Moderna y luminosa vivienda exterior (en esquina o chaflán) recientemente reformada, con una superficie catastral total de 138 m² ...;40.4310131;-3.6653235;2ª planta
845.000 €;Casa en calle del Cerro de Los Álamos Blancos;/comprar/casa-fuencarral_el_pardo_el_pardo28035-31766457791_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;4 baños;243 m²;Las casas con chimeneas pueden ser testigos de muchas historias, de muchos momentos importantes en la vida de las personas. Moment...;40.4881599;-3.7275493;
337.900 €;Piso en calle de Alfonso Fernández, 28;/comprar/piso-carabanchel_buenavista28054-2530216819_109700/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;108 m²;P1 1B. Piso en un inmueble de obra nueva de 108 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 3 habitaciones y 2 baños completos. Aporta como extras ascensor, garaje y trastero.;40,3663357;-3,7557735;
345.000 €;Piso en calle del Amparo, 74;/comprar/piso-centro_embajadores_lavapies28012-39187751692_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;75 m²;Un paseo por el rastro el domingo por la mañana, una ruta de tapas por la calle argumosa cualquier día de la semana, una exposició...;40.4077;-3.70162;Bajo
1.138.000 €;Casa en calle de Clavileño;/comprar/casa-chamartin_ciudad_jardin28002-34193695226_998937/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);4 habs.;2 baños;148 m²;Chalet individual en colonia ciudad jardín distribuido en dos plantas, planta baja distribuida en salón, comedor, cocina, un dormi...;40.4511934;-3.671561;
335.000 €;Piso en calle de Arturo Soria;/comprar/piso-costillares-38388406872_100500/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;Vohome propiedades ofrece en exclusiva a sus clientes esta increíble vivienda situada en uno de los barrios más distinguidos de ma...;40.472296461;-3.667406966;2ª planta
480.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-justicia_chueca28004-37509001596_994129/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;3ª planta
350.000 €;Piso en calle de Guipúzcoa;/comprar/piso-bellas_vistas28039-31724278987_100500/;Bellas Vistas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;81 m²;"¡Sin comisiones adicionales¡

¡Si quieres vivir en el centro en una de las zonas más demandadas de madrid, llama! 

¡O quieres inv...";40.4479239;-3.7035053;1ª planta
159.700 €;Piso en calle de Sierra Gador;/comprar/piso-casco_historico_de_vallecas28031-33409988123_108900/;Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital);2 habs.;1 baño;68 m²;Su ubicación resalta como una zona comercial privilegiada, dispone de farmacias, restaurantes, oficina de correos, supermercados, ...;40.3813256;-3.6264555;
377.500 €;Piso en Palacio;/comprar/piso-moncloa_aravaca_arguelles28008-36766431095_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;2 baños;166 m²;Gran oportunidad, piso residencial localizado en la zona de arguelles (madrid), planta sótano de 150 metros cuadrados, su localiza...;40.4207613;-3.7155985;Subsótano
190.000 €;Piso en Cuatro Caminos;/comprar/piso-tetuan_cuatro_caminos28020-36725127184_100200/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);;1 baño;44 m²;"Agencia inmobiliaria de madrid zona tetuán, berruguete tecnocasa oficina estrecho 2021 slu
En venta:vivienda exterior muy luminosa...";40.4529543;-3.7009394;
349.000 €;Piso en Avenida del Euro;/comprar/piso-pau_de_carabanchel28054-35096803834_511847/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;94 m²;Redpiso vende estupenda vivienda con terraza en la avenida del euro. Segunda planta con doble orientación (sur-este). Se encuentra...;40.365105;-3.744742;2ª planta
249.000 €;Piso en Prosperidad;/comprar/piso-chamartin_prosperidad28002-37555550406_512442/;Prosperidad (Distrito Chamartín. Madrid Capital);3 habs.;1 baño;60 m²;Altura piso entresuelo, piso superficie total 60 m², superficie útil 59 m², hab. Individuales: 3, habitaciones dobles: 3, 1 baño, ...;40.4437093;-3.6719003;Entresuelo
479.000 €;Piso en calle de Juan de Urbieta;/comprar/piso-retiro_pacifico28007-39237492423_101000/;Pacífico (Distrito Retiro. Madrid Capital);2 habs.;2 baños;91 m²;"Alfa presenta éste maravilloso piso totalmente reformado en urbanización cerrada con vigilancia 24 horas en retiro.
El piso tiene ...";40.4048014;-3.6771528;
1.200.000 €;Piso en calle de Juan Ramón Jiménez;/comprar/piso-nueva_espana28036-39263996439_998937/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;168 m²;"Ingesul vende

Piso en venta en excelente ubicación, en un séptimo piso con ascensor. Este luminoso inmueble cuenta con un amplio ...";40.4630391;-3.6872248;7ª planta
769.000 €;Piso en calle de Augusto Figueroa;/comprar/piso-justicia_chueca28004-35923871531_526182/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;107 m²;Te presentamos esta joya arquitectónica ubicada en el centro de la ciudad. Se trata de un edificio antiguo completamente reformad...;40.4224955;-3.6985123;4ª planta
725.000 €;Piso en calle de Ibiza;/comprar/piso-ibiza28009-39218686401_100500/;Ibiza (Distrito Retiro. Madrid Capital);4 habs.;2 baños;130 m²;"Boher gestión inmobiliaria:
 Vende magnífico piso para reformar, en la calle ibiza, 2ª planta exterior, consta de 4 dormitorios, b...";40.4178328;-3.6705358;2ª planta
203.000 €;Piso en calle de Esperanza Sánchez Carrascosa, 45;/comprar/piso-valdeacederas28029-3286520624_109700/;Valdeacederas (Distrito Tetuán. Madrid Capital);;1 baño;52 m²;Bajo d. Piso en una finca de obra nueva de 52 m² de superficie construida y emplazado en la zona de madrid capital, posicionado en...;40.4685766;-3.7023504;Bajo
879.000 €;Piso en calle de Diego de León;/comprar/piso-salamanca_castellana28006-37504762352_101800/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;87 m²;Piso totalmente reformado de aproximadamente 87 m², ubicado en la sexta planta de un edificio en el barrio de castellana. La vivie...;40.4350206;-3.681034;
164.900 €;Piso en Berruguete;/comprar/piso-berruguete28039-39226818151_100200/;Berruguete (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;48 m²;Inmobiliaria en tetuán, berruguete - tecnocasa risico servicios inmobiliarios sl, vende piso reformado formado por dos dormitorios...;40.4584066;-3.706865;
500.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-justicia_chueca28004-37564605809_994129/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;4ª planta
115.000 €;Piso en Numancia;/comprar/piso-numancia28038-39180298304_100200/;Numancia (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;51 m²;"Agencia inmobiliaria de madrid - zona vallecas - puerto canfranc oficina tecnocasa
En venta: piso de segunda mano cerca de todo ti...";40.3965095;-3.6589387;3ª planta
295.000 €;Piso en calle de Cazalegas, 5;/comprar/piso-abrantes28025-39258904858_518382/;Abrantes (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;92 m²;Inmoversion es tu mejor opción. No cobramos nada al comprador. Somos la inmobiliaria sin comisión líder en la zona. ¿Sabes por qué...;40.37490468981206;-3.725600944134573;8ª planta
270.000 €;Piso en calle de la Virgen de la Fuencisla, 23;/comprar/piso-concepcion-33369848545_101000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);4 habs.;1 baño;90 m²;Persona de contacto fernando- vivienda exterior, según se entra se encuentra un recibidor y a continuación se accede a un pasillo ...;40.4384475;-3.6500419;
490.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-universidad_malasana28015-37540367337_994129/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;3ª planta
259.000 €;Piso en Vista Alegre;/comprar/piso-carabanchel_vista_alegre28025-26726815023_100200/;Vista Alegre (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;135 m²;"Inmobiliaria en carabanchel, vista alegre - tecnocasa estudio carabanchel - vista alegre slu
En venta 
Piso en la avenida plaza de...";40.3859201;-3.7377817;
495.000 €;Piso en calle de Maldonado;/comprar/piso-lista_barrio28006-32566769541_101800/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;106 m²;"Vivienda de 106 m² de 2 dormitorios con trastero y garaje (opcional) en finca en lista.

Se distribuye en dos amplios dormitorios ...";40.433385165;-3.673554551;
469.000 €;Piso en Plaza de los Tres Olivos;/comprar/piso-fuencarral_el_pardo_la_paz28034-38391360096_526182/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;2 baños;124 m²;"Increíble piso en la zona norte de madrid con muy buenas vistas
Si estás buscando la combinación perfecta entre comodidad, luminos...";40.5015688;-3.6907357;4ª planta
165.000 €;Piso en calle de la Palma;/comprar/piso-universidad_malasana28004-39211995803_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;;30 m²;"Agencia inmobiliaria de madrid zona san bernardo - conde duque – malasaña, oficina tecnocasa vende:

Ubicado en pleno centro de ma...";40.4263972;-3.7052462;4ª planta
320.000 €;Piso en calle Corredera Baja de San Pablo;/comprar/piso-universidad_malasana28004-27591748031_992099/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;80 m²;"Alquilado-se vende con inquilina / sin comisiones de venta para el comprador.

Preciosa vivienda amueblada junto a la plaza de la ...";40.4216361;-3.7049273;2ª planta
130.000 €;Piso en Vallecas;/comprar/piso-san_diego28053-37534353171_109300/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;68 m²;"Inmobiliaria kronox vende en exclusiva piso exterior de 68 m²&nbsp;en la zona de san diego en el distrito de puente de vallecas. P...";40.3863558;-3.6680611;
