precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
900.000 €;Piso en calle de Florestán Aguilar;/comprar/piso-guindalera28028-39207499030_440000/;Guindalera (Distrito Salamanca. Madrid Capital);5 habs.;2 baños;155 m²;"Se vende estupendo piso para reformar con balcón a la calle y terraza tendedero, zona guindalera.

Se trata de una vivienda de apr...";40.4309093;-3.66753;5ª planta
209.000 €;Piso en San Diego;/comprar/piso-san_diego28053-38424935564_100200/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;;90 m²;Agencia inmobiliaria de madrid - zona vallecas - portazgo - palomeras bajas - oficina tecnocasa vende inmueble en calle de sierra ...;40.3910953;-3.6647467;
284.000 €;Piso en calle de la Hacienda de Pavones;/comprar/piso-fontarron-38355215044_101800/;Fontarrón (Distrito Moratalaz. Madrid Capital);;;93 m²;"Alpha artilleros vende estupendo piso para actualizar en moratalaz. 
 
Segunda planta, 93 metros construidos. Calefacción central ...";40.4016732;-3.640734;
160.000 €;Piso en calle de Gomeznarro;/comprar/piso-hortaleza_canillas28043-39183529908_100200/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;60 m²;C/gomeznarro piso de 60m², 2 dormitorios parcialmente reformados, 1 baño y el estado del piso a reformar;40.4601567;-3.6521183;
295.000 €;Piso en Ciudad Lineal;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-31707120371_100500/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;75 m²;Fabuloso piso para reformar, ubicado en una excelente zona,, compuesta por salón, 3 dormitorios, 2 baños y cocina amueblada y equi...;40.4307139;-3.6461331;1ª planta
159.000 €;Piso en calle de Cardeñosa;/comprar/piso-puente_de_vallecas_entrevias28053-39199611704_101800/;Entrevías (Distrito Puente de Vallecas. Madrid Capital);;;88 m²;"Alpha artilleros pone a la venta fabulosa vivienda.
¡No pierdas la oportunidad de adquirir este magnífico piso en venta! Se encuen...";40.3829518;-3.6723512;
315.000 €;Apartamento en calle de Juan de la Hoz;/comprar/apartamento-guindalera28028-38374446367_440000/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;49 m²;"¡No pierdas la oportunidad de vivir en el corazón de la guindalera! 

Este piso de 40 m² recientemente reformado cuenta con un amp...";40.4372268;-3.6740949;Bajo
240.000 €;Piso en calle de la Isla Graciosa;/comprar/piso-fuencarral_el_pardo_la_paz28034-39173227200_517167/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;70 m²;Vivienda madrid ofrece en exclusiva vivienda de 70 m² en una primera planta con ascensor, orientación sur haciendo que sea muy lum...;40.4934431;-3.6851767;1ª planta
6.000.000 €;Piso en Salamanca;/comprar/piso-salamanca_castellana28006-35846460107_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;5 baños;455 m²;Admira la exquisita elegancia y el lujo deslumbrante de este impresionante piso en el corazón del prestigioso barrio de salamanca,...;40.4330972;-3.6836824;3ª planta
130.000 €;Piso en Vallecas;/comprar/piso-san_diego28053-37534353171_109300/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;1 baño;68 m²;"Inmobiliaria kronox vende en exclusiva piso exterior de 68 m²&nbsp;en la zona de san diego en el distrito de puente de vallecas. P...";40.3863558;-3.6680611;
385.000 €;Piso en calle del Amparo, 74;/comprar/piso-centro_embajadores_lavapies28012-39187751692_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;75 m²;Un paseo por el rastro el domingo por la mañana, una ruta de tapas por la calle argumosa cualquier día de la semana, una exposició...;40.4077;-3.70162;Bajo
583.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-3074538010_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;Ático en un inmueble de obra nueva de 100 m2 de superficie construida y situado en la zona de Madrid Capital. Está estructurado en 3 habitaciones, 2 baños completos y terraza de 18,30 m2. Aporta como extras ascensor, 2 garajes y trastero.;40,3739171;-3,7717379;
179.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-38339090545_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;61 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao – garcía noblejas – las rosas vende tercera planta para ent...;40.429224;-3.6404177;
360.000 €;Piso en calle de Ampelido;/comprar/piso-puerta_del_angel-36706702846_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;2 baños;73 m²;"Gespain actividades inmobiliarias promociona la venta de bonito piso con jardín en zona puerta del angel.

Corresponde a primera p...";40.4060306;-3.734309;1ª planta
290.000 €;Piso en Avenida del Cardenal Herrera Oria;/comprar/piso-fuencarral_el_pardo_valverde28034-35869516133_100500/;Valverde (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;89 m²;"Smartcity tiene en venta piso en la av. Cardenal herrera oria.
83 m² útiles, distribuidos en salón-comedor amplio y luminoso, 3 ha...";40.4902995;-3.6941879;3ª planta
299.000 €;Piso en calle de López de Hoyos;/comprar/piso-ciudad_lineal_colina28043-37542116882_100500/;Colina (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;64 m²;Vohome propiedades ofrece en exclusiva a sus clientes esta fabulosa vivienda situada en una de las zonas más tranquilas del distri...;40.4583986;-3.6605268;2ª planta
798.000 €;Piso en calle de la Fuente del Berro;/comprar/piso-fuente_del_berro28028-34189313043_100500/;Fuente del Berro (Distrito Salamanca. Madrid Capital);4 habs.;2 baños;144 m²;"Vohome propiedades vende estupendo piso de cuatro habitaciones y terraza, en el exclusivo distrito de salamanca.
La vivienda está ...";40.4255573;-3.6709774;4ª planta
220.000 €;Piso en calle de Londres;/comprar/piso-guindalera28028-85039372501_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;72 m²;"Este piso en venta es una oportunidad única! 

Semisotano con una superficie de 72 m², esta vivienda exterior cuenta con un amplio...";40.431472;-3.6679722;Subsótano
330.000 €;Piso en calle de Méjico;/comprar/piso-guindalera28028-38359381038_440000/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;50 m²;"¡No pierdas la oportunidad de adquirir este encantador piso en venta!

Con una superficie de 50 m², este luminoso inmueble cuenta ...";40.4368664;-3.6736536;4ª planta
2.350.000 €;Piso en Paseo de la Castellana, 96;/comprar/piso-chamartin_el_viso28046-36727650821_101800/;El Viso (Distrito Chamartín. Madrid Capital);;;235 m²;En una ubicación singular y privilegiada, en pleno paseo de la castellana, en el distrito de chamartín y barrio de el viso, calibe...;40.4438;-3.69109;9ª planta
204.900 €;Piso en calle de José de Cadalso;/comprar/piso-las_aguilas28044-38335903525_100500/;Las Águilas (Distrito Latina. Madrid Capital);3 habs.;1 baño;70 m²;Gespain inmobiliaria las aguilas-carabanchel, promociona la venta de piso para actualizar en calle josé de cadalso, muy próxima a ...;40.380951;-3.772201;6ª planta
259.000 €;Piso en calle de Agustín Calvo;/comprar/piso-hortaleza_canillas28043-35842525792_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;80 m²;"Vohome propiedades vende en exclusiva esta fantástica vivienda reformada en 2023.

Piso en segunda planta, muy luminoso debido a s...";40.4643077;-3.6483504;2ª planta
235.000 €;Piso en calle de Pinos Alta;/comprar/piso-valdeacederas28029-38395926723_500564/;Valdeacederas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;86 m²;Vivienda de 86 m² totalmente para reformar. En tercera planta (penúltima), con una terraza amplia y vistas al parque de pinos alta...;40.4657956;-3.6959977;3ª planta
229.000 €;Piso en calle de San Dimas;/comprar/piso-universidad_malasana28015-38408244367_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;;64 m²;"Agencia inmobiliaria de madrid zona san bernardo - conde duque - malasaña oficina tecnocasa vende:

-esta registrado como local co...";40.4275466;-3.707577;
449.000 €;Piso en calle del Cerro del Castañar, 157;/comprar/piso-mirasierra_arroyo_del_fresno28034-35899722880_106700/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;1 baño;97 m²;"| espléndido apartamento en la prestigiosa zona de mirasierra |
| exclusivamente en willcospain |

Se abre ante nosotros una rara ...";40.492927515999995;-3.714651816;
335.000 €;Piso en calle de Arturo Soria;/comprar/piso-costillares-38388406872_100500/;Costillares (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;80 m²;Vohome propiedades ofrece en exclusiva a sus clientes esta increíble vivienda situada en uno de los barrios más distinguidos de ma...;40.472296461;-3.667406966;2ª planta
158.000 €;Piso en Avenida del Doctor Federico Rubio y Galí;/comprar/piso-bellas_vistas28039-37584528692_527060/;Bellas Vistas (Distrito Tetuán. Madrid Capital);2 habs.;1 baño;37 m²;Esta buscando vivir con tranquilidad, tenemos la solución , estupenda vivienda en barrio de bellas vistas específicamente en la av...;40.451028;-3.7094439;1ª planta
689.000 €;Piso en calle de Embajadores, 55;/comprar/piso-acacias28012-38374974488_527154/;Acacias (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;149 m²;"Piso en finca señorial en plena glorieta de embajadores.
Hogarama pone a su disposición esta estupenda  vivienda a reformar, consi...";40.404571071108954;-3.7019033869395006;5ª planta
395.000 €;Piso en calle de Fermín Caballero;/comprar/piso-fuencarral_el_pardo_la_paz28034-30891635446_513149/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;100 m²;"No cobramos  al comprador
Vivienda en calle fermín caballero, planta muy alta y con muchísima luz natural, orientación n.o. Edific...";40.4855819;-3.702109;11ª planta
350.000 €;Piso en calle de Fuentespina;/comprar/piso-villa_de_vallecas_santa_eugenia28031-38347679882_101800/;Santa Eugenia (Distrito Villa de Vallecas. Madrid Capital);;;115 m²;Alpha artilleros vende en exclusiva increíble vivienda ¡Gran oportunidad de inversión! Este piso exterior de 115 metros construido...;40.3798458;-3.6038284;
600.000 €;Piso en calle de Alfredo Marquerie;/comprar/piso-fuencarral_el_pardo_la_paz28034-36716504850_510620/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;2 baños;171 m²;Vivienda en última planta de 171 m²  en urbanizacion residencial euronorte. Consta de 4 dormitorios, 2 baños completos (uno de ell...;40.4860873;-3.6966707;11ª planta
223.000 €;Piso en calle de Pegaso;/comprar/piso-hortaleza_canillas28043-38423238261_100200/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;1 baño;75 m²;"Estudio tecnocasa nuevo canillas s. L.

Venta. Vivienda de dos dormitorios y un baño totalmente reformado con plato de ducha, ubic...";40.4639967;-3.6494442;2ª planta
270.000 €;Piso en calle de la Virgen de la Fuencisla, 23;/comprar/piso-concepcion-33369848545_101000/;Concepción (Distrito Ciudad Lineal. Madrid Capital);4 habs.;1 baño;90 m²;Persona de contacto fernando- vivienda exterior, según se entra se encuentra un recibidor y a continuación se accede a un pasillo ...;40.4384475;-3.6500419;
1.200.000 €;Piso en calle de Juan Ramón Jiménez;/comprar/piso-nueva_espana28036-39263996439_998937/;Nueva España (Distrito Chamartín. Madrid Capital);4 habs.;3 baños;168 m²;"Ingesul vende

Piso en venta en excelente ubicación, en un séptimo piso con ascensor. Este luminoso inmueble cuenta con un amplio ...";40.4630391;-3.6872248;7ª planta
545.000 €;Piso en calle de la Infanta Mercedes, 33;/comprar/piso-tetuan_cuatro_caminos28020-33361088446_100500/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);4 habs.;3 baños;110 m²;"No cobramos comisiones al comprador!

Superficie catastral 159m² construidos

Superficie registral 137 m² (109m² + 28 m² elementos...";40.455;-3.69885;1ª planta
990.000 €;Piso en calle San Francisico de Sales;/comprar/piso-chamberi_almagro28003-38374829032_519083/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;194 m²;Piso en chamberí, barrio vallehermoso, 194 m² construidos, 178 m² útiles, 4 dormitorios dobles, mas 1 dormitorio de servicio, 3 ba...;40.428197;-3.6954152;2ª planta
280.000 €;Piso en San Isidro;/comprar/piso-carabanchel_san_isidro28019-39237707941_100200/;San Isidro (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;66 m²;Inmobiliaria en opañel, san isidro - tecnocasa estudio inm san isidro s.l agencia inmobiliaria de madrid zona carabanchel tecnocas...;40.3941966;-3.725116;2ª planta
170.000 €;Piso en calle de Rogelio Folgueras;/comprar/piso-puente_de_vallecas_portazgo28038-35015376658_996584/;Portazgo (Distrito Puente de Vallecas. Madrid Capital);3 habs.;1 baño;72 m²;Piso ubicado a 70m de avenida albufera. Consta con reforma de fontanería y electricidad. Ventanas de climalit. Amplio piso que con...;40.3936783;-3.6588174;1ª planta
377.500 €;Piso en Palacio;/comprar/piso-moncloa_aravaca_arguelles28008-36766431095_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;2 baños;166 m²;Gran oportunidad, piso residencial localizado en la zona de arguelles (madrid), planta sótano de 150 metros cuadrados, su localiza...;40.4207613;-3.7155985;Subsótano
387.000 €;Piso en calle del Galeón;/comprar/piso-alameda_de_osuna_barrio-30012256595_100500/;Alameda de Osuna (Distrito Barajas. Madrid Capital);4 habs.;2 baños;110 m²;"Vohome propiedades  alameda de osuna  vende  exclusivo piso de 110 m², con 4 habitaciones, en pleno corazón de la alameda.
La vivi...";40.4567959;-3.5851224;2ª planta
130.000 €;Dúplex en calle del Oxígeno;/comprar/duplex-villaverde_san_andres28021-38363772795_100500/;San Andrés (Distrito Villaverde. Madrid Capital);3 habs.;2 baños;82 m²;Black house vende fantástica vivienda en villaverde alto, situada en una zona residencial cerrada muy tranquila, tiene todo lo ese...;40.3470181;-3.7068527;
399.000 €;Piso en Carretera de Canillas;/comprar/piso-hortaleza_canillas28043-35082722935_100500/;Canillas (Distrito Hortaleza. Madrid Capital);2 habs.;2 baños;145 m²;"Vohome vende en exclusiva esta magnífica vivienda en plena carretera de canillas. 
Consta de 110m² útiles en segunda planta con as...";40.463029;-3.6490001;2ª planta
276.000 €;Piso en Avenida Levantge,  S/N;/comprar/piso-los_berrocales28052-3557288026_109700/;Los Berrocales (Distrito Vicálvaro. Madrid Capital);2 habs.;2 baños;81 m²;"VI-1-3-1-P01-A. Piso en una finca de obra nueva de 81 m2 de superficie construida y emplazado en la zona de Madrid Capital, posicionado en planta 1. Está dispuesto en 2 habitaciones y terraza de 6,8 m². Cuenta como extras garaje y trastero.
** El precio mostrado en la tabla anterior para cada inmueble, incluye únicamente aquellos anejos (plazas de garaje y/o trastero) que hubiesen sido expresamente especificados en su descripción. En caso de no aparecer especificados, su precio no se entenderá incluido en el precio mostrado anteriormente. El precio mostrado lo es sin incluir impuestos. Los inmuebles identificados están";40,3879454;-3,5733549;1ª planta
399.000 €;Piso en Sol;/comprar/piso-sol_barrio28013-39259254316_108500/;Sol (Distrito Centro. Madrid Capital);2 habs.;2 baños;69 m²;Grupo gm ofrece en venta precioso piso muy luminoso, recién reformado en una quinta planta con ascensor. Este inmueble ubicado en ...;40.4181875;-3.7021382;
1.680.000 €;Piso en calle Lagasca;/comprar/piso-salamanca_castellana28001-39241039496_511891/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;191 m²;Esta bonita propiedad cuenta con mas luz natural que muchas de las viviendas exteriores de la zona, se encuentra localizada en el ...;40.4274988;-3.684976;2ª planta
250.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-39199453626_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;2 baños;67 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao – garcia noblejas – las rosas vende piso ubicado en calle j...;40.4264798;-3.6410189;
229.000 €;Piso en Pueblo Nuevo;/comprar/piso-ciudad_lineal_pueblo_nuevo28017-37522073055_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);3 habs.;1 baño;82 m²;Tecnocasa agencia inmobiliaria de madrid zona barrio de bilbao - ascao - garcía noblejas - las rosas vende primera planta a actual...;40.4273176;-3.6382714;
299.900 €;Piso en Pau de Carabanchel;/comprar/piso-pau_de_carabanchel28054-36706120916_511847/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);3 habs.;2 baños;85 m²;"Redpiso vende estupenda vivienda junto al metro la peseta.
La vivienda destaca por su luminosidad y su excelente ubicación.
Cuarta...";40.3640939;-3.7588525;4ª planta
995.000 €;Piso en calle de Cervantes, 22;/comprar/piso-cortes_huertas28014-33425907787_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);6 habs.;3 baños;211 m²;"Inversores. Inmueble en rentabilidad en pleno centro de madrid. 
Se trata de una vivienda ubicada en la calle cervantes, barrio de...";40.4142;-3.69733;
3.950.000 €;Piso en calle de Génova, 21;/comprar/piso-chamberi_almagro28004-39258344935_101800/;Almagro (Distrito Chamberí. Madrid Capital);;;304 m²;Calibe asesores inmobiliarios pone a la venta este inmueble único, situado en una de las zonas más cotizadas del barrio de almagro...;40.4263;-3.69306;5ª planta
165.000 €;Loft en calle de Florencia;/comprar/loft-pavones-20869257826_101800/;Pavones (Distrito Moratalaz. Madrid Capital);;;59 m²;Alpha artilleros vende excelente loft en pavones. Precio negociable. Se trata de un local reformado como vivienda, con posibilidad...;40.4019882;-3.6274515;
349.000 €;Piso en Avenida del Euro;/comprar/piso-pau_de_carabanchel28054-35096803834_511847/;Pau de Carabanchel (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;94 m²;Redpiso vende estupenda vivienda con terraza en la avenida del euro. Segunda planta con doble orientación (sur-este). Se encuentra...;40.365105;-3.744742;2ª planta
155.500 €;Piso en calle del Arroyo Fontarrón;/comprar/piso-fontarron-38402158058_101800/;Fontarrón (Distrito Moratalaz. Madrid Capital);;;71 m²;"Alpha artilleros vende fantástico piso en moratalaz. 

Es una cuarta planta de 71 metros construidos con posibilidad de poner asce...";40.399148458;-3.646346593;
590.000 €;Piso en calle del Conde de Peñalver;/comprar/piso-goya28006-38377226363_101800/;Goya (Distrito Salamanca. Madrid Capital);;;83 m²;Vivienda situada en una octava planta que cuenta con 83 m², distribuidos en 2 dormitorios con amplio almacenaje, uno de ellos en s...;40.4290454;-3.6755903;
710.000 €;Piso en calle de Ginzo de Limia;/comprar/piso-pilar28034-39189168533_513149/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);5 habs.;3 baños;220 m²;"No cobramos honorarios al comprador
Magnífico piso de 220 m² ubicado en la mejor urbanización de la zona norte ciudad de los
Perio...";40.484798418;-3.708543446;9ª planta
350.000 €;Piso en calle de Guipúzcoa;/comprar/piso-bellas_vistas28039-31724278987_100500/;Bellas Vistas (Distrito Tetuán. Madrid Capital);3 habs.;1 baño;81 m²;"¡Sin comisiones adicionales¡

¡Si quieres vivir en el centro en una de las zonas más demandadas de madrid, llama! 

¡O quieres inv...";40.4479239;-3.7035053;1ª planta
520.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-universidad_malasana28015-37530978498_994129/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;4ª planta
290.000 €;Piso en calle de la Unanimidad;/comprar/piso-villaverde_los_rosales28041-38354672390_526299/;Los Rosales (Distrito Villaverde. Madrid Capital);4 habs.;2 baños;150 m²;"Br houses real estate vende en exclusiva bonito piso a reformar muy luminoso en los rosales.

Cuenta con cuatro dormitorios amplio...";40.3582985;-3.6853712;2ª planta
149.000 €;Piso en calle de Gallur;/comprar/piso-latina_carmenes28047-38337974549_108900/;Cármenes (Distrito Latina. Madrid Capital);3 habs.;1 baño;80 m²;"Se vende piso-dúplex cerca de la glorieta de los cármenes. Se trata de una 1ª planta con ascensor totalmente exterior.

Situada en...";40.3978147;-3.7390993;
149.000 €;Piso en Comillas;/comprar/piso-carabanchel_comillas28019-38412523985_100200/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;1 baño;50 m²;Agencia inmobiliaria de madrid zona antonio lopez - comillas oficina tecnocasa se vende piso a escasos metros del parque de madrid...;40.3942292;-3.7106991;
1.150.000 €;Piso en calle de María Montessori, 13;/comprar/piso-mirasierra_arroyo_del_fresno28049-36700318044_106700/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;4 baños;232 m²;"| piso de nueva construcción en arroyo del fresno, mirasierra |
| la mejor propiedad de la zona |
| a estrenar | entrega prevista ...";40.490272299999994;-3.7309724;
1.300.000 €;Piso en Gaztambide;/comprar/piso-gaztambide28015-32578095721_100200/;Gaztambide (Distrito Chamberí. Madrid Capital);6 habs.;3 baños;227 m²;"Inmobiliaria en chamberí, gaztambide - tecnocasa

Estudio gaztambide sl tu inmobiliaria en la zona chamberí, gaztambide, madrid.

...";40.4307035;-3.7149643;5ª planta
149.000 €;Piso en calle del Castillo de Uclés;/comprar/piso-san_blas_simancas28037-39241056739_100500/;Simancas (Distrito San Blas. Madrid Capital);3 habs.;1 baño;70 m²;"Vohome propiedades simancas/julián camarillo/salvador vende, piso en una segunda planta sin ascensor, en simancas.

Se distribuye ...";40.4267022;-3.6277053;2ª planta
180.000 €;Piso en Berruguete;/comprar/piso-berruguete28039-39226818151_100200/;Berruguete (Distrito Tetuán. Madrid Capital);2 habs.;;48 m²;Inmobiliaria en tetuán, berruguete - tecnocasa risico servicios inmobiliarios sl, vende piso reformado formado por dos dormitorios...;40.4584066;-3.706865;
583.900 €;Ático en Avenida de la Aviación, 34;/comprar/atico-cuatro_vientos28054-3074538010_109700/;Cuatro Vientos (Distrito Latina. Madrid Capital);3 habs.;2 baños;100 m²;Ático en un inmueble de obra nueva de 100 m² de superficie construida y situado en la zona de madrid capital. Está estructurado en...;40.3739171;-3.7717379;
315.000 €;Piso en calle de Eugenia de Montijo, nº 97;/comprar/piso-carabanchel_buenavista28044-89254531052_998115/;Buenavista (Distrito Carabanchel. Madrid Capital);3 habs.;3 baños;147 m²;Edificio estilo modéjar! Edificio singular. Orientación sur, luz todo el día. Edificio estilo modéjar, patio del mismo estilo de 5...;40.37453369082771;-3.7507807215484434;1ª planta
480.000 €;Piso en calle de San Bernardo, 38;/comprar/piso-justicia_chueca28004-37509001596_994129/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;58 m²;"Remax alpha pone a la venta un exclusivo apartamento en el centro de madrid. Completamente reformado, a estrenar. 
Situado en la c...";40.423913406302525;-3.707392093325471;3ª planta
140.000 €;Piso en calle de José María del Boto;/comprar/piso-puerta_del_angel-36675979574_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 hab.;1 baño;47 m²;"!!! Gespain parque europa ofrece piso en venta en calle jose mª del boto.

Vivienda seminueva exterior, de aproximadamente 40 m² ú...";40.4052733;-3.7377747;Bajo
550.000 €;Piso en calle del Limón;/comprar/piso-universidad_malasana28015-38403839985_100200/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;1 baño;100 m²;"Agencia inmobiliaria de madrid - zona plaza de españa- oficina tecnocasa vende:
Piso situado en la c/limón, en la zona de conde d...";40.4264682;-3.7104318;1ª planta
190.000 €;Piso en calle de San Conrado;/comprar/piso-latina_carmenes28011-35060655935_100200/;Cármenes (Distrito Latina. Madrid Capital);;;55 m²;"Agencia inmobiliaria de madrid zona latina, madrid rio tecnocasa estudio el manzanares sl
Piso en venta: salón, cocina, baño, exte...";40.4058818;-3.7241619;
339.000 €;Piso en Carretera Canillas;/comprar/piso-hortaleza_canillas28043-38389304556_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;105 m²;"Vohome propiedades vende esta magnífica vivienda con trastero, en zona colonia esperanza, en una 4ª planta con ascensor.

Consta d...";40.464706805;-3.641941075;4ª planta
