precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude
1.000 €/mes;Piso en calle de Fundadores;/alquilar/piso-fuente_del_berro28028-865837337_100500/;Fuente del Berro (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;50 m²;4ª planta;¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmad...;40.424629;-3.6682907
1.500 €/mes;Piso en calle de Sinesio Delgado;/alquilar/piso-tetuan_almenara28029-40857548919_280500/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;89 m²;Bajo;Descubre tu nuevo hogar en este piso recién reformado, ubicado en la calle sinesio delgado, madrid, a solo una calle de las 5 torr...;40.4741192;-3.6882034
2.500 €/mes;Piso en calle de Ángel Muñoz;/alquilar/piso-san_juan_bautista28043-41713099037_500635/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);4 habs.;2 baños;180 m²;1ª planta;"Luxcasa alquila esplendida vivienda en la mejor zona de arturo soria, junto parada de metro y hospital hm nuevo belen.

Amplia viv...";40.4548928;-3.6561839
1.000 €/mes;Loft en calle de Rufino González;/alquilar/loft-san_blas_simancas28037-42519286621_100500/;Simancas (Distrito San Blas. Madrid Capital);2 habs.;1 baño;75 m²;;"Vohome propiedades salvador/julián camarillo/simancas alquila en exclusiva:

* solo para autonomos o empresas

Bonito loft a estre...";40.4372735;-3.6264427
5.000 €/mes;Ático en calle de Serrano;/alquilar/atico-recoletos28001-41729125371_995410/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;240 m²;;"Habitania les ofrece. Experimente el lujo, la elegancia y la comodidad en el hogar de sus sueños.

Les presentamos una verdadera j...";40.4263079;-3.6878956
1.100 €/mes;Apartamento en calle de Eguilaz;/alquilar/apartamento-trafalgar28010-42570095007_522531/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;55 m²;Subsótano;"Concerta y escribir para  visita por wasp  6 2 8 5 2 5 9 3. Disponible por corta estancia  6 a 11 meses 
Se distribuye de...";40.4290722;-3.7006504
9.450 €/mes;Piso en Chamartin;/alquilar/piso-castilla28046-39259556371_109300/;Castilla (Distrito Chamartín. Madrid Capital);5 habs.;5 baños;575 m²;;Precioso piso en alquiler todo exterior de 5 dormitorios, 4 baños, un aseo, garaje y trastero en alquiler en pleno corazón del pas...;40.4288608;-3.690055
1.300 €/mes;Apartamento en calle de Churruca, 2;/alquilar/apartamento-justicia_chueca28004-10912823129_992099/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;1 baño;65 m²;3ª planta;-finca con gimnasio, piscina, solarium y calef. Central- imprescindible para alquilarlo: demostrar solvencia económica en españa c...;40.42685855249331;-3.700573880319004
1.750 €/mes;Piso en calle de Maudes;/alquilar/piso-rios_rosas28003-40062356437_100500/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;70 m²;1ª planta;"Este piso se encuentra en calle de maudes, madrid, madrid, situado en el distrito de chamberí.

Este piso se encuentra en calle de...";40.4453491;-3.7000929
1.350 €/mes;Piso en Paseo del Doctor Vallejo Nágera;/alquilar/piso-imperial28005-12541638202_101800/;Imperial (Distrito Arganzuela. Madrid Capital);1 hab.;1 baño;63 m²;3ª planta;Casas y más alquila estupendo apartamento vacío en urbanización privada, en la zona de pirámides, en el paseo doctor vallejo nájer...;40.4037406;-3.7150524
1.850 €/mes;Piso en Ciudad Jardin;/alquilar/piso-chamartin_ciudad_jardin28002-41742187672_100500/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;143 m²;1ª planta;"Re/max unlimited te presenta un magnífico piso en alquiler.

¡Descubre este increíble piso en la calle sánchez pacheco, a solo uno...";40.4477905;-3.6718274
2.200 €/mes;Apartamento en La Florida-Valdemarín-Aravaca;/alquilar/apartamento-moncloa_aravaca_el_plantio-72574149946_101600/;El Plantío (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;70 m²;;Urbanización la florida, aravaca, próximos a la avda. De valdemarín. Apartamentos en una de las zonas más exclusivas del noroeste ...;40.4672947;-3.8014291
1.400 €/mes;Piso en calle del Doctor Fourquet;/alquilar/piso-centro_embajadores_lavapies28012-42511968674_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;1 baño;82 m²;4ª planta;"Piso en el centro, en el barrio de lavapiés, al lado del museo reina sofía.
Consta de hall de entrada con puerta blindada, salón a...";40.4088004;-3.6955352
1.800 €/mes;Piso en Avenida del Mediterráneo;/alquilar/piso-retiro_pacifico28007-40848486940_996542/;Pacífico (Distrito Retiro. Madrid Capital);2 habs.;1 baño;95 m²;1ª planta;Diplomatic real estate ofrece bonito piso completamente reformado de 95m² en pacifico-retiro, a escasos metros de la plaza de mari...;40.407512;-3.6763324
4.175 €/mes;Piso en Castellana;/alquilar/piso-salamanca_castellana28046-25864669701_515716/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;230 m²;7ª planta;"""excelente oportunidad"". Piso para entrar a vivir. Lujo. Totalmente amueblado. Muy luminoso. 4 dormitorios, el principal en suite ...";40.427099;-3.690444
780 €/mes;Piso en calle del Valle de Boi;/alquilar/piso-cuatro_vientos28054-42589762025_108900/;Cuatro Vientos (Distrito Latina. Madrid Capital);1 hab.;;57 m²;4ª planta;¡Alta de suministros gratis! Disfruta de tu hogar desde el primer momento, fidere te acompaña en la gestión de los suministros de ...;40.366693128;-3.762661893
1.850 €/mes;Piso en calle del Alcalde Luis Silvela;/alquilar/piso-hortaleza_palomas28042-39228250349_995394/;Palomas (Distrito Hortaleza. Madrid Capital);3 habs.;2 baños;175 m²;2ª planta;Alameda de osuna, impresionante piso reformado de 175 m construidos, en urbanización privada con piscina, zonas verdes, conserje y...;40.4491513;-3.5992467
8.500 €/mes;Chalet unifamiliar en Piovera;/alquilar/chalet_unifamiliar-piovera28043-41682944155_996152/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;7 baños;670 m²;;"Halet independiente
Superficie construida: 670 m²
Parcela: 1330 m²
5 dormitorios, 6 baños, 1 aseo
1 dormitorio servicio, 1 baño se...";40.4534163;-3.639842
8.500 €/mes;Piso en calle del Barquillo;/alquilar/piso-justicia_chueca28004-98408784959_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;4 baños;290 m²;1ª planta;"Piso de lujo en justicia. Reforma de máxima calidad a estrenar.
 Mobilirio de diseño. 
Salón comedor de 55 m² con 5 balcones a la ...";40.4212843;-3.6957974
3.500 €/mes;Piso en calle de los Pirineos, 25;/alquilar/piso-ciudad_universitaria28040-29266438820_100500/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;4 baños;275 m²;;Impresionantes vistas! Atico. Trastero y dos plazas de garaje. Espectacular vivienda en madrid, consta de hall de entrada, cuatro ...;40.4559;-3.7169
2.600 €/mes;Piso en Ríos Rosas;/alquilar/piso-rios_rosas28003-40868297666_101000/;Ríos Rosas (Distrito Chamberí. Madrid Capital);3 habs.;2 baños;120 m²;;Elegante piso en chamberi, con reforma a estrenar totalmente amueblado, 3 dormitorios dobles, el principal con baño en suite, arma...;40.4417131;-3.6988433
1.400 €/mes;Piso en calle de Escosura;/alquilar/piso-chamberi_arapiles28015-42548116545_100500/;Arapiles (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;50 m²;2ª planta;"Disponible para marzo de 2024.

¿Estás buscando un apartamento de 2 habitaciones en chamberí? Tenemos la opción perfecta para ti: ...";40.4355349;-3.7066738
1.500 €/mes;Piso en calle de Valverde;/alquilar/piso-universidad_malasana28004-40054793058_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;73 m²;1ª planta;Alquiladirect ofrece: piso para entrar a vivir, amueblado, y en una de las calles mas representativas como es la calle valverde en...;40.4236699;-3.7016068
1.800 €/mes;Piso en Cortes-Huertas;/alquilar/piso-cortes_huertas28014-40849280144_100200/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;3 baños;80 m²;3ª planta;Agencia inmobiliaria de madrid zona antón martín - lavapiés - las cortes - reina sofía oficina tecnocasa alquila! Contrato de larg...;40.411261;-3.6972449
1.050 €/mes;Piso en calle de Ponferrada;/alquilar/piso-pilar28029-42557557295_101000/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;55 m²;;Bonito piso reformado, dispone de dos dormitorios, salón, cocina, baño y terraza,  se entrega sin amueblar excepto la cocina, adem...;40.4748512;-3.7141353
2.190 €/mes;Piso en Retiro;/alquilar/piso-nino_jesus28009-41763884350_101000/;Niño Jesús (Distrito Retiro. Madrid Capital);4 habs.;3 baños;140 m²;;"Alfa doctor esquerdo ofrece esta amplia y singular vivienda en la zona de retiro, (retiro 2)
Vivienda totalmente exterior que cuen...";40.4161662;-3.6722933
1.250 €/mes;Piso en calle de Velayos, 2;/alquilar/piso-ciudad_universitaria28035-38378624389_100500/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;62 m²;;"Disponible a partir del 1 marzo ¡ 
Increíble oportunidad de alquiler! Este moderno y acogedor loft a estrenar te espera con los br...";40.465;-3.72581
2.500 €/mes;Piso en calle de la Beneficencia, 18;/alquilar/piso-justicia_chueca28004-40020613861_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);5 habs.;2 baños;130 m²;2ª planta;Tanto si deseas vivir en este inmueble como si deseas darle la utilidad de oficina, esta propiedad te va a encantar al encontrarse...;40.4263;-3.69863
1.100 €/mes;Piso en calle del Alerce;/alquilar/piso-orcasur28041-41757359392_108900/;Orcasur (Distrito Usera. Madrid Capital);2 habs.;1 baño;85 m²;;Vivienda madrid oficina ciudad de los ángeles, agente inmobiliario inscrito en rain con número 597/20, alquila inmueble en orcasur...;40.3667965;-3.6952115
980 €/mes;Piso en Chamberí;/alquilar/piso-trafalgar28010-41711843568_105700/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;43 m²;3ª planta;"Globalpiso-chamberí alquila piso en zona trafalgar
Vivienda en estupenda zona, al lado del metro quevedo. Piso de 43 m², en 3ª pla...";40.4346071;-3.7027633
1.400 €/mes;Piso en calle Cavanilles Particular, 2;/alquilar/piso-retiro_pacifico28007-41677298382_998173/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;1 baño;80 m²;2ª planta;Grupo interpres alquila en exclusiva piso de 80m² a cinco minutos del retiro. Salón independiente, tres dormitorios, cocina indepe...;40.40579;-3.6757803
1.900 €/mes;Piso en A Pocos Metros del Boulevard de Ibiza;/alquilar/piso-ibiza28009-41684327527_109100/;Ibiza (Distrito Retiro. Madrid Capital);2 habs.;1 baño;75 m²;4ª planta;Donpiso retiro alquila piso en calle de lope de rueda. A tan solo pocos pasos del boulevard de ibiza se encuentra este piso de 72 ...;40.4199465;-3.6775576
1.150 €/mes;Piso en Imperial;/alquilar/piso-imperial28005-41677323007_100200/;Imperial (Distrito Arganzuela. Madrid Capital);;;56 m²;3ª planta;"Tecnocasa presenta esta fantastica vivienda amueblada, ubicada en la calle manzanares del barrio imperial.
Cuenta con alarma, dos ...";40.4128445;-3.7197699
4.500 €/mes;Piso en Palacio;/alquilar/piso-centro_palacio28013-35035585586_100500/;Palacio (Distrito Centro. Madrid Capital);4 habs.;2 baños;150 m²;4ª planta;"Se acepta alquiler temporal con todos los gastos incluidos.
Fantástica vivienda en pleno centro de madrid, zona palacio. Tiene uno...";40.4177456;-3.7102933
10.000 €/mes;Piso en Salamanca;/alquilar/piso-lista_barrio28001-35080443347_102100/;Lista (Distrito Salamanca. Madrid Capital);3 habs.;5 baños;300 m²;;Piso en salamanca de 300 m², 3 dormitorios, 5 baños, cocina, terraza de 60,00 metros, exterior, muy luminoso, 1 plaza de garaje y ...;40.4201501;-3.6896857
2.400 €/mes;Apartamento en calle Gran Vía;/alquilar/apartamento-centro_palacio28013-40923764950_100500/;Palacio (Distrito Centro. Madrid Capital);2 habs.;2 baños;99 m²;6ª planta;Este magnífico piso se encuentra en la gran vía, una de las calles más famosas de madrid, y donde se sitúan prácticamente todas la...;40.4227137;-3.7101553
1.600 €/mes;Piso en Embajadores-Lavapiés;/alquilar/piso-centro_embajadores_lavapies28012-42568489155_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;;81 m²;3ª planta;"Agencia inmobiliaria de madrid zona antón martín - lavapiés - las cortes - reina sofía oficina tecnocasa
 ¡Alquiler temporal (12 m...";40.4115903;-3.7013683
2.600 €/mes;Ático en calle del Cid, 3;/alquilar/atico-recoletos28001-41728892878_109300/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;34 m²;;"Salamanca/recoletos 
Alquiler temporal. Seguro que está buscando un piso donde realizar sus sueños, verdad? . 
Althena tiene para ...";40.42206;-3.690019
1.850 €/mes;Ático en Castellana-Orense;/alquilar/atico-chamartin_hispanoamerica28036-41737309910_102100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;130 m²;;Ático en castellana-orense de 130 m², 2 dormitorios, 1 baño, terraza de 12,00 metros, exterior, muy luminoso, 2 plazas de garaje y...;40.4599946;-3.6981923
950 €/mes;Piso en Pueblo Nuevo;/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-39234538297_100200/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;1 baño;64 m²;2ª planta;Tecnocasa inmobiliaria garcía noblejas-barrio bilbao vende piso distribuido en hall de entrada, 2 dormitorios (antes 3), dormitori...;40.4259564;-3.6318161
3.300 €/mes;Dúplex en calle de la Salle;/alquilar/duplex-valdemarin-42587739548_100500/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;3 baños;267 m²;2ª planta;"""real de valdemarin""

Un hogar cerca del cielo

En una de las urbanización mas exclusivas de la capital y en concreto de este barr...";40.466264;-3.7803254
1.198 €/mes;Piso en Arganzuela;/alquilar/piso-legazpi_barrio28045-42552428509_108900/;Legazpi (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;90 m²;1ª planta;Fantástico piso reformado de 90 m², distribuidos en 3 dormitorios, con amplio salón comedor, cocina amueblada y equipada con terra...;40.3865386;-3.6883842
1.100 €/mes;Piso en Usera;/alquilar/piso-orcasitas-42531528014_108900/;Orcasitas (Distrito Usera. Madrid Capital);3 habs.;2 baños;85 m²;6ª planta;Estupendo piso de 85m² distribuidos en 3  habitaciones, 2 cuartos de baño completos uno de ellos en suite, amplio salón independie...;40.3661409;-3.7138774
1.400 €/mes;Ático en calle de Gabriel Lobo, 33;/alquilar/atico-chamartin_el_viso28002-40894351136_526097/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;60 m²;;"Maravilloso atico en alquiler en una de las mejores zonas de madrid, 60m², 
Recién reformado integral a estrenar, cocina completa ...";40.444087455836005;-3.6793197406967364
1.500 €/mes;Piso en Valdemarin;/alquilar/piso-valdemarin-36724619796_100500/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;57 m²;3ª planta;"Precioso apartamento en valdemarín disponible para alquilar a partir de 1 mes.
 
 1 dormitorio independiente con armarios empotrad...";40.4654862;-3.7921402
1.150 €/mes;Piso en Ciudad Lineal;/alquilar/piso-ciudad_lineal_san_pascual-42561952163_108900/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);3 habs.;2 baños;100 m²;1ª planta;Vivienda reformada de 100m² distribuida en 3 habitaciones con armarios empotrados,2 baños completos,cocina amueblada y equipada,ca...;40.4392428;-3.6554956
1.450 €/mes;Piso en Salamanca;/alquilar/piso-fuente_del_berro28028-41688219914_108900/;Fuente del Berro (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;80 m²;;Estupendo piso reformado de 80m², dispone de 3 dormitorios, salón, cocina amueblada y equipada, 2 baños con plato de ducha, armari...;40.4253266;-3.6659937
7.500 €/mes;Piso en calle de Velázquez;/alquilar/piso-recoletos28001-97525045383_517093/;Recoletos (Distrito Salamanca. Madrid Capital);6 habs.;5 baños;471 m²;6ª planta;"Exclusividad en plena milla de oro. Sexta planta con maravillosas vistas y plaza de garaje en finca.

Piso muy luminosa con fantás...";40.4254848;-3.6838731
1.750 €/mes;Piso en calle Pastora Imperio;/alquilar/piso-castilla28016-99236005423_517093/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;133 m²;10ª planta;Piso en planta 10, totalmente amueblado con piscina, garaje, portero físico, jardín. El piso está en magnífico estado de conservac...;40.4820342;-3.6746162
1.200 €/mes;Piso en calle de Cuart de Poblet;/alquilar/piso-lucero28047-42530027043_100500/;Lucero (Distrito Latina. Madrid Capital);3 habs.;1 baño;72 m²;5ª planta;Alquilo para temporada de 11 meses o un curso escolar, piso exterior de 3 dormitorios en el pasillo verde de madrid, junto a la es...;40.3965474;-3.7512267
2.300 €/mes;Ático en calle de San Epifanio;/alquilar/atico-imperial28005-10010439776_101800/;Imperial (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;98 m²;;Casas y más alquila magnífico ático en san epifanio, en la zona de paseo imperial, y muy cerca de la glorieta de pirámides, calle ...;40.400974;-3.7189962
1.600 €/mes;Piso en calle de Zabaleta;/alquilar/piso-chamartin_prosperidad28002-42552660592_500564/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;1 baño;70 m²;3ª planta;Estupenda vivienda reformada en 3ra planta exterior,  semi amueblada , a 200mts del intercambiador de avd. De américa, con salida ...;40.4406823;-3.6754041
1.224 €/mes;Piso en calle del Olivo;/alquilar/piso-moncloa_aravaca_aravaca28023-30873860939_518087/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;1 baño;52 m²;2ª planta;Cómodo apartamento en aravaca. Este bello apartamento tiene 2 habitaciones y capacidad para 4 personas, . Tiene una cocina bien eq...;40.458788;-3.7814588
2.300 €/mes;Piso en calle de Cochabamba;/alquilar/piso-chamartin_hispanoamerica28016-41705697667_101800/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;2 baños;108 m²;2ª planta;Walter haus presenta en alquiler este inmueble temporalmente, por un período de 6 a 11 meses. Se trata de una propiedad reformada ...;40.4555144;-3.681468
3.300 €/mes;Piso en calle de Ponzano;/alquilar/piso-rios_rosas28003-41686755536_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;2 baños;108 m²;1ª planta;"Elegancia y comodidad en nuevos ministerios, ríos rosas, chamberí
Magnífico piso de dos dormitorios, con acabados de primera calid...";40.442417;-3.699142
900 €/mes;Piso en Centro - Lavapies;/alquilar/piso-centro_embajadores_lavapies28005-42559235332_106000/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;35 m²;3ª planta;Emblema madrid  alquila .:alquiler temporal o tradicional,  piso exterior muy luminoso orentación este y sur,  situado en zona de ...;40.4073612;-3.7083724
1.800 €/mes;Piso en calle de Rafael de Riego;/alquilar/piso-palos_de_moguer28045-41737855119_101000/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;90 m²;;Alquiler por meses !  Oportunidad! Alfa sierra norte, gestiona en exclusiva alquiler de temporada, por meses minimo 3 meses máximo...;40.4046378;-3.6919441
1.100 €/mes;Apartamento en calle del Conde de Vilches;/alquilar/apartamento-guindalera28028-42509586102_440000/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;40 m²;2ª planta;"Amplio apartamento en alquiler en inmejorable ubicación. Esta vivienda de aproximadamente 45m² es perfecta para una persona.

Tota...";40.435458;-3.6691506
950 €/mes;Estudio en calle de San Florencio, 5;/alquilar/estudio-numancia28038-39198640641_527206/;Numancia (Distrito Puente de Vallecas. Madrid Capital);1 hab.;1 baño;40 m²;;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.40440625610857;-3.659934096865437
1.500 €/mes;Piso en Plaza de Jacinto Benavente;/alquilar/piso-cortes_huertas28012-35928824857_998664/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;1 baño;45 m²;3ª planta;Atencion solo para estudiantes, magnifico apartamento recién reformado en pleno centro de la capital de madrid, la vivienda consta...;40.4148685;-3.703754
4.000 €/mes;Piso en Avenida de los Madroños;/alquilar/piso-piovera28043-40873548920_109300/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;4 baños;250 m²;;En una de las urbanizaciones más consolidadas del conde orgaz, al lado del arturo soria plaza, se alquila una excepcional vivienda...;40.4525923;-3.6475427
1.450 €/mes;Piso en Paseo de la Tierra de Melide;/alquilar/piso-fuencarral_el_pardo_las_tablas28050-35086256891_100500/;Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;2 baños;95 m²;4ª planta;Nuestra diferencia esta en la calidad y la amplitud. Aerotermia. Fantástica promoción de viviendas de lujo a estrenar. Pisos de do...;40.5074241;-3.6636939
2.450 €/mes;Apartamento en calle de Claudio Coello, 55;/alquilar/apartamento-salamanca_castellana28001-40049102440_991150/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;90 m²;4ª planta;Altura piso 4º, piso superficie total 90 m², superficie útil 85 m², habitaciones dobles: 1, 1 baño, aire acondicionado (frío y cal...;40.427345965086275;-3.6863894819827565
1.000 €/mes;Piso en calle de Nueva Zelanda;/alquilar/piso-valdezarza28035-41723765356_520919/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;63 m²;Bajo;"Apartamento en urbanización privada
Con piscina y garaje
Parcela de 5000 m²

Excelente apartamento para vivir tranquilo en muy bue...";40.4677061;-3.7241441
2.200 €/mes;Piso en calle de Lope de Vega;/alquilar/piso-cortes_huertas28014-26755650007_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);3 habs.;1 baño;135 m²;3ª planta;"Disponible del 7 de junio de 2024 al 17 de julio 2024 o a partir del 26 de agosto 2024:

¿Para alquilar por un único año o por mes...";40.4138655;-3.6982204
3.900 €/mes;Piso en Recoletos;/alquilar/piso-recoletos28001-39249128885_996152/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;110 m²;4ª planta;"Inmoboulevard pone en alquiler este magnifico piso en alquiler en recoletos. 
Piso planta 4 º 
Superficie construida: 110 m² 
2 do...";40.422874968;-3.689993891
900 €/mes;Apartamento en calle de San Cayetano;/alquilar/apartamento-centro_embajadores_lavapies28012-41669073301_991623/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;1 baño;40 m²;3ª planta;Alvencor, alquila apartamento totalmente reformado amueblado en lavapies, tercero sin ascensor, muy luminoso, hall, salón comedor ...;40.4095703;-3.7062921
