precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta
1.900 €/mes;Piso en calle del Valle de Mena;/alquilar/piso-ciudad_universitaria28039-89252376945_515510/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;100 m²;"Disponible a partir  2 quincena de septiembre alquiler de larga duración no se admite alquiler de temporada 

Excelente  viviend...";40.4709246;-3.7195027;1ª planta
4.500 €/mes;Ático en calle de Génova;/alquilar/atico-chamberi_almagro28004-30096805975_109300/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;3 baños;241 m²;De rojas servicios inmobiliarios, pone a su disposición en alquiler este fantástico ático situado en el corazón del barrio de cham...;40.42717074818356;-3.694480545865929;
1.550 €/mes;Piso en calle de Centenera, 6;/alquilar/piso-concepcion-36763525809_512122/;Concepción (Distrito Ciudad Lineal. Madrid Capital);4 habs.;2 baños;125 m²;Piso de alquiler para estudiantes o trabajadores de la zona, parada de metro pueblo nuevo (linea 5 y 7) las habitaciones están amu...;40.43368886914505;-3.6417342292091752;2ª planta
1.600 €/mes;Piso en calle Lagasca;/alquilar/piso-salamanca_castellana28001-35912475697_500635/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;72 m²;Luxcasa alquila bonito piso amueblado y equipado de 70 m² más patio de uso privativo, con reforma integral y magníficas calidades,...;40.4295933;-3.684749;Bajo
1.050 €/mes;Piso en San Juan Bautista;/alquilar/piso-san_juan_bautista28043-35068097729_100200/;San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital);1 hab.;1 baño;89 m²;"Agencia inmobiliaria de madrid zona san juan bautista - nuevo mundo, tecnocasa oficina nuevo mundo - san pascual:
Estupenda vivien...";40.4490924;-3.6544629;
1.500 €/mes;Piso en calle de Mozart;/alquilar/piso-casa_de_campo28008-18336101864_100500/;Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;2 baños;127 m²;Piso exterior de 127 m², sin amueblar: 3 dormitorios (uno de ellos en suite), 2 baños, amplio salón comedor con mirador, cocina co...;40.4246899;-3.7236819;
1.100 €/mes;Piso en calle de Cazalegas;/alquilar/piso-abrantes28025-35913885503_100500/;Abrantes (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;80 m²;"Este piso se encuentra en calle de cazalegas, 28025, madrid, situado en el distrito de buenavista, zona avenida de los poblados.

...";40.3752735;-3.7287205;6ª planta
15.000 €/mes;Piso en Chamberí - Almagro;/alquilar/piso-chamberi_almagro28010-35867831471_101800/;Almagro (Distrito Chamberí. Madrid Capital);10 habs.;11 baños;1.400 m²;"1.400m² en una sola planta, en almagro zona, en uno de los mejores edificios de la zona.

Unico piso por planta. 4 plazas de garaj...";40.4331906;-3.6922041;
1.500 €/mes;Piso en Trafalgar;/alquilar/piso-trafalgar28015-20863789081_522531/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;1 baño;65 m²;"Estupenda casa ,disponible para mayo 2023

Se acepta cortas estancias,  (estudiantes ) consultar precio

Estará disponible para en...";40.43355844753549;-3.7023615277344017;4ª planta
5.850 €/mes;Piso en calle de José Ortega y Gasset;/alquilar/piso-salamanca_castellana28006-30012106241_101800/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;255 m²;"C/ josé ortega y gasset, entre velázquez y serrano, en el mejor tramo. Edificio representativo, con garaje.

Piso de 255m² reforma...";40.4301693;-3.6845611;
2.000 €/mes;Piso en calle de Hortaleza;/alquilar/piso-justicia_chueca28004-35854132821_996331/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;2 baños;100 m²;"Clubdomusl alquila piso de dos dormitorios totalmente amueblado en edificio singular.

Superficie de 100 m² con salón, cocina amue...";40.4227642;-3.6991997;2ª planta
1.000 €/mes;Estudio en Jerónimos;/alquilar/estudio-jeronimos28014-35007795413_101000/;Jerónimos (Distrito Retiro. Madrid Capital);1 hab.;1 baño;35 m²;Estudio exterior , uso individual, excelente ubicación a una cuadra del parque del retiro y a 400 metros de la estación de atocha,...;40.4066241;-3.683125;
1.400 €/mes;Piso en calle de la Ribera de Curtidores;/alquilar/piso-acacias28005-36739290105_101800/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;2 baños;96 m²;Inmobiliaria casas y más, alquila precioso piso, vacío excepto la cocina, de 2 dormitorios y 2 baños en ribera de curtidores con p...;40.4043269;-3.7064184;
6.800 €/mes;Casa pareada en Avenida de Carondelet;/alquilar/casa_pareada-piovera28043-35922430196_101800/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;6 baños;375 m²;Chalet pareado dentro de urba. Con seguridad 24h, en parque conde de orgaz. La única urbanización de chalets dentro del parque con...;40.4510471;-3.6459153;
3.800 €/mes;Ático en calle de Fuencarral;/alquilar/atico-chamberi_almagro28010-35901350219_996331/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;250 m²;Clubdomus alquila vivienda en la planta última y ático del edificio y en la esquina del mismo, con lo que cuenta con orientación p...;40.4315164;-3.7032222;
4.195 €/mes;Chalet en Moncloa - Ciudad Universitaria;/alquilar/chalet-ciudad_universitaria28035-35850834242_101800/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);6 habs.;5 baños;399 m²;Chalet pareado, construido en el 2002, de estilo inglés, con zonas comunes de piscina y jardín. La vivienda está en perfecto estad...;40.468196;-3.7256174;
2.200 €/mes;Piso en Goya;/alquilar/piso-goya28009-36729526940_100200/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;117 m²;'agencia inmobiliaria de madrid - zona salamanca - fuente del berro - goya- alquila piso en calle fernán gonzález, vivienda compue...;40.4228491;-3.6744357;6ª planta
768 €/mes;Estudio en calle de las Huertas del Río, 1;/alquilar/estudio-butarque28021-3596319150_109700/;Butarque (Distrito Villaverde. Madrid Capital);;1 baño;34 m²;"Vt 2 estudio.
Disfruta del primer mes de alquiler gratis en tu nuevo hogar firmando contrato antes del 31 de agosto de 2023.
Vivie...";40.3392081;-3.6779739;
1.200 €/mes;Piso en calle de María de Molina;/alquilar/piso-salamanca_castellana28006-26739851361_101800/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;1 baño;55 m²;"Disponible el 15 de septiembre de 2023.

Alquiler  de corta estancia, honorarios por cuenta del arrendatario.

Casas y más alquila...";40.437537784;-3.678955061;
800 €/mes;Piso en Palomeras Bajas;/alquilar/piso-palomeras_bajas28018-36763104616_100200/;Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital);1 hab.;1 baño;60 m²;Agencia inmobiliaria de madrid - zona vallecas - portazgo - buenos aires - oficina tecnocasa alquila piso en calle puerto cardoso ...;40.3875059;-3.6536657;4ª planta
1.750 €/mes;Piso en Ciudad Jardín;/alquilar/piso-chamartin_ciudad_jardin28016-31695916093_100200/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);3 habs.;2 baños;108 m²;"Agencia inmobiliaria de madrid - chamartín - prosperidad, ciudad jardín - zona auditorio - tecnocasa - alquila -
Estupenda viviend...";40.4529343;-3.6663703;4ª planta
1.450 €/mes;Piso en calle de Circón,  s/n;/alquilar/piso-arganzuela_delicias-2156612020_109700/;Delicias (Distrito Arganzuela. Madrid Capital);2 habs.;2 baños;84 m²;Tipo 1. Piso en un edificio de obra nueva de 84 m² de superficie construida y ubicado en la zona de madrid capital, enclavado en p...;40.3969509;-3.6906645;4ª planta
1.800 €/mes;Piso en Paseo de la Alameda de Osuna;/alquilar/piso-alameda_de_osuna_barrio-32528888925_995477/;Alameda de Osuna (Distrito Barajas. Madrid Capital);3 habs.;2 baños;160 m²;Magnífico piso en una de las más selectas urbanizaciones de la alameda de osuna. Junto al prestigioso colegio de la alameda de osu...;40.4571469;-3.5905542;3ª planta
1.400 €/mes;Piso en calle de Doña Urraca;/alquilar/piso-puerta_del_angel-35858047987_100200/;Puerta del Ángel (Distrito Latina. Madrid Capital);2 habs.;2 baños;97 m²;Estudio inmobiliario puerta del angel sl- madrid oficina tecnocasa alquila piso para entrar a vivir en calle doña urraca. El inmue...;40.4130424;-3.7268058;2ª planta
1.400 €/mes;Piso en Avenida del Mediterráneo;/alquilar/piso-retiro_pacifico28007-36737933628_993066/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;2 baños;105 m²;Altura piso 3º, piso superficie total 105 m², superficie útil 95 m², habitaciones dobles: 3, 2 baños, exterior.;40.4073267;-3.6743548;3ª planta
1.200 €/mes;Piso en calle de Palos de la Frontera;/alquilar/piso-palos_de_moguer28045-35079433483_101800/;Palos de Moguer (Distrito Arganzuela. Madrid Capital);3 habs.;1 baño;93 m²;"Casas y más alquila magnífica vivienda vacía, junto al mercado de santa maría de la cabeza.

Por favor, es imprescindible acredita...";40.4033639;-3.6963746;
1.400 €/mes;Piso en Paseo de Extremadura;/alquilar/piso-puerta_del_angel-36725978294_100200/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;1 baño;76 m²;Estudio inmobiliario puerta del angel sl- madrid oficina tecnocasa alquila piso de 3 dormitorios en pleno paseo de extremadura a 5...;40.4137438;-3.7263789;1ª planta
1.100 €/mes;Piso en Acacias;/alquilar/piso-acacias28005-36684325440_100200/;Acacias (Distrito Arganzuela. Madrid Capital);3 habs.;1 baño;62 m²;"Tecnocasa alquila vivienda de 3 habitaciones en arganzuela. Finca con ascensor. Disponibilidad inmediata.
Las agencias inmobiliari...";40.4003862;-3.7018271;4ª planta
760 €/mes;Piso en calle de Almonte;/alquilar/piso-ensanche_de_vallecas_valdecarros28031-36744951105_108900/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);1 hab.;;65 m²;"Consigue tu nuevo hogar este verano y ¡Hasta 1 mes gratis!  

*es condición esencial permanecer en la vivienda al menos 12 meses, ...";40.3726156;-3.6284846;5ª planta
1.195 €/mes;Piso en Rejas;/alquilar/piso-rejas28022-35026196582_995477/;Rejas (Distrito San Blas. Madrid Capital);2 habs.;2 baños;108 m²;Se alquila precioso piso sin amueblar frente al centro comercial plenilunio. Se encuentra en una urbanización privada con piscina,...;40.445196186;-3.588111059;2ª planta
950 €/mes;Piso en Centro;/alquilar/piso-sol_barrio28013-36762791332_108900/;Sol (Distrito Centro. Madrid Capital);2 habs.;1 baño;40 m²;Estupenda vivienda de 40m² con 2 dormitorios ambos con gran capacidad de almacenaje, 1 cuarto de baño con bañera, salón y cocina t...;40.4180388;-3.7024101;1ª planta
790 €/mes;Piso en Vicalvaro;/alquilar/piso-vicalvaro_ambroz28032-36675765662_108900/;Ambroz (Distrito Vicálvaro. Madrid Capital);2 habs.;1 baño;55 m²;Vivienda de 55m² distribuida en 2 habitaciones, amplio salón con acceso a una terraza abierta de 3m², cocina amueblada y equipada ...;40.4035264;-3.6055124;3ª planta
900 €/mes;Piso en calle de Canillas;/alquilar/piso-chamartin_prosperidad28002-36718223253_100500/;Prosperidad (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;39 m²;"Alquiladirect ofrece: apartamento exterior con terraza!!!!
Apartamento de 49m² muy luminoso. Escasos  4 minutos a pie del intercam...";40.4399645;-3.6780322;1ª planta
990 €/mes;Ático en Carabanchel;/alquilar/atico-carabanchel_san_isidro28019-36679953186_108900/;San Isidro (Distrito Carabanchel. Madrid Capital);2 habs.;2 baños;50 m²;Espectacular ático dúplex de obra seminueva de 50 m², se distribuye en 2 plantas, la 1ª con amplio salón comedor con acceso a terr...;40.3934354;-3.7251082;
1.275 €/mes;Piso en Avenida de Portugal;/alquilar/piso-puerta_del_angel-29177699517_100500/;Puerta del Ángel (Distrito Latina. Madrid Capital);3 habs.;2 baños;136 m²;"Espectacular piso de alquiler en madrid, en la avenida de portugal.
Tiene 136 m², 3 dormitorios amplios, 2 cuartos de baño, 2 terr...";40.4101856;-3.7395221;5ª planta
1.200 €/mes;Dúplex en calle de los Voluntarios Catalanes;/alquilar/duplex-valdeacederas28039-36752491359_100500/;Valdeacederas (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;65 m²;Estupendo ático-dúplex de dos dormitorios, con gran terraza y plaza de garaje incluida en precio, exterior, muy luminoso, con baño...;40.4653092;-3.701181;3ª planta
966 €/mes;Piso en calle de la Princesa de Kapurtala,  s/n;/alquilar/piso-ensanche_de_vallecas_valdecarros28051-3537869954_109700/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);2 habs.;1 baño;61 m²;2d. Piso en una finca de obra nueva de 61 m² de superficie construida y emplazado en la zona de madrid capital. Está dispuesto en ...;40.365458;-3.5899733;
1.750 €/mes;Dúplex en calle de San Bernardo, 82;/alquilar/duplex-universidad_malasana28004-36745924129_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;2 baños;100 m²;Estupendo duplex amueblado en segunda planta exterior a patio en la calle san bernardo. Se distribuye en dos plantas: la planta in...;40.4284;-3.70585;Bajo
1.900 €/mes;Piso en calle de Juan Ramón Jiménez;/alquilar/piso-chamartin_hispanoamerica28036-35897413372_101000/;Hispanoamérica (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;85 m²;"¡Bienvenidos al exclusivo mundo del lujo y la comodidad en el corazón de madrid!

Alquiler por temporadas por periodos desde 40 dí...";40.4582611;-3.6871274;
3.950 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-recoletos28001-36761009785_995410/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;3 baños;204 m²;"¡Bienvenidos a habitania!

Les presentamos una verdadera joya arquitectónica en pleno corazón de salamanca. Esta vivienda señorial...";40.4247242;-3.6799982;7ª planta
1.425 €/mes;Piso en Avenida de Monasterio de Silos, 77;/alquilar/piso-montecarmelo28049-36745410695_100500/;Montecarmelo (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;1 baño;75 m²;Cómodo, amplio, luminoso y practico piso amueblado de tres habitaciones en montecarmelo, zona de moda en madrid capital. Cocina to...;40.5083;-3.6933;
2.300 €/mes;Piso en calle de Montesa;/alquilar/piso-goya28006-32567890354_994136/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;2 baños;124 m²;Se alquila un luminoso piso de 2 dormitorios ubicado junto a la calle alcalá. Destaca por su amplio salón de 38 m² con acceso dire...;40.4269096;-3.6722924;6ª planta
1.400 €/mes;Piso en calle del Príncipe de Vergara;/alquilar/piso-salamanca_castellana28001-32542054833_520919/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;1 baño;61 m²;"Piso de dos dormitorios
Soleado
Exterior
Zona muy céntrica

Alquilamos directamente piso de dos dormitorios con armarios empotrado...";40.4296928;-3.679909637;5ª planta
1.500 €/mes;Piso en Paseo de la Castellana;/alquilar/piso-castilla28046-35896008037_511891/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;1 baño;60 m²;Precioso apartamento completamente reformado y amueblado, situado en el mismo paseo de la castellana, junto a la plaza de cuzco, e...;40.4564373;-3.690832;2ª planta
1.800 €/mes;Piso en Paseo de la Castellana, 207;/alquilar/piso-tetuan_almenara28046-36704836692_100500/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;2 baños;79 m²;Excelente vivienda de dos habitaciones con reforma de diseño industrial en pleno paseo de la castellana, a pocos metros de la plaz...;40.4697;-3.68888;
4.400 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-fuencarral_el_pardo_el_pardo28035-35919471532_520609/;El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;363 m²;"Gavac alquila 3 chalés adosados en la selecta urbanización privada de “residencial la mina”. 
Con una lujosa edificación de 461 m²...";40.495490969;-3.72510379;
1.450 €/mes;Piso en calle de Andorra;/alquilar/piso-hortaleza_canillas28043-35835456798_100500/;Canillas (Distrito Hortaleza. Madrid Capital);3 habs.;1 baño;116 m²;"Vohome propiedades alquila en exclusiva este amplio piso en la colonia esperanza.

Vivienda en 3ª planta con ascensor y muy lumino...";40.4606224;-3.6422244;3ª planta
2.800 €/mes;Piso en calle de Villanueva;/alquilar/piso-recoletos28001-36672855673_101800/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;120 m²;Fantástico piso exterior de 120 m² recién reformado en una finca representativa con conserje en la zona de recoletos.  Se distribu...;40.42235;-3.6876069;
3.900 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-35901597685_101800/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;3 baños;162 m²;"En una de las principales arterias de chamberí, fantástico piso reformado con un encanto especial. 
Accedemos a un salón diáfano c...";40.4352226;-3.695025;
1.300 €/mes;Piso en calle de Sánchez Barcáiztegui, 9;/alquilar/piso-retiro_pacifico28007-35890834684_523599/;Pacífico (Distrito Retiro. Madrid Capital);2 habs.;1 baño;54 m²;Kensington inmobiliaria en madrid presenta esta vivienda en alquiler con reforma integral a estrenar, situada a solo 150 metros de...;40.40336928573553;-3.675331220835245;1ª planta
1.800 €/mes;Piso en Paseo Imperial;/alquilar/piso-imperial28005-35858998023_280500/;Imperial (Distrito Arganzuela. Madrid Capital);3 habs.;2 baños;110 m²;Disponible para alquiler, un magnífico piso en madrid que se distingue por su excelente ubicación y las comodidades que ofrece. Es...;40.4081438;-3.7171176;2ª planta
2.250 €/mes;Piso en calle de la Princesa, 57;/alquilar/piso-moncloa_aravaca_arguelles28008-35855971817_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;2 baños;112 m²;Acogedor y espectacular piso exterior con dos balcones en calle princesa situado en una tercera planta de un edificio de siete. La...;40.4308;-3.71676;
4.500 €/mes;Casa en calle de Gloria Fuertes;/alquilar/casa-mirasierra_arroyo_del_fresno28049-34229386439_512757/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;4 baños;461 m²;"Alquiler de chalé adosado recien terminado de construir, de 4 plantas, en urbanización cerrada de 9 chalés, muy representativa.

S...";40.496206062;-3.724233484;
3.500 €/mes;Piso en calle de Villanueva;/alquilar/piso-moncloa_aravaca_arguelles28008-35094091982_524612/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;1 baño;73 m²;"Inmogil gestión, ofrece en alquiler apartamento alto standing con un  dormitorio en calle princesa de madrid.

Inmejorable ubicaci...";40.4221484;-3.6824156;6ª planta
3.250 €/mes;Piso en calle de Alcalá;/alquilar/piso-goya28009-36677021628_992528/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;3 baños;205 m²;Piso con una reforma integral en una de las zonas residenciales y comerciales más selectas de madrid y muy cerca del parque del re...;40.4231321;-3.6790136;7ª planta
980 €/mes;Apartamento en Gaztambide;/alquilar/apartamento-gaztambide28015-36689254856_108500/;Gaztambide (Distrito Chamberí. Madrid Capital);1 hab.;1 baño;40 m²;No dejes pasar esta oportunidad y ven a verlo antes de que sea demasido tarde. Apartamento de un dormitorio con terraza en la call...;40.4326747;-3.7157906;
4.500 €/mes;Piso en calle de O'Donnell, 13;/alquilar/piso-goya28009-35909751410_100500/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;2 baños;203 m²;"Alquiler con vistas directas al parque del retiro.

Mh global ofrece en exclusiva a sus clientes este fantástico piso de alquiler ...";40.4219;-3.67949;
2.600 €/mes;Piso en calle del Marqués de Cubas;/alquilar/piso-cortes_huertas28014-35928218585_500039/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;2 baños;135 m²;"Precioso piso de esquina con 7 balcones a la calle, y techos altos orientaciones este sur oeste muy soleado.
Portero en la finca, ...";40.4170837;-3.6954097;2ª planta
1.100 €/mes;Piso en calle de Machaquito;/alquilar/piso-hortaleza_canillas28043-36733852019_991150/;Canillas (Distrito Hortaleza. Madrid Capital);1 hab.;1 baño;70 m²;"Finca y apartamento de lujo.
Rentisa alquila esta bonita vivienda, con mucho encanto y con amplias vistas en finca moderna.
Se dis...";40.4574956;-3.6267694;3ª planta
4.800 €/mes;Piso en Nueva España;/alquilar/piso-nueva_espana28036-35895240243_102200/;Nueva España (Distrito Chamartín. Madrid Capital);5 habs.;4 baños;287 m²;Arrigain alquila este espectacular piso de 287 m, con gran salón comedor con acceso a gran  terraza orientada al  sur . Cuenta con...;40.4603077;-3.6862897;13ª planta
7.000 €/mes;Piso en Paseo del General Martínez Campos;/alquilar/piso-chamberi_almagro28010-35000945288_517811/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;4 baños;305 m²;Espectacular piso de 300m² en el barrio de almagro, reformado y amueblado. Con un amplio hall con armario gabanero,  da paso al sa...;40.4351708;-3.6966992;5ª planta
